FECHA	HORA	PM2.5	NO	NO2	PM10	NOx
31/08/2023	23	6	2	17	15	20
01/09/2023	00	6	2	16	13	19
01/09/2023	01	6	1	9	11	11
01/09/2023	02	7	1	14	14	16
01/09/2023	03	6	1	13	11	15
01/09/2023	04	6	6	23	14	32
01/09/2023	05	8	6	31	16	40
01/09/2023	06	8	24	58	26	94
01/09/2023	07	20	39	58	65	118
01/09/2023	08	15	20	39	57	69
01/09/2023	09	9	9	28	27	42
01/09/2023	10	8	7	25	23	34
01/09/2023	11	8	8	25	20	37
01/09/2023	12	9	11	33	25	50
01/09/2023	13	6	7	20	15	30
01/09/2023	14	6	11	25	15	41
01/09/2023	15	7	6	15	19	24
01/09/2023	16	6	4	14	16	19
01/09/2023	17	7	5	18	16	25
01/09/2023	18	7	5	25	15	33
01/09/2023	19	7	6	26	17	35
01/09/2023	20	7	4	18	16	24
01/09/2023	21	7	4	16	15	22
01/09/2023	22	6	2	17	14	20
01/09/2023	23	6	2	13	13	16
02/09/2023	00	6	1	10	13	12
02/09/2023	01	6	2	10	12	12
02/09/2023	02	6	1	11	12	12
02/09/2023	03	8	1	9	14	11
02/09/2023	04	6	2	13	13	16
02/09/2023	05	6	5	14	12	22
02/09/2023	06	7	4	23	16	29
02/09/2023	07	7	4	21	17	27
02/09/2023	08	8	6	25	18	35
02/09/2023	09	8	7	22	20	33
02/09/2023	10	8	14	40	15	61
02/09/2023	11	8	9	32	15	46
02/09/2023	12	5	13	43	10	62
02/09/2023	13	5	10	33	10	48
02/09/2023	14	5	5	13	11	20
02/09/2023	15	5	3	9	11	13
02/09/2023	16	3	4	12	8	17
02/09/2023	17	3	6	18	7	27
02/09/2023	18	4	3	16	9	20
02/09/2023	19	4	3	17	9	20
02/09/2023	20	4	2	14	9	18
02/09/2023	21	4	3	15	9	19
02/09/2023	22	4	2	15	8	18
02/09/2023	23	5	2	15	9	18
03/09/2023	00	5	2	15	10	19
03/09/2023	01	5	1	8	9	10
03/09/2023	02	3	2	9	5	11
03/09/2023	03	3	1	7	4	9
03/09/2023	04	4	1	8	6	10
03/09/2023	05	4	2	14	7	16
03/09/2023	06	4	4	16	6	22
03/09/2023	07	5	5	17	9	25
03/09/2023	08	6	2	8	10	10
03/09/2023	09	6	2	8	11	11
03/09/2023	10	8	2	11	15	14
03/09/2023	11	9	3	11	20	16
03/09/2023	12	13	2	8	28	12
03/09/2023	13	14	2	7	30	11
03/09/2023	14	14	2	6	29	9
03/09/2023	15	14	2	7	30	9
03/09/2023	16	15	2	9	29	12
03/09/2023	17	15	2	9	31	13
03/09/2023	18	15	3	13	32	17
03/09/2023	19	15	3	14	32	18
03/09/2023	20	16	4	15	38	21
03/09/2023	21	15	2	9	35	11
03/09/2023	22	15	1	7	35	9
03/09/2023	23	14	1	6	31	8
04/09/2023	00	14	1	5	29	7
04/09/2023	01	13	1	5	28	7
04/09/2023	02	12	1	5	25	7
04/09/2023	03	12	2	7	26	9
04/09/2023	04	11	1	8	24	10
04/09/2023	05	11	4	15	25	20
04/09/2023	06	11	9	27	26	41
04/09/2023	07	12	11	33	28	50
04/09/2023	08	12	9	29	30	43
04/09/2023	09	13	8	25	31	37
04/09/2023	10	13	8	23	33	36
04/09/2023	11	15	9	23	36	37
04/09/2023	12	16	9	23	41	37
04/09/2023	13	17	8	24	42	36
04/09/2023	14	21	9	23	53	35
04/09/2023	15	22	6	19	54	29
04/09/2023	16	20	8	21	53	33
04/09/2023	17	19	7	24	42	34
04/09/2023	18	20	7	27	44	39
04/09/2023	19	20	6	29	48	38
04/09/2023	20	21	7	25	49	34
04/09/2023	21	21	3	18	48	23
04/09/2023	22	23	3	12	59	16
04/09/2023	23	27	2	12	78	15
05/09/2023	00	32	2	15	95	18
05/09/2023	01	32	1	13	98	16
05/09/2023	02	27	1	13	80	14
05/09/2023	03	24	1	11	69	13
05/09/2023	04	22	1	12	61	14
05/09/2023	05	24	6	27	62	37
05/09/2023	06	29	37	54	85	111
05/09/2023	07	35	55	55	106	140
05/09/2023	08	30	24	44	83	82
05/09/2023	09	22	14	33	54	55
05/09/2023	10	15	7	21	36	31
05/09/2023	11	13	9	23	33	37
05/09/2023	12	14	9	22	34	36
05/09/2023	13	15	8	22	34	35
05/09/2023	14	15	6	19	37	29
05/09/2023	15	13	5	15	30	23
05/09/2023	16	12	8	22	27	34
05/09/2023	17	12	10	30	24	45
05/09/2023	18	12	6	27	25	36
05/09/2023	19	12	6	30	26	38
05/09/2023	20	11	7	34	25	44
05/09/2023	21	12	7	37	25	48
05/09/2023	22	13	4	25	27	30
05/09/2023	23	13	2	20	25	22
06/09/2023	00	12	1	14	23	16
06/09/2023	01	13	2	17	24	19
06/09/2023	02	13	2	15	24	18
06/09/2023	03	12	4	18	22	24
06/09/2023	04	11	5	27	21	34
06/09/2023	05	12	11	35	25	52
06/09/2023	06	13	46	56	33	127
06/09/2023	07	15	61	55	41	148
06/09/2023	08	17	46	54	56	125
06/09/2023	09	12	16	31	28	56
06/09/2023	10	10	10	26	21	40
06/09/2023	11	9	10	26	20	41
06/09/2023	12	8	8	24	17	35
06/09/2023	13	8	12	30	15	48
06/09/2023	14	7	8	20	16	31
06/09/2023	15	7	6	18	14	28
06/09/2023	16	7	8	24	16	37
06/09/2023	17	8	10	32	17	48
06/09/2023	18	8	7	32	16	43
06/09/2023	19	8	7	30	15	40
06/09/2023	20	8	5	28	16	36
06/09/2023	21	7	3	23	15	28
06/09/2023	22	8	3	22	15	26
06/09/2023	23	9	2	20	16	23
07/09/2023	00	9	2	16	16	19
07/09/2023	01	10	2	11	15	14
07/09/2023	02	12	1	14	18	16
07/09/2023	03	13	1	13	20	14
07/09/2023	04	12	6	22	21	30
07/09/2023	05	18	13	33	28	53
07/09/2023	06	16	42	51	31	115
07/09/2023	07	20	49	54	44	128
07/09/2023	08	19	38	49	49	107
07/09/2023	09	14	17	36	30	61
07/09/2023	10	14	13	33	26	52
07/09/2023	11	15	9	29	28	43
07/09/2023	12	14	11	33	27	49
07/09/2023	13	12	9	30	21	43
07/09/2023	14	10	10	30	20	45
07/09/2023	15	9	8	28	22	39
07/09/2023	16	9	8	30	18	41
07/09/2023	17	9	9	32	18	46
07/09/2023	18	8	10	39	17	53
07/09/2023	19	9	4	32	16	37
07/09/2023	20	9	4	29	18	33
07/09/2023	21	8	3	26	18	31
07/09/2023	22	9	2	24	20	27
07/09/2023	23	9	1	32	21	34
08/09/2023	00	9	2	35	20	38
08/09/2023	01	17	6	49	51	59
08/09/2023	02	15	1	29	29	31
08/09/2023	03	16	3	30	29	34
08/09/2023	04	16	7	39	35	50
08/09/2023	05	16	29	47	32	91
08/09/2023	06	17	64	55	42	153
08/09/2023	07	19	92	61	50	202
08/09/2023	08	19	33	55	50	105
08/09/2023	09	11	10	32	28	48
08/09/2023	10	12	7	38	31	48
08/09/2023	11	10	8	40	27	52
08/09/2023	12	10	9	34	23	49
08/09/2023	13	11	8	34	22	46
08/09/2023	14	11	11	38	22	55
08/09/2023	15	10	8	27	22	38
08/09/2023	16	9	9	29	20	43
08/09/2023	17	8	11	38	18	54
08/09/2023	18	7	7	39	13	48
08/09/2023	19	7	7	43	15	53
08/09/2023	20	8	6	44	16	53
08/09/2023	21	8	5	49	15	56
08/09/2023	22	8	3	40	17	45
08/09/2023	23	10	10	52	21	66
09/09/2023	00	13	11	48	23	64
09/09/2023	01	12	8	38	22	49
09/09/2023	02	12	4	29	20	36
09/09/2023	03	12	2	19	18	22
09/09/2023	04	11	2	22	18	25
09/09/2023	05	12	8	37	19	49
09/09/2023	06	11	8	30	20	41
09/09/2023	07	12	14	31	26	52
09/09/2023	08	12	10	21	23	37
09/09/2023	09	9	8	21	17	32
09/09/2023	10	9	7	21	16	32
09/09/2023	11	8	10	28	13	44
09/09/2023	12	7	7	20	13	31
09/09/2023	13	7	5	17	12	24
09/09/2023	14	8	5	17	13	24
09/09/2023	15	8	4	16	13	21
09/09/2023	16	7	4	19	11	25
09/09/2023	17	7	7	29	13	39
09/09/2023	18	7	5	29	11	37
09/09/2023	19	7	5	37	11	45
09/09/2023	20	7	4	36	14	42
09/09/2023	21	8	3	27	13	31
09/09/2023	22	7	2	18	11	21
09/09/2023	23	9	4	32	17	38
10/09/2023	00	10	3	33	16	38
10/09/2023	01	11	2	33	19	36
10/09/2023	02	12	3	24	18	28
10/09/2023	03	11	2	18	17	22
10/09/2023	04	11	2	17	17	20
10/09/2023	05	10	3	17	16	20
10/09/2023	06	10	4	23	16	29
10/09/2023	07	12	7	19	18	30
10/09/2023	08	10	5	12	17	20
10/09/2023	09	9	6	14	15	23
10/09/2023	10	8	4	14	14	20
10/09/2023	11	10	4	14	16	20
10/09/2023	12	10	5	18	16	25
10/09/2023	13	10	4	13	15	18
10/09/2023	14	9	3	9	15	13
10/09/2023	15	7	3	12	10	16
10/09/2023	16	6	3	13	10	18
10/09/2023	17	7	4	19	11	25
10/09/2023	18	8	3	19	12	24
10/09/2023	19	9	4	26	14	32
10/09/2023	20	9	6	31	15	40
10/09/2023	21	9	7	32	17	43
10/09/2023	22	10	3	29	18	34
10/09/2023	23	13	2	21	19	25
11/09/2023	00	15	2	18	21	20
11/09/2023	01	10	1	12	16	14
11/09/2023	02	9	1	9	14	10
11/09/2023	03	10	1	9	15	11
11/09/2023	04	10	2	19	15	23
11/09/2023	05	10	8	31	16	43
11/09/2023	06	11	26	43	25	82
11/09/2023	07	13	28	44	31	87
11/09/2023	08	14	28	44	38	87
11/09/2023	09	14	12	31	32	50
11/09/2023	10	14	8	22	30	34
11/09/2023	11	15	7	25	30	34
11/09/2023	12	14	10	35	31	50
11/09/2023	13	13	14	40	22	62
11/09/2023	14	14	12	38	25	57
11/09/2023	15	14	10	36	26	52
11/09/2023	16	13	9	37	23	51
11/09/2023	17	10	10	32	17	48
11/09/2023	18	10	8	36	17	49
11/09/2023	19	10	4	30	16	37
11/09/2023	20	10	5	26	18	33
11/09/2023	21	10	5	27	16	34
11/09/2023	22	10	1	18	17	20
11/09/2023	23	10	2	19	17	21
12/09/2023	00	10	1	12	15	15
12/09/2023	01	12	1	10	17	12
12/09/2023	02	13	1	14	21	15
12/09/2023	03	13	1	15	21	17
12/09/2023	04	14	9	36	24	50
12/09/2023	05	15	20	47	27	78
12/09/2023	06	22	77	67	58	185
12/09/2023	07	30	99	80	104	232
12/09/2023	08	20	62	71	54	166
12/09/2023	09	12	11	35	23	52
12/09/2023	10	12	9	30	22	44
12/09/2023	11	12	10	26	21	42
12/09/2023	12	13	11	29	26	46
12/09/2023	13	13	9	28	23	42
12/09/2023	14	13	10	26	20	41
12/09/2023	15	11	7	17	22	28
12/09/2023	16	11	9	28	19	41
12/09/2023	17	9	10	34	24	50
12/09/2023	18	7	14	47	23	69
12/09/2023	19	7	6	31	18	40
12/09/2023	20	10	7	36	18	46
12/09/2023	21	10	5	38	14	46
12/09/2023	22	10	2	37	16	40
12/09/2023	23	9	2	24	18	26
13/09/2023	00	8	1	8	15	10
13/09/2023	01	12	1	8	18	10
13/09/2023	02	11	1	9	17	11
13/09/2023	03	9	1	11	17	12
13/09/2023	04	11	3	22	22	25
13/09/2023	05	12	33	42	28	92
13/09/2023	06	12	50	47	28	123
13/09/2023	07	15	62	52	35	147
13/09/2023	08	15	45	45	36	114
13/09/2023	09	14	21	36	34	69
13/09/2023	10	12	20	36	27	67
13/09/2023	11	9	10	27	21	42
13/09/2023	12	7	12	33	15	51
13/09/2023	13	6	11	26	14	43
13/09/2023	14	6	8	20	12	32
13/09/2023	15	6	9	25	13	38
13/09/2023	16	7	7	23	14	34
13/09/2023	17	8	8	31	15	43
13/09/2023	18	9	10	38	18	54
13/09/2023	19	9	7	35	20	45
13/09/2023	20	11	5	34	20	42
13/09/2023	21	12	8	33	26	45
13/09/2023	22	11	4	21	22	26
13/09/2023	23	11	2	17	21	20
14/09/2023	00	9	2	13	17	16
14/09/2023	01	8	1	12	15	14
14/09/2023	02	9	1	11	16	12
14/09/2023	03	11	2	14	18	17
14/09/2023	04	10	3	21	17	26
14/09/2023	05	11	10	35	20	49
14/09/2023	06	13	53	58	27	141
14/09/2023	07	13	57	74	31	161
14/09/2023	08	16	56	64	40	150
14/09/2023	09	10	15	36	23	59
14/09/2023	10	8	9	22	18	35
14/09/2023	11	7			16	
14/09/2023	12	7	9	22	16	35
14/09/2023	13	7	11	32	15	48
14/09/2023	14	7	12	29	17	47
14/09/2023	15	7	9	24	15	37
14/09/2023	16	5	7	24	11	34
14/09/2023	17	6	9	28	13	41
14/09/2023	18	6	6	31	12	40
14/09/2023	19	6	5	32	13	40
14/09/2023	20	7	4	28	15	33
14/09/2023	21	7	4	31	14	37
14/09/2023	22	7	2	28	16	31
14/09/2023	23	10	23	36	21	72
15/09/2023	00	11	2	35	29	39
15/09/2023	01	8	2	14	15	17
15/09/2023	02	8	1	15	15	17
15/09/2023	03	8	2	14	14	16
15/09/2023	04	6	2	17	12	21
15/09/2023	05	7	8	37	15	49
15/09/2023	06	9	35	65	15	118
15/09/2023	07	10	52	73	16	153
15/09/2023	08	9	32	59	15	107
15/09/2023	09	6	13	43	9	63
15/09/2023	10	7	21	61	11	93
15/09/2023	11	9	41	72	16	133
15/09/2023	12	7	20	42	15	72
15/09/2023	13	7	14	32	13	53
15/09/2023	14	8	19	39	15	68
15/09/2023	15	8	11	29	17	45
15/09/2023	16	9	12	40	17	58
15/09/2023	17	8	8	35	18	47
15/09/2023	18	5	7	29	14	38
15/09/2023	19	5	6	32	13	42
15/09/2023	20	5	6	37	14	47
15/09/2023	21	6	6	37	11	46
15/09/2023	22	6	3	36	12	42
15/09/2023	23	6	3	25	13	30
16/09/2023	00	6	2	19	13	22
16/09/2023	01	6	2	20	13	22
16/09/2023	02	8	1	22	14	24
16/09/2023	03	8	1	22	15	24
16/09/2023	04	7	2	12	12	15
16/09/2023	05	6	2	15	14	19
16/09/2023	06	6	5	22	15	29
16/09/2023	07	6	6	21	17	31
16/09/2023	08	7	9	20	17	34
16/09/2023	09	8	11	26	21	43
16/09/2023	10	7	8	21	18	33
16/09/2023	11	9	7	21	21	32
16/09/2023	12	9	9	25	20	40
16/09/2023	13	10	5	20	21	27
16/09/2023	14	11	4	18	25	24
16/09/2023	15	11	5	18	28	25
16/09/2023	16	14	5	19	39	26
16/09/2023	17	13	5	24	39	31
16/09/2023	18	13	7	31	39	42
16/09/2023	19	15	7	36	46	48
16/09/2023	20	17	7	37	50	48
16/09/2023	21	19	8	43	53	55
16/09/2023	22	17	5	32	42	40
16/09/2023	23	15	6	29	38	38
17/09/2023	00	14	3	28	39	32
17/09/2023	01	15	6	29	37	37
17/09/2023	02	15	2	16	36	19
17/09/2023	03	15	2	12	35	15
17/09/2023	04	14	2	13	33	16
17/09/2023	05	14	3	17	34	21
17/09/2023	06	15	5	21	35	28
17/09/2023	07	15	15	23	33	46
17/09/2023	08	15	5	15	33	23
17/09/2023	09	17	5	15	43	23
17/09/2023	10	18	6	18	49	26
17/09/2023	11	20	4	17	52	24
17/09/2023	12	22	6	20	56	29
17/09/2023	13	21	5	17	53	25
17/09/2023	14	22	6	19	55	27
17/09/2023	15	24	4	15	69	20
17/09/2023	16	23	4	19	64	25
17/09/2023	17	14	7	25	41	36
17/09/2023	18	13	5	29	28	37
17/09/2023	19	11	6	39	23	48
17/09/2023	20	11	8	31	21	42
17/09/2023	21	11	4	30	24	36
17/09/2023	22	12	3	32	26	35
17/09/2023	23	10	2	24	22	27
18/09/2023	00	8	1	15	17	17
18/09/2023	01	5	1	9	12	11
18/09/2023	02	4	1	12	10	14
18/09/2023	03	4	1	9	9	11
18/09/2023	04	4	2	20	9	22
18/09/2023	05	5	4	35	12	41
18/09/2023	06	6	12	40	16	58
18/09/2023	07	7	22	47	18	82
18/09/2023	08	8	25	49	23	87
18/09/2023	09	8	21	34	21	66
18/09/2023	10	6	14	27	16	49
18/09/2023	11	6	12	26	16	45
18/09/2023	12	5	8	19	14	31
18/09/2023	13	5	6	18	11	28
18/09/2023	14	6	11	30	13	47
18/09/2023	15	6	6	20	14	29
18/09/2023	16	6	9	32	11	45
18/09/2023	17	5	10	39	13	54
18/09/2023	18	6	9	52	17	65
18/09/2023	19	7	8	56	16	68
18/09/2023	20	7	7	56	18	67
18/09/2023	21	9	13	58	22	78
18/09/2023	22	12	14	60	29	81
18/09/2023	23	11	10	57	28	72
19/09/2023	00	14	8	49	38	61
19/09/2023	01	12	1	13	20	16
19/09/2023	02	11	1	11	17	13
19/09/2023	03	15	1	11	21	13
19/09/2023	04	10	3	17	17	21
19/09/2023	05	15	14	35	26	57
19/09/2023	06	15	41	52	30	114
19/09/2023	07	14	63	59	34	155
19/09/2023	08	10	41	52	33	115
19/09/2023	09	17	69	58	60	165
19/09/2023	10	16	51	55	46	133
19/09/2023	11	13	35	52	40	105
19/09/2023	12	8	19	34	26	63
19/09/2023	13	6	15	32	15	54
19/09/2023	14	6	23	48	14	82
19/09/2023	15	6	25	53	13	90
19/09/2023	16	7	14	41	13	63
19/09/2023	17	7	15	44	16	67
19/09/2023	18	6	13	40	17	59
19/09/2023	19	8	19	60	22	88
19/09/2023	20	8	13	47	16	67
19/09/2023	21	8	7	30	14	40
19/09/2023	22	4	1	11	8	12
19/09/2023	23	3	2	13	7	16
20/09/2023	00	4	1	13	8	14
20/09/2023	01	3	1	7	7	8
20/09/2023	02	3	1	12	7	14
20/09/2023	03	3	1	18	8	20
20/09/2023	04	4	3	33	11	38
20/09/2023	05	6	14	46	15	67
20/09/2023	06	5	54	58	18	140
20/09/2023	07	7	68	65	27	169
20/09/2023	08	17	49	56	74	131
20/09/2023	09	11	30	44	40	91
20/09/2023	10	7	17	31	23	57
20/09/2023	11	6	13	25	16	45
20/09/2023	12	6	10	21	16	36
20/09/2023	13	5	11	23	13	39
20/09/2023	14	5	9	23	13	36
20/09/2023	15	5	7	20	14	31
20/09/2023	16	5	6	21	13	29
20/09/2023	17	5	11	38	10	55
20/09/2023	18	5	11	50	13	67
20/09/2023	19	5	7	52	15	63
20/09/2023	20	7	6	58	17	67
20/09/2023	21	6	4	35	14	41
20/09/2023	22	6	2	39	14	41
20/09/2023	23	7	3	55	20	60
21/09/2023	00	6	2	25	15	27
21/09/2023	01	5	1	11	11	12
21/09/2023	02	4	1	8	10	9
21/09/2023	03	5	1	7	10	9
21/09/2023	04	6	2	23	13	24
21/09/2023	05	8	3	31	16	36
21/09/2023	06	8	24	50	19	86
21/09/2023	07	8	17	45	22	71
21/09/2023	08	7	10	31	20	46
21/09/2023	09	6	8	19	17	32
21/09/2023	10	6	5	15	26	23
21/09/2023	11	6	6	15	21	24
21/09/2023	12	5	7	17	18	27
21/09/2023	13	5	7	21	15	32
21/09/2023	14	5	8	23	14	34
21/09/2023	15	5	6	21	17	31
21/09/2023	16	5	7	29	21	39
21/09/2023	17	5	9	35	23	48
21/09/2023	18	4	8	40	19	52
21/09/2023	19	3	7	41	15	52
21/09/2023	20	4	8	39	16	52
21/09/2023	21	3	3	25	10	30
21/09/2023	22	4	3	15	15	19
21/09/2023	23	3	1	6	13	7
22/09/2023	00	2	1	4	5	6
22/09/2023	01	2	1	3	4	5
