FECHA	HORA	PM2.5	NO	NO2	PM10	NOx
30/04/2023	09	5	8	25	12	37
30/04/2023	10	4	4	14	9	20
30/04/2023	11	8	3	19	23	23
30/04/2023	12	7	4	20	21	26
30/04/2023	13	9	5	22	19	29
30/04/2023	14	7	2	13	15	16
30/04/2023	15	8	2	17	17	20
30/04/2023	16	8	2	16	16	19
30/04/2023	17	9	2	17	19	20
30/04/2023	18	10	1	13	24	14
30/04/2023	19	10	1	12	24	12
30/04/2023	20	14	1	12	27	13
30/04/2023	21	11	1	13	17	14
30/04/2023	22	9	1	13	16	14
30/04/2023	23	7	1	11	13	12
01/05/2023	00	6	1	10	11	10
01/05/2023	01	6	1	8	11	8
01/05/2023	02	8	1	9	13	9
01/05/2023	03	5	1	6	9	7
01/05/2023	04	8	1	9	13	10
01/05/2023	05	12	1	17	17	17
01/05/2023	06	11	1	15	16	16
01/05/2023	07	11	3	20	19	24
01/05/2023	08	10	1	16	18	18
01/05/2023	09	9	2	14	18	17
01/05/2023	10	8	2	12	18	16
01/05/2023	11	9	2	13	18	16
01/05/2023	12	9	3	11	16	15
01/05/2023	13	10	3	16	18	22
01/05/2023	14	11	3	15	21	19
01/05/2023	15	11	2	13	18	16
01/05/2023	16	10	2	16	18	19
01/05/2023	17	8	4	26	15	31
01/05/2023	18	8	3	29	15	33
01/05/2023	19	9	1	33	18	35
01/05/2023	20	10	1	23	19	23
01/05/2023	21	9	1	16	14	16
01/05/2023	22	8	1	17	14	18
01/05/2023	23	8	1	23	14	24
02/05/2023	00	8	1	20	16	21
02/05/2023	01	7	1	15	15	15
02/05/2023	02	7	2	13	12	15
02/05/2023	03	7	1	11	12	12
02/05/2023	04	7	1	16	14	17
02/05/2023	05	8	16	54	15	78
02/05/2023	06	8	9	54	28	68
02/05/2023	07	10	19	68	28	97
02/05/2023	08	11	14	62	35	83
02/05/2023	09	8	8	41	27	53
02/05/2023	10	8	4	28	27	34
02/05/2023	11	7	4	25	20	32
02/05/2023	12	9	7	32	26	42
02/05/2023	13	7	4	21	20	28
02/05/2023	14	6	6	26	20	35
02/05/2023	15	5	3	15	18	20
02/05/2023	16	6	2	13	21	15
02/05/2023	17	7	2	15	23	18
02/05/2023	18	8	2	15	21	17
02/05/2023	19	10	1	17	24	18
02/05/2023	20	11	1	23	25	24
02/05/2023	21	7	1	15	14	17
02/05/2023	22	6	1	16	13	16
02/05/2023	23	5	1	18	11	19
03/05/2023	00	5	1	19	9	20
03/05/2023	01	7	1	21	11	21
03/05/2023	02	11	1	38	22	40
03/05/2023	03	12	1	41	22	42
03/05/2023	04	8	1	28	19	29
03/05/2023	05	10	1	30	21	31
03/05/2023	06	10	9	47	23	61
03/05/2023	07	15	36	73	45	128
03/05/2023	08	12	13	50	41	69
03/05/2023	09	10	15	42	28	64
03/05/2023	10	10	6	29	27	39
03/05/2023	11	11	7	37	34	48
03/05/2023	12	14	10	50	42	65
03/05/2023	13	8	5	28	24	36
03/05/2023	14	7	4	22	19	29
03/05/2023	15	7	5	29	20	36
03/05/2023	16	8	4	29	19	35
03/05/2023	17	8	4	34	19	40
03/05/2023	18	8	2	31	19	34
03/05/2023	19	9	2	32	23	35
03/05/2023	20	11	1	22	25	23
03/05/2023	21	8	1	16	22	16
03/05/2023	22	6	1	12	14	12
03/05/2023	23	7	1	12	14	13
04/05/2023	00	7	1	11	14	12
04/05/2023	01	5	1	9	9	9
04/05/2023	02	5	1	10	11	11
04/05/2023	03	10	1	14	19	14
04/05/2023	04	9	1	15	15	16
04/05/2023	05	7	2	25	14	27
04/05/2023	06	8	5	44	21	51
04/05/2023	07	12	42	71	33	137
04/05/2023	08	13	19	64	37	93
04/05/2023	09	12	8	42	29	55
04/05/2023	10	17	19	57	62	85
04/05/2023	11	12	12	52	31	70
04/05/2023	12	11	8	32	26	45
04/05/2023	13	11	4	23	24	29
04/05/2023	14	11	2	19	25	22
04/05/2023	15	10	3	25	26	30
04/05/2023	16	10	4	26	23	31
04/05/2023	17	10	1	15	22	17
04/05/2023	18	9	1	12	21	14
04/05/2023	19	11	2	13	22	16
04/05/2023	20	11	1	13	21	13
04/05/2023	21	9	1	12	17	13
04/05/2023	22	8	1	9	15	10
04/05/2023	23	8	1	9	15	9
05/05/2023	00	9	1	11	16	11
05/05/2023	01	10	1	13	19	13
05/05/2023	02	10	1	12	17	13
05/05/2023	03	12	1	11	18	11
05/05/2023	04	12	1	13	19	13
05/05/2023	05	15	1	15	21	15
05/05/2023	06	17	2	23	26	25
05/05/2023	07	20	25	62	36	100
05/05/2023	08	18	6	38	34	48
05/05/2023	09	13	3	22	24	26
05/05/2023	10	13	3	22	28	27
05/05/2023	11	13	3	18	30	22
05/05/2023	12	12	2	20	26	24
05/05/2023	13	12	3	16	24	20
05/05/2023	14	11	2	14	23	17
05/05/2023	15	11	2	15	23	18
05/05/2023	16	12	2	17	24	20
05/05/2023	17	13	4	33	21	39
05/05/2023	18	15	2	20	26	23
05/05/2023	19	16	1	14	26	15
05/05/2023	20	18	1	14	26	15
05/05/2023	21	19	1	14	26	15
05/05/2023	22	29	1	17	37	18
05/05/2023	23	21	1	17	30	17
06/05/2023	00	23	1	17	35	18
06/05/2023	01	23	1	24	33	25
06/05/2023	02	20	1	25	29	26
06/05/2023	03	17	1	19	25	19
06/05/2023	04	15	1	16	23	16
06/05/2023	05	16	1	18	25	19
06/05/2023	06	14	16	28	23	52
06/05/2023	07	14	3	30	25	34
06/05/2023	08	17	3	28	37	33
06/05/2023	09	12	8	27	26	40
06/05/2023	10	12	2	18	26	21
06/05/2023	11	13	3	21	24	25
06/05/2023	12	11	3	22	22	26
06/05/2023	13	9	3	21	21	25
06/05/2023	14	9	3	16	25	20
06/05/2023	15	9	1	13	24	15
06/05/2023	16	7	1	10	23	13
06/05/2023	17	8	2	13	26	15
06/05/2023	18	8	1	11	30	12
06/05/2023	19	11	1	14	35	15
06/05/2023	20	10	1	15	28	15
06/05/2023	21	10	1	15	15	15
06/05/2023	22	10	1	17	16	18
06/05/2023	23	8	1	21	18	21
07/05/2023	00	6	1	18	11	19
07/05/2023	01	8	1	24	13	25
07/05/2023	02	9	1	24	16	25
07/05/2023	03	8	1	17	15	17
07/05/2023	04	7	1	16	13	17
07/05/2023	05	10	1	17	17	17
07/05/2023	06	11	2	24	19	26
07/05/2023	07	13	2	28	23	31
07/05/2023	08	11	7	41	22	51
07/05/2023	09	10	2	26	20	28
07/05/2023	10	8	2	20	18	22
07/05/2023	11	8	2	14	19	17
07/05/2023	12	10	2	13	24	17
07/05/2023	13	10	2	12	25	14
07/05/2023	14	9	2	11	25	14
07/05/2023	15	9	1	9	25	11
07/05/2023	16	10	2	11	29	14
07/05/2023	17	11	1	10	39	12
07/05/2023	18	9	1	11	21	12
07/05/2023	19	11	1	10	24	12
07/05/2023	20	11	1	11	22	12
07/05/2023	21	10	1	11	16	12
07/05/2023	22	6	1	13	11	15
07/05/2023	23	7	1	11	12	11
08/05/2023	00	8	1	11	13	11
08/05/2023	01	8	1	11	14	12
08/05/2023	02	9	1	14	15	15
08/05/2023	03	8	1	10	13	10
08/05/2023	04	10	1	18	16	19
08/05/2023	05	13	2	35	21	38
08/05/2023	06	14	10	50	22	65
08/05/2023	07	18	28	62	37	105
08/05/2023	08	18	17	54	39	79
08/05/2023	09	14	11	45	30	61
08/05/2023	10	13	9	34	33	47
08/05/2023	11	11	5	23	32	30
08/05/2023	12	7	3	19	20	24
08/05/2023	13	9	3	23	21	28
08/05/2023	14	12	3	23	24	27
08/05/2023	15	11	3	28	24	33
08/05/2023	16	13	4	33	25	39
08/05/2023	17	13	4	36	28	43
08/05/2023	18	12	3	44	25	49
08/05/2023	19	13	1	35	24	37
08/05/2023	20	12	1	20	20	21
08/05/2023	21	13	2	19	18	21
08/05/2023	22	14	1	17	20	18
08/05/2023	23	15	4	31	23	37
09/05/2023	00	13	18	31	21	59
09/05/2023	01	9	1	21	16	23
09/05/2023	02	8	2	20	16	22
09/05/2023	03	8	1	18	16	20
09/05/2023	04	10	1	23	17	24
09/05/2023	05	10			19	
09/05/2023	06	8	16	73	20	98
09/05/2023	07	14	51	87	47	165
09/05/2023	08	16	33	82	61	132
09/05/2023	09	13	27	71	44	112
09/05/2023	10	14	19	59	51	88
09/05/2023	11	19	11	52	49	68
09/05/2023	12	15	9	44	36	58
09/05/2023	13	11	5	31	24	39
09/05/2023	14	10	4	26	25	31
09/05/2023	15	12	6	25	30	34
09/05/2023	16	13	12	32	30	51
09/05/2023	17	17	5	26	44	33
09/05/2023	18	14	3	15	30	19
09/05/2023	19	11	2	16	24	20
09/05/2023	20	12	1	12	22	13
09/05/2023	21	11	1	12	21	12
09/05/2023	22	10	1	23	17	24
09/05/2023	23	9	2	17	16	21
10/05/2023	00	9	1	13	17	14
10/05/2023	01	9	1	12	17	12
10/05/2023	02	10	1	25	20	27
10/05/2023	03	11	1	19	21	20
10/05/2023	04	11	1	18	19	18
10/05/2023	05	11	3	37	18	41
10/05/2023	06	12	16	63	24	88
10/05/2023	07	10	13	49	30	68
10/05/2023	08	7	13	37	29	56
10/05/2023	09	8	9	29	20	43
10/05/2023	10	10	6	25	24	35
10/05/2023	11	10	5	21	32	29
10/05/2023	12	8			26	
10/05/2023	13	8			22	
10/05/2023	14	9			25	
10/05/2023	15	8			23	
10/05/2023	16	8			22	
10/05/2023	17	8			23	
10/05/2023	18	8			21	
10/05/2023	19	10			24	
10/05/2023	20	11			22	
10/05/2023	21	8			19	
10/05/2023	22	7			13	
10/05/2023	23	6			12	
11/05/2023	00	6			13	
11/05/2023	01	6	1	11	13	11
11/05/2023	02	6	1	14	13	15
11/05/2023	03	7	1	25	15	26
11/05/2023	04	5	1	11	12	11
11/05/2023	05	6	1	19	16	20
11/05/2023	06	7	1	27	19	29
11/05/2023	07	7	3	37	21	42
11/05/2023	08	5	2	25	18	28
11/05/2023	09	8	3	26	20	30
11/05/2023	10	10	6	31	27	39
11/05/2023	11	9	7	21	25	32
11/05/2023	12	8	5	14	23	22
11/05/2023	13	8	6	15	22	24
11/05/2023	14	8	5	17	21	24
11/05/2023	15	8	7	20	22	31
11/05/2023	16	7	6	17	23	25
11/05/2023	17	7	3	16	20	21
11/05/2023	18	7	3	18	18	23
11/05/2023	19	8	3	23	18	27
11/05/2023	20	9	2	20	20	22
11/05/2023	21	8	1	27	16	28
11/05/2023	22	7			14	
11/05/2023	23	6			15	
12/05/2023	00	6	1	8	14	8
12/05/2023	01	6			11	
12/05/2023	02	5	1	13	8	14
12/05/2023	03	4			7	
12/05/2023	04	4			8	
12/05/2023	05	3	3	17	9	22
12/05/2023	06	3	3	26	13	31
12/05/2023	07	7	13	41	38	60
12/05/2023	08	7	13	37	29	57
12/05/2023	09	5	8	24	19	37
12/05/2023	10	7	15	37	22	60
12/05/2023	11	7	7	33	23	44
12/05/2023	12	6	6	15	17	24
12/05/2023	13	4	4	13	13	20
12/05/2023	14	5	4	15	14	22
12/05/2023	15	5	5	14	16	21
12/05/2023	16	5	5	15	15	23
12/05/2023	17	5	6	19	15	27
12/05/2023	18	6	5	22	15	28
12/05/2023	19	7	4	19	15	25
12/05/2023	20	6	2	19	15	23
12/05/2023	21	7	3	25	14	30
12/05/2023	22	7	3	23	12	27
12/05/2023	23	4	3	17	9	20
13/05/2023	00	3	3	15	8	20
13/05/2023	01	4	3	12	12	17
13/05/2023	02	5	2	10	12	14
13/05/2023	03	4	2	9	10	13
13/05/2023	04	3	2	11	7	14
13/05/2023	05	2	3	10	6	14
13/05/2023	06	3	3	14	6	19
13/05/2023	07	4	5	19	9	26
13/05/2023	08	4	6	18	8	27
13/05/2023	09	4	5	15	13	23
13/05/2023	10	5	4	10	16	16
13/05/2023	11	5	3	10	16	15
13/05/2023	12	5	4	12	16	18
13/05/2023	13	5	3	9	14	15
13/05/2023	14	5	3	9	14	14
13/05/2023	15	5	5	20	14	28
13/05/2023	16	5	4	14	14	21
13/05/2023	17	6	3	16	16	20
13/05/2023	18	6	3	12	11	17
13/05/2023	19	6	2	15	11	19
13/05/2023	20	11	3	21	17	26
13/05/2023	21	10	3	22	16	27
13/05/2023	22	9	3	20	16	24
13/05/2023	23	4	4	18	12	24
14/05/2023	00	4	7	14	15	25
14/05/2023	01	3	5	12	7	19
14/05/2023	02	3	4	12	9	19
14/05/2023	03	2	3	9	5	13
14/05/2023	04	3	3	7	5	11
14/05/2023	05	3	3	9	6	13
14/05/2023	06	3	3	10	7	15
14/05/2023	07	5	7	14	17	24
14/05/2023	08	5	6	15	10	24
14/05/2023	09	5	4	8	11	14
14/05/2023	10	4	4	9	13	14
14/05/2023	11	5	3	9	16	13
14/05/2023	12	6	4	9	15	15
14/05/2023	13		26	18		58
14/05/2023	14		5	11		18
14/05/2023	15		5	15		23
14/05/2023	16		5	11		18
14/05/2023	17		3	9		14
14/05/2023	18		3	12		16
14/05/2023	19		3	28		32
14/05/2023	20		2	28		32
14/05/2023	21		3	27		30
14/05/2023	22		3	28		32
14/05/2023	23		4	31		36
15/05/2023	00		4	19		24
15/05/2023	01		2	11		15
15/05/2023	02		3	10		15
15/05/2023	03		2	13		17
15/05/2023	04		3	15		20
15/05/2023	05		4	25		31
15/05/2023	06		13	44		64
15/05/2023	07		8	47		59
15/05/2023	08		12	36		54
15/05/2023	09	9	10	28	19	44
15/05/2023	10	8	4	17	19	24
15/05/2023	11	9	5	23	20	30
15/05/2023	12	11	8	34	28	45
15/05/2023	13	10	7	28	24	38
15/05/2023	14	9	6	19	21	28
15/05/2023	15	9	7	23	23	33
15/05/2023	16	9	6	28	24	37
15/05/2023	17	10	4	21	23	27
15/05/2023	18	10	4	21	23	26
15/05/2023	19	11	4	41	30	46
15/05/2023	20	12	4	49	27	55
15/05/2023	21	15	3	29	29	34
15/05/2023	22	11	3	35	22	40
15/05/2023	23	5	3	10	15	14
16/05/2023	00	4	6	11	13	20
16/05/2023	01	2	3	5	9	9
16/05/2023	02	2	3	5	5	9
16/05/2023	03	2	2	4	4	8
16/05/2023	04	2	2	5	5	9
16/05/2023	05	3	4	9	9	15
16/05/2023	06	5	10	29	14	44
16/05/2023	07	4	8	29	14	42
16/05/2023	08	4	6	20	17	29
16/05/2023	09	4	6	13	16	22
16/05/2023	10	5	5	16	16	24
16/05/2023	11	5	5	11	15	19
16/05/2023	12	6	5	14	22	21
16/05/2023	13	6	5	15	24	22
16/05/2023	14	6	5	16	22	24
16/05/2023	15	6	5	19	24	27
16/05/2023	16	6	5	22	24	29
16/05/2023	17	7	6	29	28	37
16/05/2023	18	6	6	30	20	38
16/05/2023	19	6	4	26	19	32
16/05/2023	20	8	6	27	21	36
16/05/2023	21	6	8	29	16	41
16/05/2023	22	9	3	35	20	39
16/05/2023	23	7	3	37	22	42
17/05/2023	00	6	4	19	15	24
17/05/2023	01	6	3	11	14	15
17/05/2023	02	7	3	14	15	18
17/05/2023	03	10	3	13	17	17
17/05/2023	04	10	3	10	15	14
17/05/2023	05	9	3	14	15	18
17/05/2023	06	7	4	29	18	36
17/05/2023	07	11	10	47	48	63
17/05/2023	08	10	13	44	36	64
17/05/2023	09	9	7	26	28	36
17/05/2023	10	10	14	45	36	66
17/05/2023	11	9	7	21	28	31
17/05/2023	12	8	5	20	23	28
17/05/2023	13	7	5	19	20	27
17/05/2023	14	8	5	14	24	21
17/05/2023	15	8	5	18	22	25
17/05/2023	16	8	5	19	21	26
17/05/2023	17	9	6	27	26	36
17/05/2023	18	9	5	34	23	41
17/05/2023	19	10	4	30	26	37
17/05/2023	20	11	3	20	22	24
17/05/2023	21	9	3	16	18	21
17/05/2023	22	8	2	12	15	16
17/05/2023	23	8	2	21	16	25
18/05/2023	00	8	2	15	15	19
18/05/2023	01	9	2	22	17	25
18/05/2023	02	9	3	14	16	18
18/05/2023	03	8	2	10	16	14
18/05/2023	04	7	2	9	14	12
18/05/2023	05	4	3	13	8	18
18/05/2023	06	6	16	38	12	63
18/05/2023	07	9	25	59	21	96
18/05/2023	08	11	13	47	34	67
18/05/2023	09	14	10	32	39	47
18/05/2023	10	10	10	23	26	39
18/05/2023	11	10	7	21	24	31
18/05/2023	12	10	6	21	25	30
18/05/2023	13	10	6	21	22	31
18/05/2023	14	10	5	17	23	25
18/05/2023	15	9	5	15	21	23
18/05/2023	16	9	5	13	20	20
18/05/2023	17	9	5	14	23	21
18/05/2023	18	9	4	23	23	29
18/05/2023	19	11	3	19	25	24
18/05/2023	20	11	4	17	21	22
18/05/2023	21	9	3	17	20	22
18/05/2023	22	8	2	13	17	16
18/05/2023	23	7	2	10	16	13
19/05/2023	00	8	2	11	17	14
19/05/2023	01	8	2	10	19	14
19/05/2023	02	9	3	13	20	17
19/05/2023	03	7	2	7	14	11
19/05/2023	04	6	2	6	11	10
19/05/2023	05	8	2	11	14	14
19/05/2023	06	8	6	20	14	30
19/05/2023	07	9	5	33	19	41
19/05/2023	08	8	5	28	19	35
19/05/2023	09	9	9	31	18	44
19/05/2023	10	10	11	27	21	44
19/05/2023	11	9	6	18	22	28
19/05/2023	12	12	7	19	24	29
19/05/2023	13	13	4	14	25	21
19/05/2023	14	11	4	17	25	23
19/05/2023	15	9	5	19	20	27
19/05/2023	16	9	5	25	20	32
19/05/2023	17	9	6	34	23	42
19/05/2023	18	10	4	23	22	28
19/05/2023	19	10	3	20	22	25
19/05/2023	20	10	3	25	22	30
19/05/2023	21	13	3	31	27	35
19/05/2023	22	9	2	32	18	36
19/05/2023	23	7	2	25	13	29
20/05/2023	00	10	3	43	18	48
20/05/2023	01	12	2	25	20	29
20/05/2023	02	12	3	26	21	30
20/05/2023	03	13	3	24	20	28
20/05/2023	04	10	3	21	17	25
20/05/2023	05	8	3	17	15	21
20/05/2023	06	8	3	18	15	23
20/05/2023	07	9	15	33	19	56
20/05/2023	08	10	4	22	23	29
20/05/2023	09	10	4	16	20	22
20/05/2023	10	11	6	25	22	34
20/05/2023	11	11	6	19	22	27
20/05/2023	12	11	5	23	25	31
20/05/2023	13	10	6	24	25	32
20/05/2023	14	10	5	12	21	19
20/05/2023	15	9	4	13	20	20
20/05/2023	16	9	3	12	21	17
20/05/2023	17	10	4	12	22	17
20/05/2023	18	10	3	13	20	19
20/05/2023	19	12	2	20	22	23
20/05/2023	20	12	3	60	24	65
20/05/2023	21	14	3	55	23	59
20/05/2023	22	12	2	31	22	35
20/05/2023	23	10	3	23	19	28
21/05/2023	00	12	3	24	22	29
21/05/2023	01	10	2	19	16	22
21/05/2023	02	10	3	17	15	21
21/05/2023	03	11	3	24	18	28
21/05/2023	04	11	2	23	17	27
21/05/2023	05	11	3	24	17	28
21/05/2023	06	10	3	17	16	23
21/05/2023	07	10	3	16	17	22
21/05/2023	08	10	4	16	17	22
21/05/2023	09	11	3	12	20	16
21/05/2023	10	10	3	9	20	13
21/05/2023	11	9	3	10	21	15
21/05/2023	12	9	3	10	18	15
21/05/2023	13	8	3	8	16	13
21/05/2023	14	8	3	7	17	12
21/05/2023	15	8	4	16	17	21
21/05/2023	16	9	4	16	19	22
21/05/2023	17	9	3	15	18	21
21/05/2023	18	9	4	13	19	18
21/05/2023	19	9	3	9	19	13
21/05/2023	20	10	2	10	20	14
21/05/2023	21	7	2	9	12	13
21/05/2023	22	6	2	9	10	12
21/05/2023	23	6	2	8	11	11
22/05/2023	00	6	2	6	11	10
22/05/2023	01	7	3	6	13	10
22/05/2023	02	6	2	5	10	9
22/05/2023	03	5	2	5	10	8
22/05/2023	04	6	2	6	11	9
22/05/2023	05	7	2	10	11	14
22/05/2023	06	8	2	17	14	20
22/05/2023	07	11	4	32	23	38
22/05/2023	08	15	4	28	27	34
22/05/2023	09	15	4	23	26	28
22/05/2023	10	16	5	24	33	32
22/05/2023	11	11	6	20	25	29
22/05/2023	12	9	3	13	18	18
22/05/2023	13	9	4	13	19	20
22/05/2023	14	9	4	10	19	16
22/05/2023	15	9	3	10	23	16
22/05/2023	16	9	4	11	20	17
22/05/2023	17	9	4	12	17	17
22/05/2023	18	10	3	12	17	17
22/05/2023	19	11	3	12	19	16
22/05/2023	20	12	3	12	22	17
22/05/2023	21	10	4	13	17	19
22/05/2023	22	9	3	11	15	15
22/05/2023	23	8	3	11	15	15
23/05/2023	00	8	5	12	13	19
23/05/2023	01	8	3	8	15	12
23/05/2023	02	11	3	16	17	20
23/05/2023	03	9	2	14	14	17
23/05/2023	04	7	2	14	12	17
23/05/2023	05	7	2	16	14	20
23/05/2023	06	8	5	20	22	29
23/05/2023	07	11	4	18	27	24
23/05/2023	08	11	4	19	26	25
23/05/2023	09	15	6	23	31	33
23/05/2023	10	17	5	19	34	26
23/05/2023	11	17	4	17	32	23
23/05/2023	12	17	5	18	31	25
23/05/2023	13	17	4	16	32	21
23/05/2023	14	15	5	19	25	26
23/05/2023	15	10	4	33	19	39
23/05/2023	16	12	7	62	21	73
23/05/2023	17	12	7	61	19	71
23/05/2023	18	11	9	61	20	75
23/05/2023	19	15	6	64	27	73
23/05/2023	20	16	5	53	26	60
23/05/2023	21	17	5	46	26	54
23/05/2023	22	17	4	46	26	52
23/05/2023	23	14	4	42	22	48
24/05/2023	00	13	4	31	18	38
24/05/2023	01	13	3	19	18	23
24/05/2023	02	14	3	18	18	22
24/05/2023	03	15	2	12	19	16
24/05/2023	04	18	2	12	22	15
24/05/2023	05	14	2	15	18	19
24/05/2023	06	16	7	37	21	48
24/05/2023	07	17	43	67	25	133
24/05/2023	08	18	40	78	32	139
24/05/2023	09	20	40	84	32	146
24/05/2023	10	14	9	39	23	52
24/05/2023	11	13	5	23	26	31
24/05/2023	12	14	4	16	26	23
24/05/2023	13	13	4	16	24	22
24/05/2023	14	11	5	17	22	25
24/05/2023	15	10	5	17	23	24
24/05/2023	16	10	5	21	23	28
24/05/2023	17	9	5	20	21	28
24/05/2023	18	11	5	31	26	38
24/05/2023	19	12	5	53	25	60
24/05/2023	20	16	6	83	33	93
24/05/2023	21	15	4	37	26	42
24/05/2023	22	14	3	17	20	21
24/05/2023	23	14	3	14	19	18
25/05/2023	00	17	3	20	25	24
25/05/2023	01	20	3	15	27	19
25/05/2023	02	20	3	20	26	25
25/05/2023	03	19	3	19	25	23
25/05/2023	04	19	3	18	27	22
25/05/2023	05	14	3	18	22	23
25/05/2023	06	14	8	45	30	58
25/05/2023	07	17	21	57	38	89
25/05/2023	08	20	55	68	44	153
25/05/2023	09	24	55	75	53	158
25/05/2023	10	26	40	70	57	130
25/05/2023	11	18	18	51	39	79
25/05/2023	12	14	13	39	27	58
25/05/2023	13	13	7	22	23	33
25/05/2023	14	14	4	15	26	22
25/05/2023	15	13	4	18	22	24
25/05/2023	16	12	4	21	21	28
25/05/2023	17	13	4	21	23	27
25/05/2023	18	13	3	19	24	24
25/05/2023	19	12	3	26	21	31
25/05/2023	20	12	3	25	21	29
25/05/2023	21	13	3	16	18	20
25/05/2023	22	10	2	12	14	17
25/05/2023	23	9	2	12	13	15
26/05/2023	00	4	2	8	6	11
26/05/2023	01	3	2	6	4	9
26/05/2023	02	4	2	16	6	20
26/05/2023	03	4	2	26	6	30
26/05/2023	04	3	2	11	5	14
26/05/2023	05	4	2	11	7	15
26/05/2023	06	6	4	32	10	38
26/05/2023	07	9	10	57	22	72
26/05/2023	08	12	8	53	28	66
26/05/2023	09	11	6	38	23	47
26/05/2023	10	13	7	32	26	43
26/05/2023	11	13	7	28	24	37
26/05/2023	12	11	6	24	23	33
26/05/2023	13	8	6	17	15	26
26/05/2023	14	9	5	16	17	23
26/05/2023	15	14	5	13	28	20
26/05/2023	16	15	4	12	29	18
26/05/2023	17	16	4	16	29	22
26/05/2023	18	15	3	13	28	18
26/05/2023	19	17	3	13	30	18
26/05/2023	20	19	3	10	32	14
26/05/2023	21	16	3	10	28	14
26/05/2023	22	15	2	10	26	13
26/05/2023	23	15	2	9	25	12
27/05/2023	00	20	2	12	30	15
27/05/2023	01	20	3	14	31	18
27/05/2023	02	22	3	16	33	20
27/05/2023	03	24	2	15	32	19
27/05/2023	04	26	3	11	33	15
27/05/2023	05	26	3	11	36	15
27/05/2023	06	29	3	20	38	25
27/05/2023	07	26	5	24	39	31
27/05/2023	08	22	5	22	36	29
27/05/2023	09	20	6	20	45	29
27/05/2023	10	16	4	16	34	22
27/05/2023	11	17	4	19	34	26
27/05/2023	12	19	5	15	40	23
27/05/2023	13	18	4	10	38	16
27/05/2023	14	15	4	10	32	16
27/05/2023	15	14	4	9	29	14
27/05/2023	16	14	4	12	29	17
27/05/2023	17	14	3	9	28	14
27/05/2023	18	15	3	15	30	19
27/05/2023	19	17	3	28	35	32
27/05/2023	20	18	4	40	34	46
27/05/2023	21	16	4	32	29	37
27/05/2023	22	17	3	32	31	36
27/05/2023	23	17	3	28	30	33
28/05/2023	00	15	3	27	28	32
28/05/2023	01	16	4	22	27	28
28/05/2023	02	12	3	15	19	19
28/05/2023	03	11	2	13	18	16
28/05/2023	04	12	3	13	18	18
28/05/2023	05	11	3	13	17	17
28/05/2023	06	14	3	16	23	22
28/05/2023	07	15	6	20	28	29
28/05/2023	08	15	5	21	27	29
28/05/2023	09	15	5	24	26	32
28/05/2023	10	13	4	18	22	24
28/05/2023	11	15	4	22	29	28
28/05/2023	12	16	4	20	33	26
28/05/2023	13	15	4	14	33	19
28/05/2023	14	15	3	9	32	14
28/05/2023	15	16	4	12	31	17
28/05/2023	16	16	4	17	30	24
28/05/2023	17	15	4	18	30	24
28/05/2023	18	15	5	16	30	24
28/05/2023	19	16	9	20	32	34
28/05/2023	20	18	4	18	34	23
28/05/2023	21	15	3	17	29	22
28/05/2023	22	14	2	17	26	21
28/05/2023	23	12	2	14	22	18
29/05/2023	00	11	2	10	22	14
29/05/2023	01	11	3	12	22	16
29/05/2023	02	11	2	12	20	15
29/05/2023	03	9	3	12	17	16
29/05/2023	04	7	2	13	12	17
29/05/2023	05	10	3	21	18	25
29/05/2023	06	12	7	30	22	42
29/05/2023	07	16	8	48	33	60
29/05/2023	08	18	7	47	39	58
29/05/2023	09	25	8	40	43	51
29/05/2023	10	25	8	33	42	45
29/05/2023	11	20	6	25	42	34
29/05/2023	12	21	7	24	39	34
29/05/2023	13	27	7	23	45	35
29/05/2023	14	17			32	
29/05/2023	15	11			24	
29/05/2023	16	9	6	21	21	30
29/05/2023	17	10	6	19	20	28
29/05/2023	18	10	4	28	22	34
29/05/2023	19	11	5	34	21	41
29/05/2023	20	12	3	35	24	40
29/05/2023	21	12	3	42	24	47
29/05/2023	22	8	3	20	13	24
29/05/2023	23	6	4	18	12	24
30/05/2023	00	6	8	25	10	37
30/05/2023	01	10	3	23	17	27
30/05/2023	02	13	3	19	19	24
30/05/2023	03	12	2	15	17	19
30/05/2023	04	14	2	17	21	20
30/05/2023	05	11	4	22	17	28
30/05/2023	06	12	12	42	23	60
30/05/2023	07	15	32	51	34	100
30/05/2023	08	15	17	44	36	69
30/05/2023	09	14	6	30	28	39
30/05/2023	10	12	7	26	25	38
30/05/2023	11	12	6	19	26	27
30/05/2023	12	12	7	24	26	35
30/05/2023	13	12	5	16	24	24
30/05/2023	14	11	7	27	23	38
30/05/2023	15	12	7	31	26	41
30/05/2023	16	11	7	25	25	36
30/05/2023	17	11	4	17	26	23
30/05/2023	18	11	5	36	26	45
30/05/2023	19	13	4	27	31	33
30/05/2023	20	15	5	36	35	44
30/05/2023	21	12	4	38	27	45
30/05/2023	22	12	7	49	28	58
30/05/2023	23	12	6	31	23	40
31/05/2023	00	13	7	39	26	50
31/05/2023	01	12	3	23	22	27
31/05/2023	02	13	3	24	25	27
31/05/2023	03	12	2	22	22	26
31/05/2023	04	11	3	27	21	32
31/05/2023	05	10	4	29	20	35
31/05/2023	06	12	14	52	29	74
31/05/2023	07	14	27	52	40	94
31/05/2023	08	14	20	39	40	70
31/05/2023	09	15	17	42	41	66
