FECHA	HORA	PM2.5	SO2	NO	NO2	PM10	NOx	O3
02/04/2023	03	4	4	1	7	19	8	82
02/04/2023	04	3	5	1	7	8	8	82
02/04/2023	05	3	4	1	7	7	8	83
02/04/2023	06	6	4	1	7	26	8	84
02/04/2023	07	3	4	1	7	10	8	80
02/04/2023	08	3	4	1	7	11	8	78
02/04/2023	09	4	4	1	7	19	8	77
02/04/2023	10	3	4	1	7	12	8	76
02/04/2023	11	3	4	1	7	11	8	74
02/04/2023	12	3	4	1	7	16	8	75
02/04/2023	13	3	4	1	7	15	8	76
02/04/2023	14	4	4	1	7	22	8	78
02/04/2023	15	3	4	1	7	10	8	82
02/04/2023	16	4	3	1	7	10	8	90
02/04/2023	17	3	3	1	7	8	8	86
02/04/2023	18	5	4	1	32	12	34	50
02/04/2023	19	4	4	1	14	19	15	68
02/04/2023	20	3	4	1	7	7	8	74
02/04/2023	21	2	4	1	7	6	8	73
02/04/2023	22	5	3	1	7	30	8	69
02/04/2023	23	3	4	1	7	7	8	74
03/04/2023	00	3	3	1	7	6	8	74
03/04/2023	01	3	4	1	7	6	8	75
03/04/2023	02	3	4	1	7	7	8	75
03/04/2023	03	3	4	1	7	5	8	77
03/04/2023	04	3	4	1	7	5	8	76
03/04/2023	05	3	4	1	7	4	8	73
03/04/2023	06	5	4	1	17	11	18	50
03/04/2023	07	7	4	2	41	22	44	28
03/04/2023	08	7	4	4	27	26	32	44
03/04/2023	09	4	4	2	13	14	16	62
03/04/2023	10	5	4	1	9	16	11	66
03/04/2023	11	6	4	3	15	23	20	62
03/04/2023	12	6	4	2	10	23	13	79
03/04/2023	13	4	4	1	10	11	12	76
03/04/2023	14	4	4	1	7	9	8	85
03/04/2023	15	4	4	1	7	9	8	96
03/04/2023	16	6	4	1	9	14	10	89
03/04/2023	17	6	3	1	7	12	8	93
03/04/2023	18	4	3	1	7	6	8	87
03/04/2023	19	4	4	1	7	6	8	88
03/04/2023	20	4	4	1	7	6	8	81
03/04/2023	21	4	3	1	8	7	10	78
03/04/2023	22	5	3	1	22	9	23	53
03/04/2023	23	8	4	1	20	12	21	41
04/04/2023	00	5	4	1	10	8	11	58
04/04/2023	01	5	4	1	9	7	10	48
04/04/2023	02	5	4	1	10	7	11	44
04/04/2023	03	6	4	1	7	12	8	51
04/04/2023	04	9	4	1	8	29	9	43
04/04/2023	05	5	4	1	16	9	18	28
04/04/2023	06	17	3	2	36	24	39	10
04/04/2023	07	11	3	33	46	33	97	6
04/04/2023	08	15	3	41	50	42	113	13
04/04/2023	09	8	3	8	24	20	36	46
04/04/2023	10	8	3	3	13	18	18	61
04/04/2023	11	11	3	2	11	32	15	73
04/04/2023	12	5	3	1	7	9	8	87
04/04/2023	13	5	3	1	7	8	8	91
04/04/2023	14	5	3	1	7	8	8	94
04/04/2023	15	4	3	1	7	7	8	103
04/04/2023	16	5	3	1	7	7	8	105
04/04/2023	17	5	3	1	7	8	8	100
04/04/2023	18	5	3	1	7	7	8	103
04/04/2023	19	5	3	1	7	6	8	99
04/04/2023	20	5	3	1	8	7	10	79
04/04/2023	21	6	3	1	25	8	27	53
04/04/2023	22	12	3	1	18	17	19	54
04/04/2023	23	21	3	6	30	31	39	24
05/04/2023	00	18	3	3	19	26	24	32
05/04/2023	01	12	3	1	11	14	12	43
05/04/2023	02	12	3	1	10	15	11	50
05/04/2023	03	14	3	1	9	17	10	53
05/04/2023	04	13	3	1	10	15	12	41
05/04/2023	05	11	3	1	22	14	23	21
05/04/2023	06	9	3	1	27	16	28	23
05/04/2023	07	10	3	2	39	28	42	22
05/04/2023	08	12	3	5	33	30	42	36
05/04/2023	09	13	3	3	21	30	26	55
05/04/2023	10	8	3	1	8	17	9	76
05/04/2023	11	11	3	2	11	21	13	73
05/04/2023	12	10	3	1	7	15	8	86
06/04/2023	05	9	3	1	11	11	12	42
06/04/2023	06	10	3	2	28	14	30	19
06/04/2023	07	12	3	11	39	18	56	13
06/04/2023	08	13	3	9	37	35	51	21
06/04/2023	09	15	3	8	28	37	41	40
06/04/2023	10	11	4	2	11	17	14	73
06/04/2023	11	11	4	1	7	16	8	85
06/04/2023	12	8	4	1	7	12	8	91
06/04/2023	13	7	3	1	7	10	8	95
06/04/2023	14	6	3	1	7	12	8	101
06/04/2023	15	9	3	1	7	18	8	103
06/04/2023	16	6	3	1	7	10	8	95
06/04/2023	17	5	3	1	7	9	8	95
06/04/2023	18	5	3	1	7	8	8	94
06/04/2023	19	5	3	1	7	8	8	98
06/04/2023	20	5	3	1	7	8	8	95
06/04/2023	21	6	3	1	7	8	8	91
06/04/2023	22	6	3	1	7	8	8	84
06/04/2023	23	13	3	1	16	17	17	46
07/04/2023	00	11	3	1	13	14	14	57
07/04/2023	01	8	3	1	7	11	8	69
07/04/2023	02	7	3	1	7	11	8	65
07/04/2023	03	8	3	1	7	10	8	61
07/04/2023	04	11	3	1	7	13	8	56
07/04/2023	05	10	3	1	7	13	8	52
07/04/2023	06	7	3	1	8	11	9	49
07/04/2023	07	8	3	1	12	12	13	42
07/04/2023	08	7	3	1	8	13	10	59
07/04/2023	09	8	3	1	7	13	8	70
07/04/2023	10	9	3	1	7	14	8	82
07/04/2023	11	11	3	1	7	20	8	88
07/04/2023	12	9	3	1	8	18	9	86
07/04/2023	13	10	3	1	7	18	8	94
07/04/2023	14	6	3	1	7	10	8	90
07/04/2023	15	8	3	1	7	15	8	97
07/04/2023	16	7	3	1	7	13	8	104
07/04/2023	17	7	3	1	7	14	8	102
07/04/2023	18	8	3	1	7	15	8	99
07/04/2023	19	9	3	1	7	21	8	89
07/04/2023	20	10	3	1	8	20	9	90
07/04/2023	21	10	3	1	7	17	8	94
07/04/2023	22	11	3	1	9	19	10	75
07/04/2023	23	9	3	1	8	14	9	79
08/04/2023	00	10	3	1	11	14	12	67
08/04/2023	01	10	3	1	15	16	16	57
08/04/2023	02	10	3	1	17	19	18	47
08/04/2023	03	12	3	1	20	28	21	39
08/04/2023	04	15	3	1	15	32	16	32
08/04/2023	05	14	4	4	26	18	32	13
08/04/2023	06	13	3	1	19	18	20	22
08/04/2023	07	13	3	1	17	19	18	32
08/04/2023	08	23	4	1	18	34	21	55
08/04/2023	09	11	3	1	9	14	11	76
08/04/2023	10	8	3	1	7	11	8	92
08/04/2023	11	8	3	1	7	11	8	97
08/04/2023	12	8	3	1	7	11	8	103
08/04/2023	13	9	3	1	7	14	8	102
08/04/2023	14	10	3	1	7	17	8	104
08/04/2023	15	11	3	1	7	17	8	105
08/04/2023	16	9	3	1	7	14	8	103
08/04/2023	17	11	3	1	7	14	8	107
08/04/2023	18	8	3	1	7	10	8	107
08/04/2023	19	7	3	1	7	9	8	106
08/04/2023	20	7	3	1	7	9	8	103
08/04/2023	21	7	3	1	7	8	8	97
08/04/2023	22	6	3	1	7	8	8	97
08/04/2023	23	6	3	1	7	8	8	100
09/04/2023	00	6	3	1	7	8	8	91
09/04/2023	01	7	3	1	7	9	8	85
09/04/2023	02	7	3	1	8	9	9	76
09/04/2023	03	7	3	1	13	9	14	76
09/04/2023	04	6	3	1	7	8	8	86
09/04/2023	05	8	3	1	7	10	8	78
09/04/2023	06	11	3	1	9	12	10	36
09/04/2023	07	15	3	1	10	18	11	30
09/04/2023	08	14	3	1	10	17	11	61
09/04/2023	09	12	3	1	9	16	10	78
09/04/2023	10	13	3	1	10	19	11	82
09/04/2023	11	9	3	1	7	13	8	94
09/04/2023	12	6	3	1	7	8	8	97
09/04/2023	13	6	3	1	7	8	8	99
09/04/2023	14	7	3	1	7	9	8	98
09/04/2023	15	8	3	1	7	11	8	100
09/04/2023	16	8	3	1	7	10	8	112
09/04/2023	17	9	3	1	7	11	8	111
09/04/2023	18	9	3	1	7	11	8	101
09/04/2023	19	8	3	1	7	10	8	101
09/04/2023	20	9	3	1	7	11	8	96
09/04/2023	21	11	3	1	7	13	8	75
09/04/2023	22	12	3	1	7	14	8	78
09/04/2023	23	14	3	1	7	16	8	70
10/04/2023	00	14	3	1	7	17	8	73
10/04/2023	01	17	3	1	9	20	10	46
10/04/2023	02	22	3	1	10	25	11	36
10/04/2023	03	24	3	1	9	26	10	28
10/04/2023	04	22	3	1	8	24	9	36
10/04/2023	05	25	4	1	8	28	9	40
10/04/2023	06	27	3	1	10	29	11	37
10/04/2023	07	24	3	1	10	27	12	42
10/04/2023	08	20	3	1	10	24	12	56
10/04/2023	09	20	3	1	7	23	8	72
10/04/2023	10	18	3	1	12	21	14	75
10/04/2023	11	13	4	1	7	15	8	97
10/04/2023	12	16	3	1	7	18	8	98
10/04/2023	13	15	3	1	7	17	8	99
10/04/2023	14	8	3	1	7	10	8	95
10/04/2023	15	8	3	1	7	10	8	93
10/04/2023	16	8	3	1	7	10	8	96
10/04/2023	17	10	3	1	7	11	8	101
10/04/2023	18	12	3	1	7	14	8	102
10/04/2023	19	16	3	1	7	18	8	102
10/04/2023	20	22	3	1	7	24	8	87
10/04/2023	21	28	3	1	7	30	8	80
10/04/2023	22	33	3	1	7	36	8	69
10/04/2023	23	35	3	1	8	38	9	58
11/04/2023	00	36	3	2	11	40	13	54
11/04/2023	01	36	3	1	13	40	14	55
11/04/2023	02	35	3	1	8	37	9	59
11/04/2023	03	35	3	1	7	39	8	53
11/04/2023	04	35	3	1	7	39	8	57
11/04/2023	05	34	3	1	7	37	8	61
11/04/2023	06	32	3	1	7	36	8	71
11/04/2023	07	33	3	1	8	39	9	66
11/04/2023	08	30	3	1	8	36	9	77
11/04/2023	09	29	3	1	10	36	11	74
11/04/2023	10	28	3	1	11	37	13	79
11/04/2023	11	25	3	1	12	32	14	81
11/04/2023	12	16	3	2	14	20	17	85
11/04/2023	13	21	3	1	7	24	8	103
11/04/2023	14	12	3	2	17	17	20	83
11/04/2023	15	6	3	1	7	9	9	101
11/04/2023	16	6	3	2	17	7	20	75
11/04/2023	17	6	3	2	16	7	19	80
11/04/2023	18	5	3	1	11	6	12	86
11/04/2023	19	6	3	1	7	7	8	101
11/04/2023	20	10	3	1	8	12	9	82
11/04/2023	21	13	3	1	9	16	10	66
11/04/2023	22	15	3	1	9	18	10	66
11/04/2023	23	17	3	1	8	19	9	66
12/04/2023	00	19	3	3	17	23	22	47
12/04/2023	01	21	3	1	20	24	22	40
12/04/2023	02	24	3	1	18	28	20	43
12/04/2023	03	20	3	1	8	24	9	53
12/04/2023	04	20	3	1	9	25	10	43
12/04/2023	05	22	3	4	19	26	25	27
12/04/2023	06	15	3	19	32	30	62	19
12/04/2023	07	9	4	1	20	29	21	35
12/04/2023	08	8	3	1	12	25	14	47
12/04/2023	09	7	3	1	7	25	8	57
12/04/2023	10	7	3	1	7	28	8	66
12/04/2023	11	7	3	1	7	31	8	69
12/04/2023	12	7	3	1	7	40	8	72
12/04/2023	13	8	3	1	7	48	8	75
12/04/2023	14	8	3	1	7	42	8	80
12/04/2023	15	8	3	1	7	40	8	85
12/04/2023	16	6	3	1	7	25	8	85
12/04/2023	17	5	3	1	7	22	8	83
12/04/2023	18	8	3	1	7	23	8	99
12/04/2023	19	10	3	1	7	21	8	105
12/04/2023	20	10	3	1	7	22	8	93
12/04/2023	21	9	3	1	11	22	12	73
12/04/2023	22	9	3	1	17	35	18	61
12/04/2023	23	10	3	1	10	19	11	82
13/04/2023	00	10	3	1	7	19	8	90
13/04/2023	01	7	3	1	7	12	8	67
13/04/2023	02	5	3	1	8	8	9	60
13/04/2023	03	5	3	1	8	7	9	73
13/04/2023	04	4	3	1	7	8	8	68
13/04/2023	05	5	3	1	11	8	12	56
13/04/2023	06	5	3	1	13	11	14	52
13/04/2023	07	7	3	1	21	16	22	30
13/04/2023	08	4	3	1	8	8	9	58
13/04/2023	09	4	3	1	7	10	8	65
13/04/2023	10	4	3	1	7	8	8	74
13/04/2023	11	4	3	1	7	10	8	77
13/04/2023	12	5	3	2	14	16	17	69
13/04/2023	13	7	3	1	8	17	10	85
13/04/2023	14	10	3	1	7	27	8	92
13/04/2023	15	9	3	1	7	19	8	94
13/04/2023	16	8	3	1	7	15	8	91
13/04/2023	17	6	3	1	8	10	9	93
13/04/2023	18	6	3	1	23	9	25	70
13/04/2023	19	6	3	1	35	9	36	50
13/04/2023	20	7	3	1	21	11	22	61
13/04/2023	21	9	3	1	12	12	12	58
13/04/2023	22	10	3	1	13	15	14	58
13/04/2023	23	10	3	4	11	13	16	63
14/04/2023	00	9	3	1	14	13	15	51
14/04/2023	01	8	3	1	15	11	17	54
14/04/2023	02	9	3	1	15	13	16	46
14/04/2023	03	8	3	1	12	12	14	47
14/04/2023	04	7	3	1	8	11	9	51
14/04/2023	05	6	3	1	8	9	9	49
14/04/2023	06	5	4	1	16	10	17	42
14/04/2023	07	8	4	3	38	23	43	26
14/04/2023	08	7	3	4	22	24	28	48
14/04/2023	09	5	4	1	8	13	9	65
14/04/2023	10	4	3	1	7	13	8	73
14/04/2023	11	4	3	1	7	12	8	73
14/04/2023	12	4	4	1	7	16	8	76
14/04/2023	13	6	3	1	7	19	8	75
14/04/2023	14	4	3	1	7	15	8	73
14/04/2023	15	4	3	1	7	10	8	72
14/04/2023	16	3	3	1	7	11	8	72
14/04/2023	17	4	3	1	7	16	8	71
14/04/2023	18	5	3	1	7	20	8	77
14/04/2023	19	4	3	1	7	13	8	73
14/04/2023	20	4	3	1	9	11	10	62
14/04/2023	21	5	3	1	13	10	14	56
14/04/2023	22	4	3	1	11	10	12	56
14/04/2023	23	4	3	1	7	9	8	62
15/04/2023	00	4	3	1	7	8	8	61
15/04/2023	01	4	3	1	7	7	8	62
15/04/2023	02	4	3	1	7	7	8	60
15/04/2023	03	4	3	1	7	8	8	59
15/04/2023	04	9	3	1	7	25	8	49
15/04/2023	05	5	3	1	7	8	8	43
15/04/2023	06	4	3	1	7	8	8	56
15/04/2023	07	6	3	1	7	11	8	53
15/04/2023	08	6	3	1	7	12	8	65
15/04/2023	09	6	3	1	7	10	8	74
15/04/2023	10	5	3	1	7	10	8	80
15/04/2023	11	5	3	1	7	11	8	79
15/04/2023	12	5	3	1	7	11	8	84
15/04/2023	13	5	3	1	7	12	8	86
15/04/2023	14	6	3	1	9	12	10	88
15/04/2023	15	7	3	1	11	15	12	88
15/04/2023	16	7	3	1	8	13	9	94
15/04/2023	17	6	3	1	9	12	10	83
15/04/2023	18	7	3	1	17	12	18	71
15/04/2023	19	6	3	1	10	24	11	72
15/04/2023	20	5	3	1	7	20	8	80
15/04/2023	21	4	3	1	7	10	8	79
15/04/2023	22	7	3	1	7	29	8	79
15/04/2023	23	5	3	1	7	16	8	79
16/04/2023	00	4	3	1	7	11	8	79
16/04/2023	01	3	3	1	7	6	8	77
16/04/2023	02	3	3	1	7	6	8	66
16/04/2023	03	4	3	1	7	6	8	67
16/04/2023	04	4	3	1	7	5	8	66
16/04/2023	05	5	3	1	7	8	8	55
16/04/2023	06	5	3	1	7	10	8	53
16/04/2023	07	4	3	1	7	6	8	60
16/04/2023	08	4	3	1	7	7	8	76
16/04/2023	09	4	3	1	7	6	8	79
16/04/2023	10	4	3	1	7	7	8	78
16/04/2023	11	4	4	2	11	7	13	74
16/04/2023	12	4	4	1	9	8	10	84
16/04/2023	13	5	3	1	7	12	8	94
16/04/2023	14	6	3	1	7	13	8	98
16/04/2023	15	6	3	1	7	10	8	94
16/04/2023	16	6	3	1	7	12	8	93
16/04/2023	17	5	3	1	7	9	8	91
16/04/2023	18	6	3	1	10	8	11	82
16/04/2023	19	7	3	1	7	12	8	93
16/04/2023	20	8	3	1	10	12	11	80
16/04/2023	21	9	3	1	13	12	14	57
16/04/2023	22	8	3	1	10	12	11	60
16/04/2023	23	7	3	1	12	11	13	58
17/04/2023	00	7	3	1	17	12	18	42
17/04/2023	01	8	3	1	16	12	17	41
17/04/2023	02	5	3	1	9	9	10	55
17/04/2023	03	5	3	1	7	9	8	58
17/04/2023	04	5	3	1	7	8	8	54
17/04/2023	05	5	3	1	9	8	10	43
17/04/2023	06	6	3	1	16	9	17	40
17/04/2023	07	6	3	1	14	11	16	45
17/04/2023	08	7	4	1	14	13	15	58
17/04/2023	09	5	3	1	7	9	8	79
17/04/2023	10	5	3	1	7	8	8	85
17/04/2023	11	5	3	1	7	9	8	89
17/04/2023	12	6	3	1	7	8	8	96
17/04/2023	13	6	3	1	7	8	8	99
17/04/2023	14	6	3	1	7	8	8	106
17/04/2023	15	6	3	1	7	8	8	111
17/04/2023	16	6	3	1	7	8	8	112
17/04/2023	17	6	3	1	7	8	8	105
17/04/2023	18	6	3	1	7	8	8	107
17/04/2023	19	7	3	1	7	9	8	100
17/04/2023	20	8	3	1	7	11	8	91
17/04/2023	21	9	3	1	8	12	9	65
17/04/2023	22	9	3	1	8	13	9	67
17/04/2023	23	9	3	1	7	12	8	76
18/04/2023	00	11	3	1	7	14	8	104
18/04/2023	01	8	3	1	7	11	8	102
18/04/2023	02	6	3	1	7	9	8	98
18/04/2023	03	6	3	1	7	8	8	106
18/04/2023	04	7	3	1	7	9	8	101
18/04/2023	05	6	3	1	7	8	8	97
18/04/2023	06	8	3	1	7	10	8	83
18/04/2023	07	18	3	1	19	24	20	45
18/04/2023	08	11	3	1	15	15	17	69
18/04/2023	09	10	3	1	7	13	8	79
18/04/2023	10	8	3	1	7	11	8	90
18/04/2023	11	7	3	1	7	9	8	94
18/04/2023	12	6	3	1	7	8	8	99
18/04/2023	13	6	3	1	7	8	8	103
18/04/2023	14	5	3	1	7	7	8	102
18/04/2023	15	6	3	1	7	8	8	104
18/04/2023	16	7	3	1	7	11	8	103
18/04/2023	17	7	3	1	7	11	8	101
18/04/2023	18	6	3	1	7	8	8	97
18/04/2023	19	6	3	1	7	7	8	97
18/04/2023	20	6	3	1	7	7	8	101
18/04/2023	21	6	3	1	7	7	8	96
18/04/2023	22	6	3	1	9	8	10	86
18/04/2023	23	7	3	1	15	9	17	74
19/04/2023	00	8	3	1	10	10	11	70
19/04/2023	01	9	3	1	7	10	8	67
19/04/2023	02	11	3	1	7	12	8	64
19/04/2023	03	12	3	1	7	14	8	59
19/04/2023	04	12	3	1	7	13	8	62
19/04/2023	05	12	3	1	7	14	8	58
19/04/2023	06	14	3	3	29	17	32	24
19/04/2023	07	13	3	6	30	17	40	27
19/04/2023	08	13	4	3	19	18	23	54
19/04/2023	09	11	4	1	10	14	11	83
19/04/2023	10	10	3	1	7	12	8	
19/04/2023	11	8	4	1	7	10	8	97
19/04/2023	12	7	3	1	7	9	8	101
19/04/2023	13	7	3	1	7	9	8	106
19/04/2023	14	7	3	1	7	8	8	111
19/04/2023	15	6	3	1	7	7	8	105
19/04/2023	16	6	3	1	7	7	8	108
19/04/2023	17	6	3	1	7	8	8	105
19/04/2023	18	6	3	1	10	7	11	94
19/04/2023	19	6	3	1	9	7	10	99
19/04/2023	20	6	3	1	13	8	15	91
19/04/2023	21	7	3	1	7	10	8	94
19/04/2023	22	8	3	1	14	13	15	76
19/04/2023	23	8	3	1	8	10	9	81
20/04/2023	00	15	3	7	17	21	26	65
20/04/2023	01	10	3	1	11	15	12	61
20/04/2023	02	9	3	1	7	13	8	65
20/04/2023	03	8	3	1	7	14	8	72
20/04/2023	04	8	3	1	7	13	8	66
20/04/2023	05	9	4	1	13	13	14	48
20/04/2023	06	8	3	1	20	12	21	43
20/04/2023	07	10	4	3	37	19	41	30
20/04/2023	08	12	3	6	39	24	47	40
20/04/2023	09	15	4	6	28	38	37	56
20/04/2023	10	12	4	3	21	27	25	68
20/04/2023	11	7	3	2	10	13	12	90
20/04/2023	12	6	3	4	23	10	29	77
20/04/2023	13	7	3	2	12	11	15	102
20/04/2023	14	7	3	1	7	11	8	122
20/04/2023	15	8	3	1	7	12	8	122
20/04/2023	16	7	3	1	7	11	8	113
20/04/2023	17	8	3	1	8	12	9	118
20/04/2023	18	9	3	1	7	13	8	119
20/04/2023	19	10	3	1	7	13	8	115
20/04/2023	20	9	3	1	7	11	8	110
20/04/2023	21	9	3	1	7	12	8	105
20/04/2023	22	10	3	1	8	12	9	89
20/04/2023	23	10	3	1	7	12	8	86
21/04/2023	00	9	3	1	7	11	8	81
21/04/2023	01	10	3	1	8	12	9	61
21/04/2023	02	17	3	1	19	20	20	35
21/04/2023	03	20	3	1	12	23	13	57
21/04/2023	04	10	3	1	7	12	8	80
21/04/2023	05	12	3	1	9	14	10	70
21/04/2023	12	10	3	1	7	12	8	100
21/04/2023	13	11	3	1	7	13	8	100
21/04/2023	14	11	3	1	7	13	8	100
21/04/2023	15	10	3	1	7	13	8	111
21/04/2023	16	10	3	1	7	14	8	115
21/04/2023	17	11	3	1	7	20	8	115
21/04/2023	18	11	3	1	7	21	8	115
21/04/2023	19	10	3	1	7	18	8	116
21/04/2023	20	11	3	1	7	15	8	117
21/04/2023	21	10	3	1	7	13	8	111
21/04/2023	22	11	3	1	7	14	8	103
21/04/2023	23	13	3	1	7	16	8	94
22/04/2023	00	13	3	1	7	16	8	93
22/04/2023	01	18	4	1	10	20	11	75
22/04/2023	02	14	4	1	11	16	12	73
22/04/2023	03	14	4	1	7	18	8	71
22/04/2023	04	16	3	1	7	21	8	58
22/04/2023	05	16	3	1	10	19	11	38
22/04/2023	06	17	3	1	13	20	14	40
22/04/2023	07	18	3	1	15	22	16	40
22/04/2023	08	20	3	1	17	25	18	58
22/04/2023	09	17	4	1	9	22	10	82
22/04/2023	10	24	4	1	8	29	9	90
22/04/2023	11	14	4	1	7	17	8	105
22/04/2023	12	12	4	1	7	15	8	107
22/04/2023	13	11	3	1	7	13	8	109
22/04/2023	14	13	3	1	7	15	8	112
22/04/2023	15	15	3	1	7	17	8	126
22/04/2023	16	14	3	1	7	16	8	120
22/04/2023	17	12	3	1	7	14	8	117
22/04/2023	18	15	3	1	7	17	8	119
22/04/2023	19	19	3	1	7	21	8	119
22/04/2023	20	21	3	1	7	23	8	122
22/04/2023	21	23	4	1	7	25	8	108
22/04/2023	22	20	3	1	7	22	8	87
22/04/2023	23	22	3	1	7	24	8	78
23/04/2023	00	23	3	1	8	24	9	66
23/04/2023	01	21	3	1	12	23	13	58
23/04/2023	02	26	3	1	12	28	13	53
23/04/2023	03	29	3	1	12	31	13	51
23/04/2023	04	30	3	1	12	32	13	44
23/04/2023	05	24	3	1	13	27	14	33
23/04/2023	06	16	3	1	11	18	12	39
23/04/2023	07	8	4	1	12	11	13	44
23/04/2023	08	6	4	1	9	8	10	56
23/04/2023	09	7	4	1	7	10	8	63
23/04/2023	10	6	3	1	7	9	8	71
23/04/2023	11	7	4	1	7	9	8	80
23/04/2023	12	14	3	1	7	15	8	92
23/04/2023	13	18	4	1	7	20	8	98
23/04/2023	14	14	3	1	7	17	8	103
23/04/2023	15	7	3	1	9	9	10	95
23/04/2023	16	8	3	1	7	10	8	107
23/04/2023	17	10	3	1	7	12	8	107
23/04/2023	18	10	3	1	7	11	8	108
23/04/2023	19	11	3	1	7	13	8	110
23/04/2023	20	12	4	1	7	14	8	107
23/04/2023	21	14	3	1	7	16	8	109
23/04/2023	22	15	3	1	7	17	8	107
23/04/2023	23	16	3	1	7	17	8	96
24/04/2023	00	19	3	1	7	20	8	77
24/04/2023	01	18	3	1	7	20	8	70
24/04/2023	02	19	3	1	9	22	10	63
24/04/2023	03	19	3	1	7	20	8	68
24/04/2023	04	21	3	1	10	23	11	40
24/04/2023	05	24	4	1	15	26	16	35
24/04/2023	06	24	3	1	25	27	27	18
24/04/2023	07	25	3	8	33	29	45	13
24/04/2023	08	17	3	3	17	18	21	59
24/04/2023	09	11	4	1	7	13	8	80
24/04/2023	10	6	4	1	7	8	8	81
24/04/2023	11	6	4	1	7	8	8	88
24/04/2023	12	7	4	1	7	10	8	88
24/04/2023	13	7	4	1	7	9	8	93
24/04/2023	14	7	3	1	7	10	8	95
24/04/2023	15	8	4	1	7	10	8	104
24/04/2023	16	7	3	1	7	9	8	102
24/04/2023	17	7	3	1	7	8	8	100
24/04/2023	18	7	3	1	7	8	8	96
24/04/2023	19	7	3	1	7	8	8	93
24/04/2023	20	7	3	1	7	9	8	84
24/04/2023	21	8	3	1	12	13	13	54
24/04/2023	22	9	4	7	22	17	31	39
24/04/2023	23	7	5	2	22	12	24	42
25/04/2023	00	14	5	6	26	36	35	26
25/04/2023	01	11	3	1	25	16	26	34
25/04/2023	02	8	3	1	14	11	15	42
25/04/2023	03	10	3	1	11	20	12	37
25/04/2023	04	11	3	1	9	22	10	38
25/04/2023	05	7	4	1	12	10	13	35
25/04/2023	06	9	4	1	30	14	32	17
25/04/2023	07	12	5	29	46	23	90	8
25/04/2023	08	12	4	25	53	27	91	15
25/04/2023	09	8	4	7	28	19	39	39
25/04/2023	10	11	4	8	32	26	43	48
25/04/2023	11	17	4	23	50	31	85	38
25/04/2023	12	11	4	5	19	20	27	67
25/04/2023	13	9	3	3	18	19	22	74
25/04/2023	14	7	4	1	14	11	16	86
25/04/2023	15	9	3	1	7	12	8	105
25/04/2023	16	9	3	1	7	13	8	111
25/04/2023	17	10	3	1	7	15	8	111
25/04/2023	18	14	3	1	7	20	8	112
25/04/2023	19	15	3	1	7	17	8	111
25/04/2023	20	17	3	1	7	20	9	107
25/04/2023	21	16	3	1	8	18	9	103
25/04/2023	22	18	3	1	7	21	8	87
25/04/2023	23	23	3	3	12	28	17	77
26/04/2023	00	18	3	1	7	20	8	87
26/04/2023	01	16	3	1	7	18	8	87
26/04/2023	02	18	3	1	7	19	8	80
26/04/2023	03	20	3	1	7	22	8	65
26/04/2023	04	20	3	1	7	22	8	67
26/04/2023	05	27	3	1	9	28	10	65
26/04/2023	06	30	3	1	18	33	19	48
26/04/2023	07	33	3	1	21	37	22	49
26/04/2023	08	27	4	1	14	31	15	68
26/04/2023	09	20	4	1	7	22	8	81
26/04/2023	10	19	4	1	7	22	8	83
26/04/2023	11	11	4	1	7	14	8	89
26/04/2023	12	9	4	1	7	11	8	93
26/04/2023	13	10	4	1	7	11	8	90
26/04/2023	14	10	4	1	7	12	8	93
26/04/2023	15	10	3	1	7	11	8	94
26/04/2023	16	11	3	1	7	13	8	101
26/04/2023	17	10	3	1	7	11	8	87
26/04/2023	18	10	3	1	7	12	8	85
26/04/2023	19	10	3	1	7	11	8	82
26/04/2023	20	9	4	1	7	11	8	83
26/04/2023	21	8	4	1	7	10	8	75
26/04/2023	22	9	4	1	12	10	13	69
26/04/2023	23	11	4	7	11	14	22	76
27/04/2023	00	11	3	1	7	13	8	78
27/04/2023	01	12	3	1	7	13	8	71
27/04/2023	02	14	4	1	7	16	8	49
27/04/2023	03	16	3	1	7	19	8	36
27/04/2023	04	18	3	1	7	20	8	31
27/04/2023	05	26	3	1	9	28	11	29
27/04/2023	06	27	4	1	15	31	16	21
27/04/2023	07	27	3	4	22	31	28	21
27/04/2023	08	28	4	2	17	32	20	42
27/04/2023	09	28	4	1	13	31	15	50
27/04/2023	10	25	4	4	17	29	23	52
27/04/2023	11	20	4	1	8	23	9	81
27/04/2023	12	16	4	1	7	18	8	96
27/04/2023	13	8	3	1	7	10	8	92
27/04/2023	14	7	4	1	7	8	8	92
27/04/2023	15	7	3	1	7	8	8	84
27/04/2023	16	7	3	1	7	9	8	84
27/04/2023	17	8	3	1	11	10	12	71
27/04/2023	18	10	3	1	12	11	13	70
27/04/2023	19	11	4	1	7	12	8	82
27/04/2023	20	11	3	1	7	12	8	81
27/04/2023	21	10	3	1	7	11	8	71
27/04/2023	22	12	3	1	7	14	8	68
27/04/2023	23	19	3	1	7	20	8	53
28/04/2023	00	20	3	2	12	24	15	44
28/04/2023	01	17	3	1	10	19	11	38
28/04/2023	02	17	3	1	7	18	8	29
28/04/2023	03	21	3	1	8	23	9	28
28/04/2023	04	23	3	1	8	26	10	27
28/04/2023	05	25	3	1	14	28	15	20
28/04/2023	06	29	4	3	26	32	30	8
28/04/2023	07	34	5	25	28	43	66	8
