FECHA	HORA	PM2.5	Veloc.	Direc.	SO2	CO	NO	NO2	PM10	NOx	O3
02/08/2023	02	11	0,3	236		0,1	1	13	14	15	34
02/08/2023	03	11	0,3	233	4	0,1	1	18	15	20	21
02/08/2023	04	11	0,3	233	5	0,1	2	18	15	21	17
02/08/2023	05	11	0,4	227	6	0,1	2	26	15	29	9
02/08/2023	06	11	0,5	246	6	0,1	8	34	19	46	10
02/08/2023	07	11		245	6	0,1	19	38	38	67	13
02/08/2023	08	10	0,6	224	5	0,1	10	27	34	42	31
02/08/2023	09	8	0,5	199	5	0,1	5	17	27	25	43
02/08/2023	10	7	2,6	129	3	0,1	5	16	24	23	50
02/08/2023	11	8	5,6	111	3	0,1	2	7	20	10	68
02/08/2023	12	5	3,7	117	3	0,1	2	5	10	8	71
02/08/2023	13	5	4,1	117	3	0,1	5	11	9	18	66
02/08/2023	14	5	6,4	110	4	0,1	4	13	16	19	75
02/08/2023	15	5	3,3	117	5	0,1	2	9	19	12	79
02/08/2023	16	6	1,6	162	5	0,1	4	26	20	32	63
02/08/2023	17	5	1,9	211	6	0,1	3	19	20	23	75
02/08/2023	18	6	1,2	204	6	0,1	3	28	22	32	76
02/08/2023	19	6	1	76	5	0,1	2	26	16	29	76
02/08/2023	20	6	4	48	5	0,1	1	9	12	10	86
02/08/2023	21	6	4,4	48	6	0,1	1	5	8	6	85
02/08/2023	22	6	3,5	51	6	0,1	1	4	7	5	86
02/08/2023	23	7	1,7	47	7	0,1	1	5	9	6	84
03/08/2023	00	7	1,3	46	8	0,1	1	4	9	5	83
03/08/2023	01	8	0,7	42		0,1	1	8	10	10	73
03/08/2023	02	8	0,3	26		0,1	1	8	10	9	64
03/08/2023	03	8	0,6	39	6	0,1	1	8	10	9	64
03/08/2023	04	6	2,6	55	5	0,1	1	2	8	3	80
03/08/2023	05	6	2,7	66	6	0,1	1	2	8	3	76
03/08/2023	06	5	2,9	78	6	0,1	1	3	10	4	57
03/08/2023	07	4	2,8	53	6	0,1	3	8	14	12	32
03/08/2023	08	3	2,2	64	5	0,1	3	5	14	9	39
03/08/2023	09	3	2,8	98	4	0,1	4	8	10	15	37
03/08/2023	10	3	6,2	105	3	0,1	2	4	10	7	45
03/08/2023	11	2	6,6	99	3	0,1	3	5	9	9	44
03/08/2023	12	2	7,9	92	3	0,1	5	9	12	16	43
03/08/2023	13	3	9,6	91	3	0,1	3	7	13	12	51
03/08/2023	14	4	9,8	86	4	0,1	2	4	20	7	52
03/08/2023	15	3	10,8	86	5	0,1	2	3	19	6	54
03/08/2023	16	3	9,8	90	4	0,1	2	4	9	6	55
03/08/2023	17	4	7,6	90	5	0,1	1	2	9	4	58
03/08/2023	18	4	6,5	88	6	0,1	4	14	8	20	50
03/08/2023	19	4	5,4	83	6	0,1	1	5	9	6	60
03/08/2023	20	4	4,2	85	8	0,1	1	7	8	9	59
03/08/2023	21	4	3,3	78		0,1	1	4	7	5	60
03/08/2023	22	4	2,6	74		0,1	1	1	6	2	65
03/08/2023	23	4	3,3	59		0,1	1	1	8	2	65
04/08/2023	00	5	4,8	53		0,1	1	4	22	5	50
04/08/2023	01	4	4,2	58		0,1	1	3	27	5	52
04/08/2023	02	4	3,8	54		0,1	1	1	23	2	57
04/08/2023	03	3	3,1	52	4	0,1	1	4	16	5	50
04/08/2023	04	4	1,4	21	4	0,1	1	5	18	6	50
04/08/2023	05	4	0,3	10	5	0,1	1	14	14	16	35
04/08/2023	07	3	2,1	335	4	0,1	2	10	10	13	43
04/08/2023	08	3	2,5	337	4	0,1	3	7	11	11	48
04/08/2023	09	2	1,9	354	3	0,1	3	7	8	11	48
04/08/2023	10	2	4,6	67	3	0,1	2	4	8	7	55
04/08/2023	11	1	5,3	88	3	0,1	4	10	5	17	54
04/08/2023	12	2	4,9	108	3	0,1	3	5	5	9	61
04/08/2023	13	1	5,5	111	3	0,1	2	4	4	7	65
04/08/2023	14	2	3,9	124	4	0,1	2	4	9	6	64
04/08/2023	15	3	5,4	117	4	0,1	2	5	15	9	64
04/08/2023	16	2	5,6	125	4	0,1	2	5	14	8	58
04/08/2023	17	2	4,5	128	4	0,1	2	6	14	9	55
04/08/2023	18	2	2,5	137	4	0,1	3	13	10	17	47
04/08/2023	19	2	1,8	158	4	0,1	1	5	14	7	55
04/08/2023	20	2	1,3	192	5	0,1	1	5	18	7	56
04/08/2023	21	3	1,4	237	6	0,1	1	12	18	13	50
04/08/2023	22	3	1,5	244	6	0,1	1	12	14	14	48
04/08/2023	23	2	2	349	7	0,1	1	6	10	7	52
05/08/2023	00	2	3,5	353	7	0,1	1	1	8	3	60
05/08/2023	01	2	3	338	7	0,1	1	1	6	2	61
05/08/2023	02	1	1,8	352	4	0,1	1	1	3	2	62
05/08/2023	03	2	1	329	3	0,1	1	1	3	2	60
05/08/2023	04	2	1,3	273	3	0,1	1	3	5	5	52
05/08/2023	05	3	1,5	258	3	0,1	1	8	7	9	43
05/08/2023	06	3	1,1	270	3	0,1	1	10	9	12	41
05/08/2023	07	3	1,6	249	3	0,1	3	15	11	19	39
05/08/2023	08	4	2,4	227	3	0,1	5	16	21	23	37
05/08/2023	09	3	1,7	233	3	0,1	3	7	12	11	52
05/08/2023	10	2	2,2	190	3	0,1	1	2	10	4	64
05/08/2023	11	2	2,4	188	3	0,1	1	2	10	4	66
05/08/2023	12	2	4,2	168	3	0,1	2	5	12	8	70
05/08/2023	13	2	7,9	117	3	0,1	2	4	10	7	68
05/08/2023	14	2	8,4	120	3	0,1	2	8	7	12	68
05/08/2023	15	2	8,4	117	3	0,1	2	4	5	7	69
05/08/2023	16	2	7,4	116	3	0,1	4	12	5	18	66
05/08/2023	17	2	6,5	109	3	0,1	4	17	5	23	63
05/08/2023	18	2	5,4	96	3	0,1	2	8	5	11	74
05/08/2023	19	3	2,4	78	4	0,1	2	28	8	31	55
05/08/2023	20	3	0,9	61	4	0,1	1	16	8	17	67
05/08/2023	21	4	1	35	5	0,1	1	10	10	11	70
05/08/2023	22	3	1,1	19	5	0,1	1	10	7	12	68
05/08/2023	23	3	1,2	350	6	0,1	1	12	6	13	67
06/08/2023	00	4	1,1	26	6	0,1	1	11	7	13	59
06/08/2023	01	4	0,6	339	6	0,1	1	11	8	13	46
06/08/2023	02	5	0,9	248	5	0,1	1	13	13	15	40
06/08/2023	03	4	0,9	280	3	0,1	1	9	12	10	43
06/08/2023	04	5	2,2	222	4	0,1	1	10	11	12	36
06/08/2023	05	5	1,2	262	3	0,1	1	12	13	14	31
06/08/2023	06	4	1,1	303	3	0,1	2	15	14	17	28
06/08/2023	07	5	1,1	274	3	0,1	4	17	14	22	28
06/08/2023	08	3	1,1	290	3	0,1	3	8	11	12	40
06/08/2023	09	3	1,2	162	3	0,1	2	8	9	12	55
06/08/2023	10	3	3,6	105	3	0,1	5	15	6	22	56
06/08/2023	11	3	5,6	113	3	0,1	3	9	6	13	65
06/08/2023	12	2	5,2	123	3	0,1	1	3	5	5	69
06/08/2023	13	2	5,8	112	3	0,1	2	2	3	5	51
06/08/2023	14	2	7,5	116	4	0,1	2	3	3	7	49
06/08/2023	15	2	8,5	108	4	0,1	2	4	3	7	51
06/08/2023	16	2	8,6	97	4	0,1	1	2	3	5	54
06/08/2023	17	2	6,9	94	3	0,1	6	12	4	21	52
06/08/2023	18	2	4,8	83	4	0,1	1	4	4	7	63
06/08/2023	19	2	3,4	85	5	0,1	1	4	4	5	66
06/08/2023	20	2	2,1	76	5	0,1	1	2	4	3	68
06/08/2023	21	2	1,5	70	6	0,1	1	4	5	6	64
06/08/2023	22	3	0,9	34	6	0,1	1	4	5	5	62
06/08/2023	23	3	0,8	2	6	0,1	1	6	6	8	56
07/08/2023	00	3	0,8	18	6	0,1	1	9	8	11	50
07/08/2023	01	3	0,9	18	7	0,1	1	7	8	9	53
07/08/2023	02	4	0,9	29	5	0,1	1	8	7	10	47
07/08/2023	03	4	1,2	27	3	0,1	1	8	8	9	45
07/08/2023	04	4	1,3	37	3	0,1	1	11	7	13	42
07/08/2023	05	3	1,5	51	3	0,1	1	11	7	12	47
07/08/2023	06	4	1,4	53	3	0,1	2	16	7	18	47
07/08/2023	07	4	1,5	49	3	0,1	3	19	11	24	47
07/08/2023	08	5	2,5	48	3	0,1	3	11	16	15	59
07/08/2023	09	4	3,2	56	3	0,1	2	7	10	11	58
07/08/2023	10	3	5,1	72	3	0,1	2	5	9	8	63
07/08/2023	11	3	5,6	65	3	0,1	2	4	9	6	64
07/08/2023	12	3	5,5	74	3	0,1	2	2	8	5	61
07/08/2023	13	3	6,1	82	3	0,1	1	2	5	3	62
07/08/2023	14	3	5,5	117	3	0,1	3	9	7	15	59
07/08/2023	15	3	5,3	132	3	0,1	2	4	11	7	57
07/08/2023	16	3	7	123	3	0,1	3	8	8	13	54
07/08/2023	17	3	7,5	118	3	0,1	3	11	9	16	54
07/08/2023	18	4	5,8	122	3	0,1	4	15	9	20	51
07/08/2023	19	4	4	126	4	0,1	1	12	8	14	53
07/08/2023	20	4	2,3	144	4	0,1	1	10	7	11	56
07/08/2023	21	4	3,1	133	5	0,1	2	17	7	20	51
07/08/2023	22	3	2,5	133	5	0,1	1	3	6	4	63
07/08/2023	23	3	2,1	145	5	0,1	1	3	6	4	63
08/08/2023	00	3	2,6	130	5	0,1	1	3	5	4	65
08/08/2023	01	3	2,6	125	6	0,1	1	6	4	7	61
08/08/2023	02	3	3,7	117	4	0,1	1	3	4	4	64
08/08/2023	03	3	2,5	119	3	0,1	1	4	4	5	63
08/08/2023	04	4	1,1	147	3	0,1	1	5	4	6	54
08/08/2023	05	4	1	217	3	0,1	1	9	5	10	46
08/08/2023	06	6	1	216	3	0,1	1	9	7	10	44
08/08/2023	07	5	1	220	3	0,1	2	14	7	16	37
08/08/2023	08	5	1,2	198	3	0,1	5	16	13	23	33
08/08/2023	09	5	3,5	107	3	0,1	8	17	16	29	33
08/08/2023	10	5	3,9	130	3	0,1	8	12	12	24	44
08/08/2023	11	4	3,6	152	3	0,1	2	6	9	8	55
08/08/2023	12	4	4,2	125	3	0,1	2	5	9	8	58
08/08/2023	13	3	7	129	3	0,1	1	3	9	5	58
08/08/2023	14	3	7	129	3	0,1	2	7	11	11	54
08/08/2023	15	3	6,4	121	3	0,1	3	8	9	13	50
08/08/2023	16	3	6,4	122	3	0,1	6	15	7	25	47
08/08/2023	17	3	5,5	117	3	0,1	4	14	7	19	49
08/08/2023	18	3	3,9	135	3	0,1	3	18	8	23	48
08/08/2023	19	3	2,7	128	3	0,1	1	11	8	13	55
08/08/2023	20	3	1,6	125	4	0,1	1	15	7	16	52
08/08/2023	21	3	1,3	134	4	0,1	1	12	5	13	53
08/08/2023	22	3	1,3	125	5	0,1	1	13	4	14	55
08/08/2023	23	3	0,9	118	5	0,1	1	7	3	8	61
09/08/2023	00	3	0,8	101	5	0,1	1	7	3	8	59
09/08/2023	01	3	0,7	36	5	0,1	1	8	3	9	57
09/08/2023	02	3	0,7	8	5	0,1	1	5	4	6	53
09/08/2023	03	3	0,7	8	4	0,1	1	5	4	7	48
09/08/2023	04	3	0,7	344	4	0,1	1	6	4	7	45
09/08/2023	05	4	0,7	12	4	0,1	1	12	4	13	35
09/08/2023	06	5	0,8	25	4	0,1	5	25	6	33	18
09/08/2023	07	5	0,9	14	4	0,1	12	35	10	54	15
09/08/2023	08	4	1,1	343	4	0,1	5	25	14	32	31
09/08/2023	09	4	1,9	86	3	0,1	3	12	9	16	50
09/08/2023	10	3	4,1	93	3	0,1	2	4	6	6	61
09/08/2023	11	4	3,1	118	3	0,1	2	5	7	7	60
09/08/2023	12	4	4,9	112	3	0,1	1	2	8	3	60
09/08/2023	13	4	6,4	109	3	0,1	1	3	7	5	66
09/08/2023	14	3	5,8	119	3	0,1	1	2	6	3	70
09/08/2023	15	2	7,1	114	3	0,1	2	4	7	6	66
09/08/2023	16	2	4,8	126	3	0,1	2	6	7	10	60
09/08/2023	17	2	3,9	113	3	0,1	2	7	4	10	62
09/08/2023	18	3	3	93	3	0,1	2	14	5	17	55
09/08/2023	19	3	2,5	109	4	0,1	1	7	5	9	60
09/08/2023	20	3	0,8	195	4	0,1	1	11	6	12	58
09/08/2023	21	3	0,6	204	4	0,1	1	9	5	10	59
09/08/2023	22	3	1	25	5	0,1	1	11	6	12	53
09/08/2023	23	3	0,6	32	5	0,1	1	6	6	7	56
10/08/2023	00	3	0,4	53	6	0,1	1	5	5	6	62
10/08/2023	01	3	0,3	75	6	0,1	1	1	3	2	72
10/08/2023	02	3	1,3	56	5	0,1	1	1	3	2	68
10/08/2023	03	4	1,1	16	4	0,1	1	9	5	10	45
10/08/2023	04	5	0,6	348	4	0,1	1	11	5	12	41
10/08/2023	05	4	0,7	354	4	0,1	1	10	5	12	41
10/08/2023	06	5	0,7	269	4	0,1	2	19	6	22	33
10/08/2023	07	7	1,2	248	4	0,1	5	28	9	36	27
10/08/2023	08	6	1,6	239	3	0,1	5	21	17	29	29
10/08/2023	09	5	3	236	3	0,1	3	12	18	16	42
10/08/2023	10	6	1,9	231	3	0,1	3	13	28	18	45
10/08/2023	11	6	1,4	181	3	0,1	6	18	28	26	48
10/08/2023	12	5	1,1	188	3	0,1	8	28	18	40	45
10/08/2023	13	6	0,4	175	3	0,1	11	37	26	53	41
10/08/2023	14	9	0,4	167	3	0,1	8	32	58	44	38
10/08/2023	15	10	6,9	54	4	0,1	3	12	61	16	59
10/08/2023	16	5	7,2	54	4	0,1	2	6	16	9	65
10/08/2023	17	4	7,5	51	4	0,1	1	5	10	8	59
10/08/2023	18	4	6,1	56	3	0,1	1	6	9	7	71
10/08/2023	19	5	7,1	57	4	0,1	1	5	12	7	73
10/08/2023	20	5	8,3	53	4	0,1	1	3	6	4	78
10/08/2023	21	5	5,7	62	4	0,1	1	2	6	3	79
10/08/2023	22	4	3,4	67	5	0,1	1	2	4	3	82
10/08/2023	23	4	1,5	53	5	0,1	1	3	4	3	82
11/08/2023	00	4	1,8	52	6	0,1	1	3	4	4	71
11/08/2023	01	3	1,4	52	6	0,1	1	2	4	3	74
11/08/2023	02	3	0,7	50	5	0,1	1	1	4	2	73
11/08/2023	03	3	0,6	52	3	0,1	1	1	4	2	73
11/08/2023	04	4	0,3	60	3	0,1	1	1	4	2	74
11/08/2023	05	4	0,4	84	4	0,1	1	1	5	2	68
11/08/2023	06	4	0,4	94	3	0,1	1	7	5	8	62
11/08/2023	07	5	0,6	98	3	0,1	2	20	6	23	50
11/08/2023	08	5	1,3	97	3	0,1	4	17	7	23	51
11/08/2023	09	6	1,6	87	3	0,1	5	16	8	23	48
11/08/2023	10	6	2,3	78	3	0,1	4	12	9	18	54
11/08/2023	11	7	4,1	91	3	0,1	4	12	10	17	57
11/08/2023	12	5	5,6	95	3	0,1	2	6	6	9	61
11/08/2023	13	3	4,9	97	3	0,1	1	3	5	6	60
11/08/2023	14	3	5,7	98	3	0,1	2	5	5	8	59
11/08/2023	15	3	6,8	97	3	0,1	2	6	5	9	65
11/08/2023	16	4	6,3	102	3	0,1	2	6	5	9	69
11/08/2023	17	4	5,2	103	3	0,1	2	7	6	9	76
11/08/2023	18	5	3,5	98	3	0,1	2	13	6	15	74
11/08/2023	19	4	2,6	97	4	0,1	1	7	6	8	82
11/08/2023	20	5	0,1	88	4	0,1	1	10	5	11	73
11/08/2023	21	6	0,2	133	5	0,1	1	19	7	20	68
11/08/2023	22	7	0,2	74	5	0,1	1	33	8	34	50
11/08/2023	23	6	0,2	83	5	0,1	1	6	6	8	80
12/08/2023	00	8	0,3	186	6	0,1	1	19	9	20	61
12/08/2023	01	7	0,2	225	6	0,1	1	38	8	39	34
12/08/2023	02	7	0,3	217	5	0,1	1	10	8	11	60
12/08/2023	03	7	0,4	268	4	0,1	1	7	7	8	67
12/08/2023	04	8	0,4	305	4	0,1	1	9	8	10	54
12/08/2023	05	8	0,4	18	4	0,1	1	11	9	12	49
12/08/2023	06	9	0,6	230	4	0,1	1	15	10	17	37
12/08/2023	07	10	0,6	112	4	0,1	7	24	12	35	26
12/08/2023	08	8	0,6	199	4	0,1	3	13	14	18	55
12/08/2023	09	8	1,9	98	3	0,1	7	22	11	33	44
12/08/2023	10	7	3,3	99	3	0,1	2	6	9	8	68
12/08/2023	11	6	4,7	96	3	0,1	1	3	8	5	69
12/08/2023	12	5	4,3	116	3	0,1	1	3	9	4	65
12/08/2023	13	5	5,2	106	3	0,1	1	3	8	4	68
12/08/2023	14	5	6,6	100	3	0,1	1	3	7	4	74
12/08/2023	15	5	6,6	101	3	0,1	1	2	7	4	84
12/08/2023	16	6	6,9	98	3	0,1	2	5	7	7	76
12/08/2023	17	6	6,1	96	3	0,1	3	8	7	12	72
12/08/2023	18	6	4,6	87	3	0,1	2	13	7	16	60
12/08/2023	19	6	3,7	79	4	0,1	1	5	6	6	69
12/08/2023	20	6	2,4	76	4	0,1	1	3	6	4	73
12/08/2023	21	6	1,5	68	4	0,1	1	7	6	9	69
12/08/2023	22	6	1,6	57	5	0,1	1	2	6	3	76
12/08/2023	23	6	1,2	52	5	0,1	1	2	7	3	83
13/08/2023	00	6	0,5	64	6	0,1	1	1	6	2	84
13/08/2023	01	6	0,6	71	5	0,1	1	2	6	3	85
13/08/2023	02	5	1,3	77	4	0,1	1	1	5	2	79
13/08/2023	03	5	0,6	67	3	0,1	1	1	5	2	77
13/08/2023	04	5	0,8	70	3	0,1	1	1	5	2	76
13/08/2023	05	6	0,9	57	3	0,1	1	2	7	3	68
13/08/2023	06	7	0,5	56	3	0,1	1	3	7	4	66
13/08/2023	07	7	1,3	50	3	0,1	1	4	8	6	63
13/08/2023	08	6	0,5	55	3	0,1	1	4	9	6	63
13/08/2023	09	6	1,3	74	3	0,1	2	5	8	7	67
13/08/2023	10	7	2	78	3	0,1	2	6	8	9	68
13/08/2023	11	5	3,7	93	3	0,1	2	5	6	7	66
13/08/2023	12	4	3,7	103	3	0,1	2	6	5	8	63
13/08/2023	13	4	2,7	103	3	0,1	2	5	5	7	66
13/08/2023	14	4	3,8	101	3	0,1	1	4	6	7	68
13/08/2023	15	4	3,4	113	3	0,1	1	5	6	8	66
13/08/2023	16	5	4,4	106	3	0,1	2	7	5	10	67
13/08/2023	17	4	4,3	109	3	0,1	2	8	6	10	68
13/08/2023	18	3	3	109	3	0,1	2	11	5	14	60
13/08/2023	19	3	2,7	92	3	0,1	1	6	3	7	55
13/08/2023	20	3	1,7	89	4	0,1	2	6	3	9	55
13/08/2023	21	3	1,1	89	5	0,1	1	5	3	7	57
13/08/2023	22	3	0,3	94	5	0,1	1	4	3	5	62
13/08/2023	23	3	0,1	85	5	0,1	1	3	3	4	57
14/08/2023	00	2	0,4	80	6	0,1	1	3	3	4	57
14/08/2023	01	2	0,2	68	6	0,1	1	1	2	2	61
14/08/2023	02	2	0,1	67	4	0,1	1	1	2	2	65
14/08/2023	03	2	0,1	58	3	0,1	1	1	2	2	62
14/08/2023	04	2	0,3	65	3	0,1	1	1	2	2	65
14/08/2023	05	3	0,4	82	3	0,1	1	1	4	2	57
14/08/2023	06	3	0,3	83	3	0,1	1	5	5	7	49
14/08/2023	07	3	0,5	90	3	0,1	2	9	5	11	44
14/08/2023	08	3	1,2	85	3	0,1	5	12	4	19	42
14/08/2023	09	3	1,4	80	3	0,1	5	12	4	19	43
14/08/2023	10	4	3,1	94	3	0,1	4	9	5	15	46
14/08/2023	11	4	3,3	96	3	0,1	2	6	5	8	56
14/08/2023	12	3	4,9	111	3	0,1	2	3	4	5	60
14/08/2023	13	3	6,3	98	3	0,1	1	3	4	5	60
14/08/2023	14	3	6,1	95	3	0,1	1	2	4	5	55
14/08/2023	15	3	6,4	92	3	0,1	1	2	4	4	63
14/08/2023	16	3	5,9	88	3	0,1	1	3	4	5	62
14/08/2023	17	2	4,1	89	3	0,1	1	3	3	5	67
14/08/2023	18	2	3,9	84	3	0,1	1	2	3	4	69
14/08/2023	19	3	2,1	67	4	0,1	1	6	3	7	67
14/08/2023	20	3	2	64	4	0,1	1	4	4	5	70
14/08/2023	21	3	1,5	72	4	0,1	1	3	3	4	72
14/08/2023	22	3	1,3	71	5	0,1	1	1	3	2	75
14/08/2023	23	3	0,5	65	5	0,1	1	1	3	2	76
15/08/2023	00	3	0,1	52	5	0,1	1	3	3	4	71
15/08/2023	01	3	0,2	30	5	0,1	1	6	4	7	54
15/08/2023	02	3	0,2	36	5	0,1	1	6	3	7	53
15/08/2023	03	3	0,2	40	4	0,1	1	5	3	6	54
15/08/2023	04	3	0,2	32	4	0,1	1	3	4	4	55
15/08/2023	05	4	0,1	48	4	0,1	1	5	4	6	51
15/08/2023	06	4	0,1	47	4	0,1	1	7	5	9	49
15/08/2023	07	4	0,1	48	4	0,1	2	8	6	11	50
15/08/2023	08	5	0,7	48	4	0,1	2	7	8	9	57
15/08/2023	09	5	1,4	70	3	0,1	1	4	8	6	61
15/08/2023	10	5	4,2	85	3	0,1	1	1	7	3	67
15/08/2023	11	4	5	87	3	0,1	1	1	6	2	69
15/08/2023	12	4	5,9	102	3	0,1	1	2	6	3	73
15/08/2023	13	4	5,1	100	3	0,1	1	1	6	2	70
15/08/2023	14	3	5,5	90	3	0,1	1	1	5	2	67
15/08/2023	15	3	6,2	91	4	0,1	1	1	5	2	71
15/08/2023	16	3	4,9	85	3	0,1	1	1	5	2	71
15/08/2023	17	3	4,6	81	3	0,1	1	1	5	2	71
15/08/2023	18	4	5	86	4	0,1	1	1	5	2	78
15/08/2023	19	4	2,7	72	4	0,1	1	2	6	3	81
15/08/2023	20	5	2,1	68	5	0,1	1	3	6	4	79
15/08/2023	21	5	1,4	65	5	0,1	1	6	6	7	83
15/08/2023	22	5	1,4	49	5	0,1	1	2	6	3	89
15/08/2023	23	5	0,8	41	5	0,1	1	4	6	4	81
16/08/2023	00	5	0,2	29	6	0,1	1	5	6	6	70
16/08/2023	01	5	0,1	32	6	0,1	1	4	5	6	71
16/08/2023	02	5	0,1	23	4	0,1	1	3	6	4	69
16/08/2023	03	6	0,1	28	3	0,1	1	4	7	5	65
16/08/2023	04	6	0,1	28	4	0,1	1	5	7	6	65
16/08/2023	05	15	0,1	32	3	0,1	1	7	17	8	64
16/08/2023	06	12	0,1	10	4	0,1	2	14	14	16	56
16/08/2023	07	7	0,1	42	3	0,1	2	12	10	15	62
16/08/2023	08	6	0,2	40	3	0,1	2	13	11	16	58
16/08/2023	09	6	0,5	54	3	0,1	2	11	12	14	64
16/08/2023	10	6	1,9	66	3	0,1	2	5	10	8	73
16/08/2023	11	6	3,8	77	3	0,1	1	3	11	5	75
16/08/2023	12	5	4	86	3	0,1	1	2	9	4	73
16/08/2023	13	4	4,7	86	3	0,1	1	3	7	5	71
16/08/2023	14	4	5,2	90	4	0,1	2	3	7	5	65
16/08/2023	15	4	5,8	88	3	0,1	2	6	6	8	70
16/08/2023	16	4	5,5	90	4	0,1	2	6	6	8	67
16/08/2023	17	4	4,1	83	4	0,1	1	5	6	7	72
16/08/2023	18	4	3,5	78	4	0,1	1	6	5	7	73
16/08/2023	19	4	2,7	66	5	0,1	1	3	5	4	73
16/08/2023	20	5	1,2	72	5	0,1	1	4	6	5	73
16/08/2023	21	5	1,4	81	5	0,1	1	2	6	3	78
16/08/2023	22	4	0,6	57	6	0,1	1	2	6	3	79
16/08/2023	23	5	0,4	40	6	0,1	1	3	6	4	73
17/08/2023	00	6	0,1	29	6	0,1	1	7	7	9	59
17/08/2023	01	6	0,1	22	6	0,1	1	4	7	5	63
17/08/2023	02	6	0,1	11	5	0,1	1	2	6	3	65
17/08/2023	03	6	0,1	8	3	0,1	1	2	6	4	61
17/08/2023	04	6	0,1	9	3	0,1	1	4	6	5	58
17/08/2023	05	6	0,1	3	4	0,1	1	6	6	8	55
17/08/2023	06	6	0,1	355	3	0,1	1	13	7	15	49
17/08/2023	07	7	0,1	355	3	0,1	3	20	12	23	47
17/08/2023	08	7	0,1	353	3	0,1	3	16	16	20	52
17/08/2023	09	7	0,5	48	3	0,1	2	6	11	8	60
17/08/2023	10	7	0,9	71	3	0,1	1	3	11	6	62
17/08/2023	11	7	3,3	82	3	0,1	1	3	10	5	67
17/08/2023	12	8	3,3	80	3	0,1	2	5	11	8	67
17/08/2023	13	7	4,1	88	3	0,1	5	13	9	21	55
17/08/2023	14	6	4,2	82	3	0,1	8	18	9	29	50
17/08/2023	15	6	5,6	100	3	0,1	6	11	9	20	57
17/08/2023	16	6	5	99	3	0,1	1	3	10	4	62
17/08/2023	17	6	4	95	3	0,1	2	6	8	8	62
17/08/2023	18	6	1,9	92	4	0,1	2	13	7	16	57
17/08/2023	19	7	0,4	83	4	0,1	1	11	8	13	61
17/08/2023	20	6	0,2	63	4	0,1	1	7	8	8	66
17/08/2023	21	7	0,1	60	5	0,1	1	2	7	3	69
17/08/2023	22	7	0,1	31	5	0,1	1	3	7	4	68
17/08/2023	23	7	0,1	17	6	0,1	1	4	8	5	66
18/08/2023	00	7	0,1	28	6	0,1	1	3	7	5	63
18/08/2023	01	8	0,1	52	6	0,1	1	3	8	4	59
18/08/2023	02	10	0,1	230	5	0,1	1	12	11	13	41
18/08/2023	03	12	0,1	236	3	0,1	1	14	14	16	28
18/08/2023	04	12	0,1	275	3	0,1	1	13	14	14	29
18/08/2023	05	13	0,1	232	3	0,1	2	20	15	22	16
18/08/2023	06	14	0,1	227	3	0,1	13	31	17	51	6
18/08/2023	07	14	0,1	203	3	0,1	37	35	20	92	9
18/08/2023	08	11	0,1	185	3	0,1	11	27	23	43	31
18/08/2023	09	10	0,6	81	3	0,1	14	28	17	49	38
18/08/2023	10	9	2,1	98	3	0,1	10	22	12	37	43
18/08/2023	11	10	4,5	94	3	0,1	3	9	13	12	66
18/08/2023	12	11	6,2	92	3	0,1	1	6	13	9	81
18/08/2023	13	7	6,1	109	3	0,1	1	2	8	3	65
18/08/2023	14	7	3,9	119	3	0,1	1	1	8	3	60
18/08/2023	15	6	5,3	104	3	0,1	1	2	7	3	54
18/08/2023	16	6	5,1	98	3	0,1	1	3	6	5	52
18/08/2023	17	6	3,4	88	3	0,1	2	11	7	14	58
18/08/2023	18	7	1,6	77	3	0,1	2	16	8	20	61
18/08/2023	19	6	1,2	52	3	0,1	1	10	8	12	58
18/08/2023	20	7	0,2	49	3	0,1	1	5	8	7	60
18/08/2023	21	7	0,1	49	3	0,1	1	3	8	5	63
18/08/2023	22	7	0,1	46	4	0,1	1	4	8	5	61
18/08/2023	23	8	0,1	25	4	0,1	1	4	9	6	61
19/08/2023	00	9	0,2	254	5	0,1	1	5	9	6	56
19/08/2023	01	11	0,2	218	5	0,1	1	11	12	13	40
19/08/2023	02	14	0,1	222	4	0,1	1	16	15	17	26
19/08/2023	03	15	0,1	264	3	0,1	1	15	16	17	26
19/08/2023	04	14	0,1	225	3	0,1	1	14	15	15	27
19/08/2023	05	14	0,1	329	3	0,1	1	11	14	13	28
19/08/2023	06	14	0,1	50	3	0,1	2	14	15	16	29
19/08/2023	07	14	0,1	38	3	0,1	3	13	15	18	35
19/08/2023	08	13	0,1	72	3	0,1	6	14	15	22	33
19/08/2023	09	13	0,3	99	3	0,1	6	13	16	23	33
19/08/2023	10	11	1,6	87	3	0,1	9	20	14	33	35
19/08/2023	11	11	2,2	79	3	0,1	7	19	14	29	43
19/08/2023	12	9	3,7	89	3	0,1	5	13	11	21	53
19/08/2023	13	8	3,6	83	3	0,1	5	15	9	22	56
19/08/2023	14	5	6,2	91	3	0,1	4	9	6	15	55
19/08/2023	15	4	5,3	87	3	0,1	4	9	6	14	52
19/08/2023	16	3	4,9	88	4	0,1	2	8	4	12	55
19/08/2023	17	3	3,9	83	3	0,1	2	8	4	11	60
19/08/2023	18	3	2,9	81	4	0,1	1	4	4	6	67
