FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3
22/08/2023	16	4	1	3	0,2	4	28	13	33	66
22/08/2023	17	4	2	3	0,2	3	29	13	33	72
22/08/2023	18	5	2	3	0,1	3	43	14	48	71
22/08/2023	19	7	3	3	0,1	1	28	15	29	91
22/08/2023	20	8	3	3	0,1	1	31	16	32	80
22/08/2023	21	9	3	3	0,1	1	29	19	31	51
22/08/2023	22	10	4	3	0,1	1	27	20	28	47
22/08/2023	23	12	5	4	0,1	1	34	24	36	29
23/08/2023	00	14	6	3	0,1	1	39	29	40	26
23/08/2023	01	14	6	4	0,1	1	33	29	33	16
23/08/2023	02	13	5	3	0,1	1	31	26	32	15
23/08/2023	03	12	5	4	0,1	1	23	26	25	14
23/08/2023	04	11	4	5	0,1	1	19	22	20	21
23/08/2023	05	11	4	4	0,1	2	29	24	31	13
23/08/2023	06	26	5	4	0,1	6	41	86	49	9
23/08/2023	07	20	5	5	0,1	21	46	66	79	13
23/08/2023	08	9	2	3	0,1	6	27	28	36	31
23/08/2023	09	10	2	3	0,1	4	30	37	37	46
23/08/2023	10	9	2	3	0,1	7	35	32	45	55
23/08/2023	11	5	2	3		2	20	21	23	72
23/08/2023	12	6	2	3		3	30	25	34	85
23/08/2023	13	5	1	3		2	20	18	24	75
23/08/2023	14	5	1	3		2	16	16	18	77
23/08/2023	15	4	1	3		1	16	13	18	76
23/08/2023	16	4	2	3		1	17	14	19	77
23/08/2023	17	4	2	3		2	21	13	23	77
23/08/2023	18	4	2	3		1	21	12	22	78
23/08/2023	19	5	2	3		1	22	13	23	76
23/08/2023	20	7	2	4	0,1	1	19	19	20	76
23/08/2023	21	8	3	5	0,1	1	24	17	25	62
23/08/2023	22	10	4	6	0,1	1	28	21	29	49
23/08/2023	23	10	4	7	0,1	1	55	21	56	19
24/08/2023	00	11	4	7	0,1	1	49	23	50	19
24/08/2023	01	11	4	7	0,1	1	38	24	38	21
24/08/2023	02	11	4	7	0,1	1	25	24	26	29
24/08/2023	03	11	4	6	0,1	1	21	22	21	29
24/08/2023	04	10	4	7	0,1	1	18	23	19	32
24/08/2023	05	11	4	7	0,1	1	31	24	32	19
24/08/2023	06	13	4	9	0,1	5	45	30	53	10
24/08/2023	07	13	4	9	0,1	20	52	40	82	16
24/08/2023	08	8	2	3	0,1	2	23	25	27	46
24/08/2023	09	12	3	3	0,1	6	45	48	54	49
24/08/2023	10	8	2	3	0,1	5	39	31	47	67
24/08/2023	11	6	2	3	0,1	3	29	24	33	86
24/08/2023	12	5	2	3	0,3	3	26	15	30	81
24/08/2023	13	5	2	3	0,3	2	20	14	24	83
24/08/2023	14	5	2	3	0,3	1	16	16	18	84
24/08/2023	15	5	2	3	0,2	1	15	15	17	88
24/08/2023	16	5	2	3	0,2	2	19	15	22	83
24/08/2023	17	5	2	3	0,1	1	14	13	16	83
24/08/2023	18	5	2	3	0,1	1	17	13	18	83
24/08/2023	19	6	2	3	0,1	1	22	14	23	79
24/08/2023	20	8	3	6	0,1	1	29	16	31	72
24/08/2023	21	9	4	5	0,1	1	16	17	17	71
24/08/2023	22	9	4	5	0,1	1	16	17	17	67
24/08/2023	23	9	3	6	0,1	1	19	17	20	62
25/08/2023	00	10	4	7	0,1	1	21	21	21	52
25/08/2023	01	11	4	7	0,1	1	22	23	23	41
25/08/2023	02	11	5	8	0,1	1	24	23	25	34
25/08/2023	03	12	5	7	0,1	1	25	24	26	37
25/08/2023	04	12	5	6	0,1	1	26	24	27	33
25/08/2023	05	13	5	7	0,1	2	35	29	39	16
25/08/2023	06	14	5	10	0,1	16	47	33	71	8
25/08/2023	07	28	7	10	0,1	36	55	88	111	12
25/08/2023	08	10	3	3	0,1	14	50	27	72	26
25/08/2023	09	9	3	3	0,1	8	42	27	54	43
25/08/2023	10	6	2	3	0,1	5	31	24	38	63
25/08/2023	11	7	2	3	0,1	2	25	23	28	89
25/08/2023	12	6	3	3	0,1	5	32	18	40	86
25/08/2023	13	6	3	3	0,1	2	17	15	21	96
25/08/2023	14	6	3	3	0,1	2	12	16	14	93
25/08/2023	15	7	3	3	0,1	1	10	19	12	94
25/08/2023	16	7	3	3	0,1	1	10	17	11	95
25/08/2023	17	10	4	3	0,1	1	11	22	12	113
25/08/2023	18	11	4	3	0,1	1	12	23	13	106
25/08/2023	19	11	5	3	0,1	1	11	23	12	94
25/08/2023	20	12	5	3	0,1	1	9	24	10	96
25/08/2023	21	12	5	3	0,1	1	8	24	9	89
25/08/2023	22	13	5	3	0,1	1	7	27	8	82
25/08/2023	23	13	6	3	0,1	1	8	27	9	76
26/08/2023	00	14	6	3	0,1	1	6	27	7	72
26/08/2023	01	14	6	3	0,1	1	8	29	8	56
26/08/2023	02	15	6	3	0,1	1	11	30	12	51
26/08/2023	03	16	7	3	0,1	1	15	32	15	41
26/08/2023	04	19	8	3	0,1	1	18	40	18	34
26/08/2023	05	20	9	3	0,1	1	19	40	20	31
26/08/2023	06	20	9	3	0,1	1	24	41	26	26
26/08/2023	07	22	9	3	0,1	1	24	45	25	32
26/08/2023	08	22	9	3	0,1	2	23	44	25	45
26/08/2023	09	17	8	3	0,1	1	15	36	17	69
26/08/2023	10	13	5	3	0,1	1	8	26	9	76
26/08/2023	11	10	4	3	0,1	1	7	21	8	73
26/08/2023	12	9	4	3	0,1	1	8	17	9	72
26/08/2023	13	9	4	3	0,1	1	7	17	9	73
26/08/2023	14	8	3	3	0,1	1	6	16	7	76
26/08/2023	15	9	4	3	0,1	1	6	18	7	77
26/08/2023	16	9	4	3	0,1	1	9	19	11	77
26/08/2023	17	15	5	3	0,1	1	11	50	12	81
26/08/2023	18	10	3	3	0,1	1	9	22	9	65
26/08/2023	19	8	3	3	0,1	1	12	17	13	50
26/08/2023	20	6	2	3	0,1	1	9	14	10	50
26/08/2023	21	8	3	3	0,1	1	16	17	16	48
26/08/2023	22	9	3	3	0,1	1	21	18	22	40
26/08/2023	23	9	3	3	0,1	1	24	16	24	31
27/08/2023	00	9	3	3	0,1	1	26	18	27	28
27/08/2023	01	10	4	3	0,1	1	19	21	20	42
27/08/2023	02	10	4	3	0,1	1	17	20	18	35
27/08/2023	03	10	4	3	0,1	1	16	20	17	33
27/08/2023	04	10	4	3	0,1	1	14	21	15	25
27/08/2023	05	11	4	3	0,1	1	16	23	17	20
27/08/2023	06	5	2	3	0,1	1	10	11	11	25
27/08/2023	07	9	4	3	0,1	1	8	17	8	37
27/08/2023	08	3	1	3	0,1	1	9	6	10	36
27/08/2023	09	2	1	3	0,1	1	9	4	10	28
27/08/2023	10	1	1	3	0,1	1	6	2	7	38
27/08/2023	11	1	1	3	0,1	1	8	2	8	52
27/08/2023	12	1	1	3	0,1	1	15	3	16	54
27/08/2023	13	1	1	3	0,1	1	19	5	20	53
27/08/2023	14	1	1	3	0,1	1	16	10	17	54
27/08/2023	15	1	1	3	0,1	1	12	6	13	54
27/08/2023	16	1	1	3	0,1	1	9	6	10	58
27/08/2023	17	1	1	3	0,1	1	9	6	10	61
27/08/2023	18	1	1	3	0,1	1	9	4	10	61
27/08/2023	19	1	1	3	0,1	1	10	3	11	57
27/08/2023	20	1	1	3	0,1	1	10	3	11	56
27/08/2023	21	2	1	3	0,1	1	11	4	12	53
27/08/2023	22	1	1	3	0,1	1	18	4	19	45
27/08/2023	23	1	1	3	0,1	1	13	2	13	51
28/08/2023	00	1	1	3	0,1	1	10	1	10	53
28/08/2023	01	1	1	3	0,1	1	9	1	10	52
28/08/2023	02	2	1	3	0,1	1	12	4	12	46
28/08/2023	03	5	2	3	0,1	1	9	9	10	45
28/08/2023	04	3	1	3	0,1	1	9	6	9	46
28/08/2023	05	1	1	3	0,1	1	14	3	15	42
28/08/2023	06	1	1	3	0,1	1	21	4	22	40
28/08/2023	07	3	1	3	0,1	2	28	9	31	36
28/08/2023	08	2	1	3	0,1	4	26	9	32	39
28/08/2023	09	1	1	3	0,1	2	14	4	17	49
28/08/2023	10	1	1	3	0,1	1	13	4	15	53
28/08/2023	11	1	1	3	0,1	2	17	3	20	52
28/08/2023	12	1	1	3	0,1	1	12	2	14	54
28/08/2023	13	1	1	3	0,1	1	9	2	11	55
28/08/2023	14	1	1	3	0,1	1	6	2	6	56
28/08/2023	15	1	1	3	0,1	1	8	4	9	57
28/08/2023	16	1	1	3	0,1	2	12	5	14	56
28/08/2023	17	1	1	3	0,1	3	20	3	23	62
28/08/2023	18	1	1	3	0,1	3	23	3	27	58
28/08/2023	19	1	1	3	0,1	2	38	4	41	48
28/08/2023	20	2	1	3	0,1	2	41	7	44	39
28/08/2023	21	3	1	4	0,1	6	56	10	66	18
28/08/2023	22	3	1	4	0,1	4	47	7	52	20
28/08/2023	23	1	1	3	0,1	1	17	3	17	43
29/08/2023	00	1	1	3	0,1	1	19	3	20	43
29/08/2023	01	1	1	3	0,1	1	11	3	12	49
29/08/2023	02	1	1	3	0,1	1	13	4	14	41
29/08/2023	03	2	1	4	0,1	1	12	5	13	43
29/08/2023	04	2	1	3	0,1	1	14	5	14	41
29/08/2023	05	2	1	3	0,1	1	19	5	20	36
29/08/2023	06	3	1	4	0,1	1	42	14	43	22
29/08/2023	07	3	1	4	0,1	3	29	10	34	30
29/08/2023	08	2	1	3	0,1	4	17	8	23	37
29/08/2023	09	1	1	3	0,1	1	8	3	9	47
29/08/2023	10	1	1	3	0,1	1	7	3	8	52
29/08/2023	11	1	1	3	0,1	1	7	3	7	57
29/08/2023	12	1	1	3	0,1	1	12	5	14	61
29/08/2023	13	1	1	3	0,1	3	18	6	22	71
29/08/2023	14	1	1	3	0,1	3	17	5	21	71
29/08/2023	15	1	1	3	0,1	2	13	4	16	70
29/08/2023	16	1	1	3	0,1	2	11	4	14	67
29/08/2023	17	1	1	3	0,1	3	20	4	24	63
29/08/2023	18	1	1	3	0,1	1	14	3	16	64
29/08/2023	19	1	1	3	0,1	1	15	3	16	70
29/08/2023	20	2	1	3	0,1	1	20	4	21	65
29/08/2023	21	2	1	3	0,1	1	26	5	27	51
29/08/2023	22	3	2	3	0,1	1	27	8	28	41
29/08/2023	23	4	1	3	0,1	1	29	9	30	33
30/08/2023	00	3	1	3	0,1	1	21	7	21	36
30/08/2023	01	3	1	3	0,1	1	17	7	17	33
30/08/2023	02	3	1	3	0,1	1	12	6	13	40
30/08/2023	03	3	1	3	0,1	1	10	6	10	44
30/08/2023	04	3	1	3	0,1	1	11	6	11	45
30/08/2023	05	3	1	3	0,1	1	11	7	11	45
30/08/2023	06	4	2	3	0,1	1	24	15	25	35
30/08/2023	07	5	2	3	0,1	2	32	16	35	32
30/08/2023	08	3	1	3	0,1	2	16	9	19	46
30/08/2023	09	2	1	3	0,1	1	9	8	11	53
30/08/2023	10	2	1	3	0,1	2	14	8	17	53
30/08/2023	11	2	1	3	0,1	4	20	7	26	53
30/08/2023	12	2	1	3	0,1	2	14	6	17	68
30/08/2023	13	2	1	3	0,1	2	14	5	16	75
30/08/2023	14	2	1	3	0,1	2	15	5	18	75
30/08/2023	15	1	1	3	0,1	3	21	3	26	68
30/08/2023	16	1	1	3	0,1	3	14	3	18	66
30/08/2023	17	1	1	3	0,1	2	14	2	17	63
30/08/2023	18	1	1	3	0,1	2	18	3	21	60
30/08/2023	19	1	1	3	0,1	1	19	3	21	61
30/08/2023	20	2	1	3	0,1	1	25	3	26	59
30/08/2023	21	2	1	3	0,1	1	19	4	20	60
30/08/2023	22	3	1	3	0,1	1	30	6	31	34
30/08/2023	23	3	1	3	0,1	1	28	6	29	34
31/08/2023	00	3	1	3	0,1	1	19	6	20	36
31/08/2023	01	3	1	3	0,1	1	17	6	17	33
31/08/2023	02	3	1	3	0,1	1	12	6	13	35
31/08/2023	03	3	1	3	0,1	1	12	6	13	34
31/08/2023	04	3	1	3	0,1	1	13	7	13	35
31/08/2023	05	3	1	3	0,1	1	22	7	23	27
31/08/2023	06	3	1	3	0,1	8	32	8	45	14
31/08/2023	07	3	1	3	0,1	9	38	10	52	18
31/08/2023	08	3	1	3	0,1	6	25	9	33	29
31/08/2023	09	2	1	3	0,1	3	19	6	24	50
31/08/2023	10	2	1	3	0,1	2	16	5	19	61
31/08/2023	11	2	1	3	0,1	4	20	4	26	62
31/08/2023	12	2	1	3	0,1	3	14	4	18	68
31/08/2023	13	2	1	3	0,1	3	16	5	20	73
31/08/2023	14	1	1	3	0,1	3	14	4	18	83
31/08/2023	15	1	1	3	0,1	2	14	4	16	72
31/08/2023	16	2	1	3	0,1	2	13	4	15	74
31/08/2023	17	2	1	3	0,1	2	15	4	17	72
31/08/2023	18	2	1	3	0,1	2	21	5	24	68
31/08/2023	19	2	1	3	0,1	1	18	5	19	69
31/08/2023	20	3	1	3	0,1	1	15	5	16	72
31/08/2023	21	3	1	3	0,1	1	9	7	10	75
31/08/2023	22	5	2	3	0,1	1	10	10	11	70
31/08/2023	23	3	1	3	0,1	1	10	7	10	64
01/09/2023	00	3	1	3	0,1	1	9	6	9	64
01/09/2023	01	3	1	3	0,1	1	7	6	8	63
01/09/2023	02	3	2	3	0,1	1	9	8	9	47
01/09/2023	03	3	1	3	0,1	1	9	6	10	46
01/09/2023	04	3	1	3	0,1	1	12	8	12	42
01/09/2023	05	4	2	3	0,1	1	20	10	21	32
01/09/2023	06	4	1	3	0,1	1	27	9	28	27
01/09/2023	07	6	2	3	0,1	13	40	15	59	19
01/09/2023	08	4	2	3	0,1	3	16	9	20	43
01/09/2023	09	3	1	3	0,1	3	20	9	24	54
01/09/2023	10	3	1	3	0,1	2	18	8	21	66
01/09/2023	11	3	1	3	0,1	2	16	8	19	68
01/09/2023	12	3	1	3	0,1	4	24	7	30	72
01/09/2023	13	2	1	3	0,1	2	17	5	21	75
01/09/2023	14	2	1	3	0,1	2	13	5	16	79
01/09/2023	15	2	1	3	0,1	2	13	5	15	76
01/09/2023	16	3	1	3	0,1	2	14	5	17	74
01/09/2023	17	3	1	3	0,1	2	15	5	18	67
01/09/2023	18	3	1	3	0,1	2	18	6	20	66
01/09/2023	19	3	1	3	0,1	1	15	6	16	69
01/09/2023	20	3	1	3	0,1	1	12	6	12	64
01/09/2023	21	3	1	3	0,1	1	10	6	11	64
01/09/2023	22	3	1	3	0,1	1	10	6	10	64
01/09/2023	23	3	1	3	0,1	1	10	7	10	70
02/09/2023	00	3	1	3	0,1	1	8	6	9	74
02/09/2023	01	3	1	3	0,1	1	5	6	6	79
02/09/2023	02	3	1	3	0,1	1	6	6	6	77
02/09/2023	03	3	1	3	0,1	1	5	5	6	71
02/09/2023	04	2	1	3	0,1	1	5	5	6	70
02/09/2023	05	3	1	3	0,1	1	7	7	8	69
02/09/2023	06	3	1	3	0,1	1	11	8	11	49
02/09/2023	07	5	2	4	0,1	1	13	11	13	47
02/09/2023	08	4	2	3	0,1	1	15	10	17	47
02/09/2023	09	4	2	3	0,1	1	15	9	16	62
02/09/2023	10	4	2	3	0,1	2	18	9	21	64
02/09/2023	11	4	2	3	0,1	2	17	8	21	57
02/09/2023	12	2	1	3	0,1	2	25	5	29	65
02/09/2023	13	2	1	3	0,1	1	13	5	14	64
02/09/2023	14	2	1	3	0,1	1	9	5	9	74
02/09/2023	15	2	1	3	0,1	1	6	4	6	75
02/09/2023	16	1	1	3	0,1	1	7	3	7	74
02/09/2023	17	1	1	3	0,1	1	8	3	9	72
02/09/2023	18	2	1	3	0,1	1	10	4	11	71
02/09/2023	19	2	1	3	0,1	1	11	4	12	69
02/09/2023	20	2	1	3	0,1	1	10	5	11	69
02/09/2023	21	3	1	3	0,1	1	8	5	9	71
02/09/2023	22	3	1	3	0,1	1	9	6	9	67
02/09/2023	23	3	1	3	0,1	1	9	6	10	67
03/09/2023	00	4	2	3	0,1	1	9	8	9	65
03/09/2023	01	4	2	3	0,1	1	7	8	7	62
03/09/2023	02	2	1	3	0,1	1	4	4	4	79
03/09/2023	03	2	1	3	0,1	1	4	4	4	71
03/09/2023	04	3	1	3	0,1	1	3	5	4	74
03/09/2023	05	2	1	3	0,1	1	3	5	4	74
03/09/2023	06	2	1	3	0,1	1	3	5	3	75
03/09/2023	07	3	1	3	0,1	1	5	5	5	61
03/09/2023	08	3	1	3	0,1	1	4	8	4	82
03/09/2023	09	3	1	3	0,1	1	4	8	4	70
03/09/2023	10	5	2	3	0,1	1	5	11	5	77
03/09/2023	11	6	2	3	0,1	1	7	13	7	69
03/09/2023	12	9	3	3	0,1	1	6	18	6	69
03/09/2023	13	10	3	3	0,1	1	5	20	5	69
03/09/2023	14	10	4	3	0,1	1	4	20	4	72
03/09/2023	15	9	3	3	0,1	1	4	18	4	80
03/09/2023	16	10	4	3	0,1	1	3	20	4	78
03/09/2023	17	10	4	3	0,1	1	5	21	6	77
03/09/2023	18	10	3	3	0,1	1	5	20	5	76
03/09/2023	19	9	3	3	0,1	1	5	18	6	72
03/09/2023	20	9	3	3	0,1	1	6	18	6	70
03/09/2023	21	9	3	3	0,1	1	5	17	6	69
03/09/2023	22	9	3	3	0,1	1	4	17	5	67
03/09/2023	23	8	3	3	0,1	1	4	16	5	68
04/09/2023	00	8	3	3	0,1	1	4	16	5	68
04/09/2023	01	8	3	3	0,1	1	5	15	5	66
04/09/2023	02	6	2	3	0,1	1	5	14	5	67
04/09/2023	03	6	2	3	0,1	1	5	13	5	67
04/09/2023	04	6	2	3	0,1	1	5	13	5	68
04/09/2023	05	5	2	3	0,1	1	5	13	6	68
04/09/2023	06	5	2	3	0,1	1	8	13	8	68
04/09/2023	07	6	2	3	0,1	1	10	13	10	65
04/09/2023	08	6	2	3	0,1	1	10	14	10	69
04/09/2023	09	6	2	3	0,1	1	8	14	8	70
04/09/2023	10	6	2	3	0,1	1	8	16	8	72
04/09/2023	11	7	2	3	0,1	1	8	16	8	73
04/09/2023	12	8	3	3	0,1	1	8	17	9	74
04/09/2023	13	10	3	3	0,1	1	8	21	9	75
04/09/2023	14	13	4	3	0,1	1	8	27	9	73
04/09/2023	15	13	4	3	0,1	1	8	27	9	72
04/09/2023	16	12	4	3	0,1	1	9	26	9	71
04/09/2023	17	13	4	3	0,1	1	10	26	11	73
04/09/2023	18	13	4	3	0,1	1	9	27	10	68
04/09/2023	19	15	5	3	0,1	1	9	31	9	68
04/09/2023	20	16	5	3	0,1	1	9	34	9	
04/09/2023	21	17	6	3	0,1	1	8	36	8	54
04/09/2023	22	18	6	3	0,1	1	7	39	7	57
04/09/2023	23	20	7	3	0,1	1	7	42	7	52
05/09/2023	00	23	8	3	0,1	1	7	49	8	48
05/09/2023	01	20	7	3	0,1	1	9	43	9	45
05/09/2023	02	17	6	3	0,1	1	8	37	9	46
05/09/2023	03	15	5	3	0,1	1	9	32	10	50
05/09/2023	04	16	6	3	0,1	1	10	34	10	52
05/09/2023	05	17	6	3	0,1	1	10	36	10	50
05/09/2023	06	19	7	3	0,1	1	14	41	14	35
05/09/2023	07	22	8	3	0,1	8	28	47	40	16
05/09/2023	08	22	8	5	0,1	6	26	45	35	32
05/09/2023	09	16	6	5	0,1	3	19	33	23	46
05/09/2023	10	9	3	6	0,1	2	15	19	18	59
05/09/2023	11	8	3	4	0,1	2	13	16	16	65
05/09/2023	12	8	3	5	0,1	2	12	17	15	70
05/09/2023	13	8	3	4	0,1	2	12	17	14	75
05/09/2023	14	8	3	4	0,1	2	11	17	14	72
05/09/2023	15	8	2	4	0,1	1	10	16	12	72
05/09/2023	16	8	3	4	0,1	1	11	16	13	77
05/09/2023	17	7	2	4	0,1	2	16	15	19	67
05/09/2023	18	6	2	4	0,1	1	15	14	17	70
05/09/2023	19	6	2	4	0,1	1	19	14	21	66
05/09/2023	20	7	3	3	0,1	1	20	15	21	69
05/09/2023	21	9	3	3	0,1	1	13	18	14	63
05/09/2023	22	10	4	3	0,1	1	12	20	13	56
05/09/2023	23	12	5	3	0,1	1	11	30	12	55
06/09/2023	00	14	6	3	0,1	1	9	28	9	54
06/09/2023	01	14	6	3	0,1	1	11	29	11	36
06/09/2023	02	11	5	3	0,1	1	13	22	14	18
06/09/2023	03	10	4	3	0,1	1	13	19	13	24
06/09/2023	04	9	4	3	0,1	1	14	17	14	33
06/09/2023	05	9	4	3	0,1	1	20	17	20	29
06/09/2023	06	10	4	3	0,1	2	30	19	32	10
06/09/2023	07	10	4	3	0,1	8	33	22	44	14
06/09/2023	08	9	3	4	0,1	11	31	20	48	19
06/09/2023	09	7	3	4	0,1	4	19	15	26	54
06/09/2023	10	5	2	4	0,1	1	12	13	14	68
06/09/2023	11	4	2	3	0,1	1	13	10	15	73
06/09/2023	12	4	1	3	0,1	2	13	9	15	76
06/09/2023	13	3	1	3	0,1	2	12	9	14	75
06/09/2023	14	3	1	3	0,1	1	10	8	11	73
06/09/2023	15	3	1	3	0,1	2	11	8	13	71
06/09/2023	16	3	1	3	0,1	2	13	8	16	70
06/09/2023	17	4	1	3	0,1	2	13	9	16	76
06/09/2023	18	4	2	3	0,1	1	13	9	14	77
06/09/2023	19	4	2	4	0,1	1	12	10	13	76
06/09/2023	20	5	2	3	0,1	1	10	11	11	76
06/09/2023	21	6	2	3	0,1	1	10	12	11	70
06/09/2023	22	7	3	3	0,1	1	11	14	12	65
06/09/2023	23	8	3	3	0,1	1	12	15	13	60
07/09/2023	00	8	3	3	0,1	1	11	16	11	58
07/09/2023	01	10	5	3	0,1	1	11	20	12	47
07/09/2023	02	13	6	3	0,1	1	12	26	12	34
07/09/2023	03	13	6	3	0,1	1	14	27	14	28
07/09/2023	04	12	6	3	0,1	1	17	25	17	24
07/09/2023	05	12	5	3	0,1	1	26	24	27	14
07/09/2023	06	13	6	4	0,1	4	32	26	38	9
07/09/2023	07	16	7	4	0,1	14	40	33	61	11
07/09/2023	08	14	6	3	0,1	16	34	29	59	17
07/09/2023	09	11	5	3	0,1	4	26	22	32	43
07/09/2023	10	11	5	3	0,1	2	20	22	23	61
07/09/2023	11	10	4	3	0,1	1	16	20	18	72
07/09/2023	12	8	3	3	0,1	1	20	17	21	81
07/09/2023	13	5	2	3	0,1	2	16	14	20	83
07/09/2023	14	5	2	3	0,1	2	14	13	18	81
07/09/2023	15	4	2	3	0,1	1	13	12	15	79
07/09/2023	16	4	2	3	0,1	2	16	11	19	79
07/09/2023	17	4	2	3	0,1	2	19	10	22	79
07/09/2023	18	4	2	3	0,1	1	17	10	19	80
07/09/2023	19	5	2	3	0,1	1	27	11	28	71
07/09/2023	20	5	2	3	0,1	1	22	11	23	76
07/09/2023	21	5	2	3	0,1	1	17	11	17	76
07/09/2023	22	4	2	3	0,1	1	19	10	20	69
07/09/2023	23	5	2	3	0,1	1	23	11	23	61
08/09/2023	00	8	3	3	0,1	1	30	15	31	41
08/09/2023	01	14	6	3	0,1	1	35	28	36	29
08/09/2023	02	11	5	3	0,1	2	29	23	32	22
08/09/2023	03	12	6	3	0,1	1	26	25	28	19
08/09/2023	04	12	5	3	0,1	2	24	24	26	19
08/09/2023	05	12	5	3	0,1	3	32	24	36	12
08/09/2023	06	13	5	3	0,1	18	31	26	58	7
08/09/2023	07	13	6	3	0,1	24	38	27	75	15
08/09/2023	08	14	6	3	0,1	12	39	28	57	30
08/09/2023	09	8	4	3	0,1	3	29	17	33	52
08/09/2023	10	7	3	3	0,1	2	26	15	28	62
08/09/2023	11	5	2	3	0,1	2	23	12	25	68
08/09/2023	12	5	2	3	0,1	2	20	12	23	72
08/09/2023	13	5	2	3	0,1	3	26	13	30	74
08/09/2023	14	5	2	3	0,1	3	21	12	25	83
08/09/2023	15	5	2	3	0,1	2	19	11	21	78
08/09/2023	16	4	2	3	0,1	2	18	9	21	71
08/09/2023	17	3	1	3	0,1	2	20	9	23	67
08/09/2023	18	3	1	3	0,1	2	32	9	35	56
08/09/2023	19	4	2	3	0,1	1	33	9	35	57
08/09/2023	20	5	2	3	0,1	1	29	11	30	56
08/09/2023	21	4	2	3	0,1	1	21	10	22	61
08/09/2023	22	5	2	3	0,1	1	16	10	17	53
08/09/2023	23	10	4	3	0,2	1	36	20	37	22
09/09/2023	00	11	5	3	0,2	2	34	22	36	18
09/09/2023	01	12	5	3	0,2	1	26	24	27	20
09/09/2023	02	13	6	3		1	24	26	26	19
09/09/2023	03	11	5	3		1	20	22	21	23
09/09/2023	04	11	5	3		1	18	22	19	22
09/09/2023	05	11	5	3		1	18	21	18	26
09/09/2023	06	12	5	3		1	21	24	22	20
09/09/2023	07	11	5	4		2	22	23	25	19
09/09/2023	08	10	4	3		3	20	21	24	26
09/09/2023	09	7	3	3		2	19	14	23	48
09/09/2023	10	5	2	3		1	15	11	17	59
09/09/2023	11	4	2	3		2	18	10	21	59
09/09/2023	12	3	2	3		3	15	9	19	60
09/09/2023	13	3	1	3		2	10	8	13	67
09/09/2023	14	3	1	3		1	11	9	12	70
09/09/2023	15	4	2	3		1	9	9	11	79
09/09/2023	16	3	1	3		1	11	8	12	74
09/09/2023	17	3	1	3		1	19	9	21	68
09/09/2023	18	3	2	3		1	19	8	21	64
09/09/2023	19	4	2	3		1	22	9	23	66
09/09/2023	20	5	2	4		1	23	10	25	68
09/09/2023	21	5	2	4		1	10	11	10	80
09/09/2023	22	7	3	3		1	19	14	20	62
09/09/2023	23	9	4	3		2	38	17	41	32
10/09/2023	00	9	4	3		1	35	18	36	24
10/09/2023	01	10	4	3		1	27	19	28	25
10/09/2023	02	10	5	4		1	23	21	25	22
10/09/2023	03	11	5	3		1	18	23	19	21
10/09/2023	04	11	5	3		2	18	22	20	20
10/09/2023	05	11	5	4		1	16	22	16	21
10/09/2023	06	11	5	4		1	11	20	11	24
10/09/2023	07	11	5	4		2	14	22	17	22
10/09/2023	08	10	4	3		2	17	20	20	28
10/09/2023	09	7	3	3		2	17	14	19	50
10/09/2023	10	5	2	3		1	17	12	18	67
10/09/2023	11	6	3	3		1	17	13	19	75
10/09/2023	12	6	3	3		1	9	13	9	80
10/09/2023	13	5	2	3		1	7	13	8	80
10/09/2023	14	5	2	3		1	6	11	7	84
10/09/2023	15	4	2	3		1	8	8	9	77
10/09/2023	16	3	1	3		1	9	7	9	79
10/09/2023	17	4	2	3		1	10	8	11	80
10/09/2023	18	5	2	3		1	10	12	10	81
10/09/2023	19	7	3	3		1	15	14	15	78
10/09/2023	20	6	3	3		1	10	14	10	74
10/09/2023	21	9	4	3		1	18	17	19	63
10/09/2023	22	10	4	3		1	21	20	23	53
10/09/2023	23	13	6	3		1	28	26	29	42
11/09/2023	00	10	5	3		1	24	20	26	31
11/09/2023	01	9	4	3		1	13	17	14	31
11/09/2023	02	9	4	3		1	12	17	12	29
11/09/2023	03	10	4	3		1	11	19	11	32
11/09/2023	04	10	4	3		1	13	19	14	30
11/09/2023	05	11	5	3		1	19	22	20	24
11/09/2023	06	12	5	3		2	33	23	36	14
11/09/2023	07	11	5	3		10	39	23	54	13
11/09/2023	08	12	5	3		11	32	25	49	22
11/09/2023	09	9	4	3		5	23	18	29	43
11/09/2023	10	9	4	3		3	14	18	18	62
11/09/2023	11	10	4	3		2	15	33	17	71
11/09/2023	12	10	3	3		2	23	34	27	73
11/09/2023	13	9	3	3		4	24	27	30	72
11/09/2023	14	7	3	3		4	25	15	30	76
11/09/2023	15	6	3	3		5	27	16	34	73
11/09/2023	16	6	3	3		2	23	15	27	84
11/09/2023	17	6	2	3		2	16	14	19	73
11/09/2023	18	8	3	3		1	17	15	19	75
11/09/2023	19	8	3	3		1	14	15	15	73
11/09/2023	20	8	4	3		1	16	16	16	75
11/09/2023	21	8	4	3		1	14	17	15	77
11/09/2023	22	9	4	3		1	20	17	21	66
11/09/2023	23	9	4	3		1	23	18	24	61
12/09/2023	00	9	4	3		1	17	18	18	57
12/09/2023	01	11	5	3		1	18	22	19	46
12/09/2023	02	11	5	3		1	12	23	12	50
12/09/2023	03	13	6	3		8	31	26	44	24
