FECHA	HORA	NH3	SO2	NO	NO2	NOx	O3
06/08/2023	23		3	3	3	8	75
07/08/2023	00		3	3	4	8	67
07/08/2023	01		3	3	12	16	51
07/08/2023	02		3	3	15	20	36
07/08/2023	03		3	3	11	16	43
07/08/2023	04		3	3	11	15	51
07/08/2023	05		3	3	9	13	56
07/08/2023	06		3	3	15	20	57
07/08/2023	07		3	3	15	20	61
07/08/2023	08		3	4	11	16	65
07/08/2023	11		3	3	5	10	82
07/08/2023	12		3	4	6	12	79
07/08/2023	13		3	4	5	10	78
07/08/2023	14		3	5	7	14	82
07/08/2023	15		3	3	4	9	81
07/08/2023	16		3	3	4	9	76
07/08/2023	17		3	3	4	9	78
07/08/2023	18		3	3	3	8	78
07/08/2023	19		3	3	3	9	78
07/08/2023	20		3	3	3	8	77
07/08/2023	21		3	3	4	8	76
07/08/2023	22		3	3	3	8	79
07/08/2023	23		3	3	3	8	79
08/08/2023	00		3	3	3	8	79
08/08/2023	01		3	3	3	8	78
08/08/2023	02		3	3	3	8	77
08/08/2023	03		3	3	3	8	74
08/08/2023	04		6	3	3	8	68
08/08/2023	05		3	3	3	8	62
08/08/2023	06		3	3	4	9	57
08/08/2023	07		3	3	13	18	48
08/08/2023	08		3	3	15	21	43
08/08/2023	09		3	5	16	24	47
08/08/2023	10		3	4	13	19	58
08/08/2023	11		3	3	5	10	75
08/08/2023	12		3	3	5	9	76
08/08/2023	13		3	3	5	11	72
08/08/2023	14		3	3	4	9	78
08/08/2023	15		3	3	3	8	77
08/08/2023	16		3	3	3	8	74
08/08/2023	17		3	3	5	10	74
08/08/2023	18		3	3	4	9	76
08/08/2023	19		3	3	5	10	79
08/08/2023	20		3	3	3	8	78
08/08/2023	21		3	3	4	9	74
08/08/2023	22		3	3	3	8	77
08/08/2023	23		3	3	3	8	74
09/08/2023	00		3	3	3	8	74
09/08/2023	01		3	3	3	8	62
09/08/2023	02		6	3	12	16	39
09/08/2023	03		3	4	30	37	14
09/08/2023	04		3	5	29	37	9
09/08/2023	05		3	10	32	47	9
09/08/2023	06		3	18	39	67	10
09/08/2023	07		3	28	40	83	14
09/08/2023	08		3	17	36	62	27
09/08/2023	09		3	6	12	21	56
09/08/2023	10		3	4	14	20	68
09/08/2023	11		3	4	11	17	80
09/08/2023	12		3	3	7	12	85
09/08/2023	13		3	3	7	12	86
09/08/2023	14		3	4	5	11	90
09/08/2023	15		3	3	4	9	89
09/08/2023	16		3	3	5	10	82
09/08/2023	17		3	3	5	10	84
09/08/2023	18		3	4	24	30	61
09/08/2023	19		3	3	14	19	66
09/08/2023	20		3	3	4	9	76
09/08/2023	21		3	3	3	8	74
09/08/2023	22		3	3	7	12	63
09/08/2023	23		3	3	7	11	63
10/08/2023	00		3	3	3	8	68
10/08/2023	01		3	3	4	9	68
10/08/2023	02		3	3	3	8	79
10/08/2023	03		3	3	4	9	58
10/08/2023	04		3	3	9	14	47
10/08/2023	05		3	3	25	30	27
10/08/2023	06		3	10	44	60	13
10/08/2023	07		3	15	40	62	20
10/08/2023	08		3	5	19	26	36
10/08/2023	09		3	3	5	10	53
10/08/2023	10		3	3	4	9	63
10/08/2023	11		3	5	19	26	67
10/08/2023	12		3	5	20	28	70
10/08/2023	13		5	8	27	39	68
10/08/2023	14		3	5	8	16	49
10/08/2023	15		3	5	11	19	77
10/08/2023	16		3	5	8	15	80
10/08/2023	17		3	4	6	13	83
10/08/2023	18		3	4	10	17	77
10/08/2023	19		3	4	11	17	80
10/08/2023	20		3	3	3	8	92
10/08/2023	21		3	3	3	8	90
10/08/2023	22		3	3	3	8	90
10/08/2023	23		3	3	3	8	96
11/08/2023	00		3	3	3	8	88
11/08/2023	01		6	3	3	8	82
11/08/2023	02		3	3	3	8	81
11/08/2023	03		3	3	3	8	79
11/08/2023	04		3	3	3	8	76
11/08/2023	05		3	3	3	8	75
11/08/2023	06		3	3	20	24	54
11/08/2023	07		3	3	26	30	51
11/08/2023	08		3	3	18	23	58
11/08/2023	09		3	4	16	22	59
11/08/2023	10		3	4	8	14	71
11/08/2023	11		3	6	16	24	69
11/08/2023	12		3	4	13	19	78
11/08/2023	13		3	6	13	23	71
11/08/2023	14		3	6	13	22	65
11/08/2023	15		3	6	16	25	69
11/08/2023	16		3	6	16	25	71
11/08/2023	17		3	4	18	24	81
11/08/2023	18		3	3	18	24	82
11/08/2023	19		3	3	29	34	77
11/08/2023	20		3	3	24	29	76
11/08/2023	21		3	3	23	28	74
11/08/2023	22		3	3	3	8	93
11/08/2023	23		3	3	36	40	50
12/08/2023	00		3	3	30	34	50
12/08/2023	01		3	3	10	14	57
12/08/2023	02		3	3	5	9	65
12/08/2023	03		3	3	9	13	50
12/08/2023	04		3	3	11	15	40
12/08/2023	05		3	3	13	17	33
12/08/2023	06		3	5	31	38	10
12/08/2023	07		3	8	27	40	20
12/08/2023	08		3	6	14	23	47
12/08/2023	09		3	4	4	10	79
12/08/2023	10		3	3	6	11	88
12/08/2023	11		3	3	8	13	88
12/08/2023	12		3	3	3	8	90
12/08/2023	13		3	3	3	8	93
12/08/2023	14		3	3	4	9	95
12/08/2023	15		3	3	3	8	101
12/08/2023	16		3	3	6	11	91
12/08/2023	17		3	3	4	9	91
12/08/2023	18		3	3	5	10	84
12/08/2023	19		3	3	6	11	81
12/08/2023	20		3	3	5	10	82
12/08/2023	21		3	3	4	9	80
12/08/2023	22		3	3	3	8	85
12/08/2023	23		3	3	3	8	90
13/08/2023	00		6	3	3	8	85
13/08/2023	01		3	3	3	8	85
13/08/2023	02		3	3	3	8	81
13/08/2023	03		3	3	3	8	74
13/08/2023	04		3	3	3	8	76
13/08/2023	05		3	3	3	8	69
13/08/2023	06		3	3	4	9	68
13/08/2023	07		3	3	5	9	69
13/08/2023	08		3	3	3	8	74
13/08/2023	09		3	3	5	10	78
13/08/2023	10		3	3	7	12	81
13/08/2023	11		3	3	7	12	82
13/08/2023	12		6	3	8	13	81
13/08/2023	13		3	3	3	8	91
13/08/2023	14		3	3	3	9	90
13/08/2023	15		3	4	3	9	94
13/08/2023	16		3	4	3	9	92
13/08/2023	17		3	4	4	9	88
13/08/2023	18		3	3	4	9	83
13/08/2023	19		3	3	8	13	67
13/08/2023	20		3	3	8	13	60
13/08/2023	21		3	3	8	12	60
13/08/2023	22		5	3	4	9	67
13/08/2023	23		3	3	4	9	65
14/08/2023	00		3	3	3	8	62
14/08/2023	01		3	3	3	8	67
14/08/2023	02		3	3	3	8	62
14/08/2023	03		3	3	3	8	65
14/08/2023	04		3	3	3	8	64
14/08/2023	05		3	3	3	8	56
14/08/2023	06		3	3	12	17	46
14/08/2023	07		3	3	14	19	46
14/08/2023	08		3	3	12	16	50
14/08/2023	09		3	7	10	21	59
14/08/2023	10		3	4	8	13	64
14/08/2023	11		3	4	8	14	66
14/08/2023	12		3	5	12	19	65
14/08/2023	13		3	5	9	17	72
14/08/2023	14		3	4	5	12	70
14/08/2023	15		3	3	3	9	77
14/08/2023	16		3	3	5	10	79
14/08/2023	17		3	3	4	9	81
14/08/2023	18		3	3	4	9	83
14/08/2023	19		3	3	4	9	83
14/08/2023	20		3	3	4	9	82
14/08/2023	21		3	3	3	8	83
14/08/2023	22		3	3	3	8	84
14/08/2023	23		3	3	3	8	87
15/08/2023	00		3	3	3	8	75
15/08/2023	01		3	3	3	8	68
15/08/2023	02		3	3	3	8	66
15/08/2023	03		3	3	3	8	64
15/08/2023	04		3	3	5	9	60
15/08/2023	05		3	3	3	8	63
15/08/2023	06		3	3	8	13	42
15/08/2023	07		3	3	9	14	49
15/08/2023	08		3	3	4	9	68
15/08/2023	09		3	3	3	8	74
15/08/2023	10		3	3	3	8	82
15/08/2023	11		3	3	4	9	84
15/08/2023	12		3	3	5	10	90
15/08/2023	13		3	3	3	8	91
15/08/2023	14		3	4	3	9	86
15/08/2023	15		3	4	3	9	86
15/08/2023	16		3	4	3	9	90
15/08/2023	17		3	4	3	9	88
15/08/2023	18		3	3	4	9	94
15/08/2023	19		3	3	3	8	100
15/08/2023	20		3	3	3	8	90
15/08/2023	21		3	3	3	8	92
15/08/2023	22		3	3	3	8	98
15/08/2023	23		3	3	3	8	93
16/08/2023	00		3	3	3	8	86
16/08/2023	01		3	3	3	8	82
16/08/2023	02		3	3	3	8	85
16/08/2023	03		3	3	3	8	79
16/08/2023	04		3	3	5	9	72
16/08/2023	05		3	3	17	21	51
16/08/2023	06		3	4	32	38	31
16/08/2023	07		3	4	25	30	45
16/08/2023	08		3	3	13	18	69
16/08/2023	09		3	3	8	13	78
16/08/2023	10		3	3	4	9	90
16/08/2023	11		3	3	5	11	93
16/08/2023	12		3	3	5	11	91
16/08/2023	13		3	4	8	14	87
16/08/2023	14		3	4	4	10	86
16/08/2023	15		3	4	4	10	87
16/08/2023	16		3	4	7	13	85
16/08/2023	17		3	4	5	10	89
16/08/2023	18		3	3	5	10	92
16/08/2023	19		3	3	5	9	90
16/08/2023	20		3	3	4	9	90
16/08/2023	21		3	3	5	9	86
16/08/2023	22		3	3	3	8	92
16/08/2023	23		3	3	3	8	85
17/08/2023	00		3	3	3	8	75
17/08/2023	01		3	3	3	8	77
17/08/2023	02		3	3	3	8	72
17/08/2023	03		3	3	13	17	45
17/08/2023	04		3	3	13	17	40
17/08/2023	05		3	3	19	24	34
17/08/2023	06		3	15	48	70	12
17/08/2023	07		3	18	45	72	21
17/08/2023	08		3	5	21	28	43
17/08/2023	09		3	3	8	13	69
17/08/2023	10		3	3	5	10	83
17/08/2023	11		3	3	5	9	84
17/08/2023	12		3	3	8	13	83
17/08/2023	13		3	3	5	11	85
17/08/2023	14		3	4	6	12	82
17/08/2023	15		3	4	7	12	76
17/08/2023	16		3	4	10	16	72
17/08/2023	17		3	6	17	26	68
17/08/2023	18		3	5	23	29	62
17/08/2023	19		3	3	20	25	67
17/08/2023	20		3	3	10	15	73
17/08/2023	21		3	3	4	9	78
17/08/2023	22		3	3	5	9	71
17/08/2023	23		3	3	5	9	70
18/08/2023	00		3	3	3	8	72
18/08/2023	01		3	3	9	13	46
18/08/2023	02		3	3	16	21	26
18/08/2023	03		3	3	14	19	25
18/08/2023	04		3	3	19	23	18
18/08/2023	05		3	6	28	37	11
18/08/2023	06		3	25	33	72	9
18/08/2023	07		3	30	40	86	14
18/08/2023	08		3	19	32	60	32
18/08/2023	09		3	4	8	13	64
18/08/2023	10		3	6	18	27	67
18/08/2023	11		3	5	17	25	71
18/08/2023	12		3	6	21	29	80
18/08/2023	13		3	5	12	18	84
18/08/2023	14		3	4	4	10	75
18/08/2023	15		3	4	5	11	71
18/08/2023	16		3	6	12	20	61
18/08/2023	17		3	4	9	15	72
18/08/2023	18		3	4	13	18	79
18/08/2023	19		3	3	9	14	74
18/08/2023	20		3	3	8	12	67
18/08/2023	21		3	3	10	14	66
18/08/2023	22		3	3	7	11	68
18/08/2023	23		3	3	4	9	68
19/08/2023	00		3	3	11	16	47
19/08/2023	01		3	3	17	21	25
19/08/2023	02		3	3	16	20	24
19/08/2023	03		3	3	22	27	16
19/08/2023	04		3	3	18	22	17
19/08/2023	05		3	4	19	25	13
19/08/2023	06		3	22	21	55	9
19/08/2023	07		3	33	25	75	13
19/08/2023	08		3	10	19	34	33
19/08/2023	09		3	4	12	18	47
19/08/2023	10		3	4	9	14	57
19/08/2023	11		3	4	10	16	69
19/08/2023	12		3	4	4	10	78
19/08/2023	13		3	4	4	10	83
19/08/2023	14		3	4	5	11	78
19/08/2023	15		3	4	3	9	74
19/08/2023	16		3	4	3	9	74
19/08/2023	17		3	4	5	11	78
19/08/2023	18		3	3	9	14	76
19/08/2023	19		3	3	9	14	79
19/08/2023	20		3	3	5	9	82
19/08/2023	21		3	3	6	11	76
19/08/2023	22		3	3	3	8	79
19/08/2023	23		3	3	4	9	66
20/08/2023	00		3	3	11	15	52
20/08/2023	01		3	3	12	17	41
20/08/2023	02		3	3	14	19	35
20/08/2023	03		3	3	12	17	28
20/08/2023	04		3	3	14	18	18
20/08/2023	05		3	3	19	24	14
20/08/2023	06		3	3	22	27	14
20/08/2023	07		3	5	15	23	18
20/08/2023	08		3	4	9	15	31
20/08/2023	09		3	3	3	8	57
20/08/2023	10		3	3	3	8	76
20/08/2023	11		3	3	5	10	82
20/08/2023	12		3	4	6	12	83
20/08/2023	13		3	4	8	15	72
20/08/2023	14		3	4	3	9	79
20/08/2023	15		3	4	3	9	73
20/08/2023	16		3	4	3	9	67
20/08/2023	17		3	4	8	14	70
20/08/2023	18		3	4	14	19	67
20/08/2023	19		3	3	9	14	62
20/08/2023	20		3	3	12	17	58
20/08/2023	21		3	3	9	14	56
20/08/2023	22		3	3	3	8	62
20/08/2023	23		3	3	3	8	56
21/08/2023	00		3	3	3	8	54
21/08/2023	01		3	3	4	8	45
21/08/2023	02		3	3	7	12	28
21/08/2023	03		3	6	16	25	19
21/08/2023	04		3	3	11	15	16
21/08/2023	05		3	3	18	23	13
21/08/2023	06		3	26	35	74	8
21/08/2023	07		3	30	35	81	13
21/08/2023	08		3	9	20	34	34
21/08/2023	09		3	4	9	14	51
21/08/2023	10		3	4	12	18	67
21/08/2023	11		3	3	9	15	78
21/08/2023	12		3	4	9	15	73
21/08/2023	13		3	4	9	15	74
21/08/2023	14		3	5	11	19	73
21/08/2023	15		3	4	7	14	79
21/08/2023	16		3	4	7	13	70
21/08/2023	17		3	4	9	15	62
21/08/2023	18		3	4	6	13	65
21/08/2023	19		3	4	9	14	68
21/08/2023	20		3	3	4	9	79
21/08/2023	21		3	3	12	17	61
21/08/2023	22		3	3	18	22	51
21/08/2023	23		3	3	28	33	33
22/08/2023	00		3	5	35	43	11
22/08/2023	01		3	4	31	37	9
22/08/2023	02		3	6	32	41	9
22/08/2023	03		3	3	21	25	15
22/08/2023	04		3	3	18	23	18
22/08/2023	05		3	7	37	47	8
22/08/2023	06		3	34	46	99	8
22/08/2023	07		3	63	49	146	10
22/08/2023	08		3	28	47	90	19
22/08/2023	09		6	10	23	38	42
22/08/2023	10		3	3	12	17	67
22/08/2023	11		3	17	56	82	55
22/08/2023	13		3	5	18	27	79
22/08/2023	14		3	4	12	19	85
22/08/2023	15		3	4	6	13	90
22/08/2023	16		3	4	7	13	81
22/08/2023	17		3	4	11	17	92
22/08/2023	18		3	4	24	30	98
22/08/2023	19		3	5	59	65	72
22/08/2023	20		3	4	25	30	54
22/08/2023	21		3	3	25	30	50
22/08/2023	22		3	3	41	45	29
22/08/2023	23		3	12	26	45	27
23/08/2023	00		3	3	20	25	26
23/08/2023	01		3	3	25	29	13
23/08/2023	02		3	5	39	46	3
23/08/2023	03		3	9	40	55	4
23/08/2023	04		3	3	29	33	6
23/08/2023	05		3	12	39	57	4
23/08/2023	06		3	41	49	112	2
23/08/2023	07		3	61	55	148	4
23/08/2023	08		3	55	71	156	9
23/08/2023	09		3	19	48	76	30
23/08/2023	10		3	5	17	24	63
23/08/2023	11		3	4	16	22	88
23/08/2023	12		3	4	14	20	89
23/08/2023	13		3	5	15	21	82
23/08/2023	14		3	4	8	15	88
23/08/2023	15		3	5	10	17	85
23/08/2023	16		3	5	16	24	82
23/08/2023	17		3	5	17	24	79
23/08/2023	18		3	4	15	22	82
23/08/2023	19		3	4	18	24	78
23/08/2023	20		3	4	9	15	84
23/08/2023	21		3	3	11	16	76
23/08/2023	22		3	4	30	35	54
23/08/2023	23		3	3	46	51	23
24/08/2023	00		3	5	53	60	5
24/08/2023	01		3	5	44	52	4
24/08/2023	02		3	3	40	45	6
24/08/2023	03		3	3	39	43	6
24/08/2023	04		3	3	33	37	12
24/08/2023	05		3	6	48	57	9
24/08/2023	06		3	24	68	105	4
24/08/2023	07		3	32	69	117	9
24/08/2023	08		3	29	65	109	19
24/08/2023	09		3	9	31	45	49
24/08/2023	10		3	4	18	24	80
24/08/2023	11		3	5	19	26	86
24/08/2023	12		3	4	14	21	89
24/08/2023	13		3	4	12	18	92
24/08/2023	14		3	4	12	18	92
24/08/2023	15		3	4	7	14	94
24/08/2023	16		3	4	8	14	87
24/08/2023	17		3	4	11	17	86
24/08/2023	18		3	4	10	16	85
24/08/2023	19		3	4	11	16	84
24/08/2023	20		3	4	39	45	58
24/08/2023	21		3	3	16	21	70
24/08/2023	22		3	3	9	14	67
24/08/2023	23		3	3	9	13	67
25/08/2023	00		3	3	8	12	64
25/08/2023	01		3	3	17	21	45
25/08/2023	02		3	3	42	47	15
25/08/2023	03		3	3	36	40	13
25/08/2023	04		3	3	34	39	14
25/08/2023	05		3	3	35	39	19
25/08/2023	06		3	15	57	80	7
25/08/2023	07		3	44	64	131	7
25/08/2023	08		3	22	54	89	22
25/08/2023	09		3	7	27	38	48
25/08/2023	10		3	5	20	27	78
25/08/2023	11		3	3	11	17	89
25/08/2023	12		3	9	34	47	76
25/08/2023	13		3	6	27	36	87
25/08/2023	14		3	4	9	15	94
25/08/2023	15		3	4	7	13	97
25/08/2023	16		3	4	6	12	95
25/08/2023	17		3	4	8	14	112
25/08/2023	18		3	4	9	15	106
25/08/2023	19		3	4	7	13	93
25/08/2023	20		3	3	7	11	94
25/08/2023	21		3	3	3	8	83
25/08/2023	22		3	3	3	7	74
25/08/2023	23		3	3	3	7	73
26/08/2023	00		3	3	3	7	71
26/08/2023	01		3	3	3	7	66
26/08/2023	02		3	3	4	8	58
26/08/2023	03		3	3	8	12	41
26/08/2023	04		3	3	5	10	35
26/08/2023	05		3	3	14	18	28
26/08/2023	06		3	3	33	37	9
26/08/2023	07		3	5	32	39	20
26/08/2023	08		3	3	14	19	39
26/08/2023	09		3	3	6	10	59
26/08/2023	10		3	3	4	9	69
26/08/2023	11		3	3	3	8	71
26/08/2023	12		3	3	3	8	74
26/08/2023	13		3	4	4	9	72
26/08/2023	14		3	4	5	10	72
26/08/2023	15		3	4	4	10	75
26/08/2023	16		3	4	6	12	76
26/08/2023	17		3	4	3	9	81
26/08/2023	18		3	3	3	8	77
26/08/2023	19		3	3	4	9	58
26/08/2023	20		3	3	7	11	53
26/08/2023	21		3	3	6	10	48
26/08/2023	22		3	3	11	16	39
26/08/2023	23		3	3	7	11	45
27/08/2023	00		3	3	10	15	40
27/08/2023	01		3	3	10	15	40
27/08/2023	02		3	3	8	13	37
27/08/2023	03		3	3	6	11	32
27/08/2023	04		3	3	6	11	30
27/08/2023	05		3	3	6	11	28
27/08/2023	06		3	3	5	10	33
27/08/2023	07		3	3	4	9	45
27/08/2023	08		3	3	4	9	42
27/08/2023	09		3	3	4	9	33
27/08/2023	10		3	3	4	9	46
27/08/2023	11		3	3	4	9	61
27/08/2023	12		3	3	4	9	67
27/08/2023	13		3	4	4	10	66
27/08/2023	14		3	4	4	10	67
27/08/2023	15		3	4	4	10	68
27/08/2023	16		3	4	4	10	72
27/08/2023	17		3	4	4	10	76
27/08/2023	18		3	4	4	10	77
27/08/2023	19		3	4	4	10	69
27/08/2023	20		3	4	4	10	67
27/08/2023	21		3	3	6	11	64
27/08/2023	22		3	3	7	12	56
27/08/2023	23		3	3	5	10	59
28/08/2023	00		3	3	4	9	57
28/08/2023	01		3	3	4	9	57
28/08/2023	02		3	3	5	10	47
28/08/2023	03		3	3	4	9	56
28/08/2023	04		3	3	7	12	50
28/08/2023	05		3	3	28	33	26
28/08/2023	06		3	3	22	27	39
28/08/2023	07		3	6	26	36	33
28/08/2023	08		3	4	8	14	47
28/08/2023	09		3	4	7	13	56
28/08/2023	10		3	3	5	10	60
28/08/2023	11		3	4	5	10	58
28/08/2023	12		3	4	5	11	62
28/08/2023	13		5	4	4	10	63
28/08/2023	14		3	4	4	10	67
28/08/2023	15		3	4	4	11	68
28/08/2023	16		3	4	5	12	66
28/08/2023	17		3	6	17	26	64
28/08/2023	18		3	11	20	36	66
29/08/2023	09		3	4	6	13	48
29/08/2023	10		3	4	4	9	57
29/08/2023	11		3	4	4	10	66
29/08/2023	12		3	5	9	17	71
29/08/2023	13		3	6	13	23	79
29/08/2023	14		3	6	13	23	76
29/08/2023	15		3	4	5	11	74
29/08/2023	16		3	4	5	11	74
29/08/2023	17		3	4	5	11	74
29/08/2023	18		3	4	7	12	71
29/08/2023	19		3	3	4	9	78
29/08/2023	20		3	3	5	10	73
29/08/2023	21		3	3	15	20	59
29/08/2023	22		3	3	26	31	42
29/08/2023	23		3	3	13	18	49
30/08/2023	00		5	3	9	14	45
30/08/2023	01		3	3	7	12	40
30/08/2023	02		3	3	8	13	39
30/08/2023	03		3	3	7	12	42
30/08/2023	04		3	3	6	11	45
30/08/2023	05		3	7	23	34	34
30/08/2023	06		3	9	34	48	32
30/08/2023	07		3	23	48	84	20
30/08/2023	08		5	17	28	54	33
30/08/2023	09		3	4	9	15	52
30/08/2023	10		3	4	8	14	60
30/08/2023	11		3	6	13	22	63
30/08/2023	12		3	4	9	15	76
30/08/2023	13		3	4	7	13	84
30/08/2023	14		3	4	8	13	82
30/08/2023	15		3	5	6	14	78
30/08/2023	16		3	4	6	12	73
30/08/2023	17		3	3	5	11	70
30/08/2023	18		3	4	9	15	68
30/08/2023	19		3	3	8	14	69
30/08/2023	20		3	3	12	17	65
30/08/2023	21		3	3	12	17	57
30/08/2023	22		3	3	28	33	38
30/08/2023	23		3	3	15	20	43
31/08/2023	00		3	3	17	22	34
31/08/2023	01		3	3	13	18	31
31/08/2023	02		3	3	10	15	34
31/08/2023	03		3	3	9	14	33
31/08/2023	04		3	3	11	16	32
31/08/2023	05		3	4	32	38	18
31/08/2023	06		3	13	50	71	6
31/08/2023	07		3	18	39	67	14
31/08/2023	08		3	16	27	51	23
31/08/2023	09		3	10	20	37	39
31/08/2023	10		3	5	15	23	56
31/08/2023	11		3	5	8	15	70
31/08/2023	12		3	5	6	13	74
31/08/2023	13		3	4	7	13	82
31/08/2023	14		3	5	5	12	91
31/08/2023	15		3	4	4	11	82
31/08/2023	16		3	4	6	11	84
31/08/2023	17		3	4	8	13	79
31/08/2023	18		3	4	9	15	77
31/08/2023	19		3	4	12	18	69
31/08/2023	20		3	4	23	29	58
31/08/2023	21		3	3	6	11	74
31/08/2023	22		3	3	4	9	79
31/08/2023	23		3	3	4	9	75
01/09/2023	00		3	3	4	9	68
01/09/2023	01		3	3	4	9	69
01/09/2023	02		3	3	4	9	55
01/09/2023	03		3	3	5	10	51
01/09/2023	04		3	3	10	15	44
01/09/2023	05		3	3	24	29	29
01/09/2023	06		3	8	40	53	14
01/09/2023	07		3	21	40	72	15
01/09/2023	08		3	14	34	55	27
01/09/2023	09		3	5	14	22	56
01/09/2023	10		3	4	11	17	66
01/09/2023	11		3	4	8	14	80
01/09/2023	12		3	4	9	15	87
01/09/2023	13		3	4	8	14	83
01/09/2023	14		3	4	6	13	82
01/09/2023	15		3	4	8	13	81
01/09/2023	16		3	4	6	12	79
01/09/2023	17		3	4	8	14	73
01/09/2023	18		3	4	12	19	68
01/09/2023	19		3	4	12	18	62
01/09/2023	20		3	5	13	20	56
01/09/2023	21		3	3	14	19	52
01/09/2023	22		5	3	15	20	52
01/09/2023	23		3	3	12	17	59
02/09/2023	00		3	3	4	9	70
02/09/2023	01		3	3	5	10	68
02/09/2023	02		3	3	4	9	75
02/09/2023	03		3	3	4	9	65
02/09/2023	04		3	3	4	9	67
02/09/2023	05		3	3	4	9	68
02/09/2023	06		3	3	4	9	59
02/09/2023	07		3	3	11	16	46
02/09/2023	08		3	4	12	19	49
02/09/2023	09		3	3	5	10	68
02/09/2023	10		3	3	11	16	51
02/09/2023	11		3	5	18	25	57
02/09/2023	12		3	6	24	33	60
02/09/2023	13		3	5	19	27	63
02/09/2023	14		3	4	7	12	76
02/09/2023	15		3	3	4	9	78
02/09/2023	16		3	3	4	9	79
02/09/2023	17		3	3	4	9	79
02/09/2023	18		3	3	5	10	76
02/09/2023	19		3	3	5	10	77
02/09/2023	20		3	3	5	10	77
02/09/2023	21		3	3	4	9	78
02/09/2023	22		3	3	4	9	67
02/09/2023	23		3	3	6	11	65
03/09/2023	00		3	3	4	9	62
03/09/2023	01		3	3	4	9	62
03/09/2023	02		3	3	4	9	67
03/09/2023	03		3	3	5	10	69
03/09/2023	04		3	3	4	9	71
03/09/2023	05		3	3	4	9	79
03/09/2023	06		3	3	4	9	75
03/09/2023	07		3	3	7	12	60
03/09/2023	08		3	3	4	9	77
03/09/2023	09		3	3	4	9	69
03/09/2023	10		3	3	4	9	69
03/09/2023	11		3	3	4	9	66
03/09/2023	12		3	3	4	9	70
03/09/2023	13		3	3	4	9	67
03/09/2023	14		3	3	4	9	77
03/09/2023	15		3	3	4	9	78
03/09/2023	16		3	3	4	9	78
03/09/2023	17		3	3	4	9	78
03/09/2023	18		3	3	4	9	75
03/09/2023	19		3	3	5	10	73
03/09/2023	20		3	3	4	9	71
03/09/2023	21		3	3	4	9	67
03/09/2023	22		3	3	4	9	70
03/09/2023	23		3	3	4	9	69
04/09/2023	00		3	3	4	9	69
04/09/2023	01		3	3	4	9	70
04/09/2023	02		3	3	4	9	69
04/09/2023	03		3	3	4	9	70
04/09/2023	04		3	3	4	9	68
04/09/2023	05		3	3	4	9	66
04/09/2023	06		3	3	7	12	63
04/09/2023	07		3	3	10	15	61
04/09/2023	08		3	3	10	15	63
04/09/2023	09		3	3	7	12	66
04/09/2023	10		3	3	8	13	66
04/09/2023	11		3	6	10	20	66
04/09/2023	12		3	3	8	13	67
04/09/2023	13		3	4	9	15	67
04/09/2023	14		3	4	6	12	68
04/09/2023	15		3	3	6	11	68
04/09/2023	16		3	3	6	11	68
04/09/2023	17		3	4	8	13	65
04/09/2023	18		3	3	7	12	62
04/09/2023	19		3	3	7	12	58
04/09/2023	20		3	3	6	11	55
04/09/2023	21		3	3	5	10	53
04/09/2023	22		3	3	4	9	57
04/09/2023	23		3	3	4	9	56
05/09/2023	00		3	6	6	14	51
05/09/2023	01		3	3	4	9	47
05/09/2023	02		3	3	7	12	43
05/09/2023	03		3	3	4	9	53
05/09/2023	04		3	3	4	9	53
05/09/2023	05		3	3	6	11	48
05/09/2023	06		3	4	21	27	33
05/09/2023	07		3	9	30	43	25
05/09/2023	08		3	6	20	30	34
05/09/2023	11		3	3	6	11	67
05/09/2023	12		3	4	6	12	70
05/09/2023	13		3	4	7	12	76
05/09/2023	14		3	4	7	14	70
05/09/2023	15		3	3	6	11	74
05/09/2023	16		3	3	4	10	78
05/09/2023	17		3	4	11	17	72
05/09/2023	18		3	3	9	15	70
05/09/2023	19		3	3	12	17	66
05/09/2023	20		3	3	19	24	62
05/09/2023	21		3	3	12	17	64
05/09/2023	22		3	3	7	12	60
05/09/2023	23		3	3	6	11	52
06/09/2023	00		5	3	5	10	50
06/09/2023	01		3	3	4	9	51
06/09/2023	02		3	3	8	12	28
06/09/2023	03		3	3	6	11	32
06/09/2023	04		3	3	4	9	45
06/09/2023	05		3	3	8	13	45
06/09/2023	06		3	13	38	58	20
06/09/2023	07		3	32	46	94	8
06/09/2023	08		3	27	44	85	15
06/09/2023	09		3	6	15	24	52
06/09/2023	10		3	4	8	14	67
06/09/2023	11		3	3	6	11	74
06/09/2023	12		3	4	8	14	79
06/09/2023	13		3	4	9	16	75
06/09/2023	14		3	6	8	17	73
06/09/2023	15		3	4	6	12	74
06/09/2023	16		3	5	8	15	73
06/09/2023	17		3	4	10	17	73
06/09/2023	18		3	3	12	17	75
06/09/2023	19		3	3	12	17	70
06/09/2023	20		3	3	8	13	74
06/09/2023	21		3	3	9	13	73
06/09/2023	22		3	3	5	10	71
06/09/2023	23		3	3	5	10	64
07/09/2023	00		3	3	4	9	66
07/09/2023	01		3	3	4	9	69
07/09/2023	02		3	3	4	9	60
07/09/2023	03		3	3	17	22	23
07/09/2023	04		3	3	19	24	19
07/09/2023	05		3	4	20	25	26
07/09/2023	06		3	11	37	54	14
07/09/2023	07		3	26	43	84	7
07/09/2023	08		3	19	33	61	19
