FECHA	HORA	PM2.5	C8H10	C7H8	C6H6	SO2	CO	NO	NO2	PM10	NOx	O3
04/04/2023	17	1	0,4	0,6	0,4	4	0,3	14	29	6	50	72
04/04/2023	18	1	0,5	0,6	0,4	4	0,2	14	34	5	55	67
04/04/2023	19	1	0,4	0,6	0,4	3	0,3	9	32	5	45	66
04/04/2023	20	1	0,4	0,7	0,4	3	0,3	6	17	4	26	75
04/04/2023	21	1	0,3	0,6	0,3	3	0,2	1	5	3	7	87
04/04/2023	22	1	0,3	0,6	0,3	3	0,2	1	10	4	12	74
04/04/2023	23	2	0,4	0,6	0,3	3	0,3	1	9	6	10	82
05/04/2023	00	2	0,4	0,6	0,3	3	0,2	1	5	6	8	85
05/04/2023	01	5	0,4	1,4	0,3	3	0,2	2	8	9	12	81
05/04/2023	02	10	0,7	2,4	0,3	3	0,2	1	8	14	10	63
05/04/2023	03	10	0,4	1,1	0,3	3	0,2	2	11	13	14	42
05/04/2023	04	6	0,7	0,8	0,3	3	0,2	2	11	10	13	37
05/04/2023	05	3	0,9	0,6	0,3	3	0,2	7	21	7	32	27
05/04/2023	06	2	0,6	0,6	0,3	3	0,2	10	32	8	46	21
05/04/2023	07	3	0,7	0,6	0,5	4	0,3	17	36	12	61	19
05/04/2023	08	4	0,8	0,6	0,4	3	0,3	14	30	15	52	29
05/04/2023	09	2	0,4	0,6	0,4	3	0,2	5	16	10	23	59
05/04/2023	10	4	0,4	0,6	0,3	3	0,2	6	15	13	25	75
05/04/2023	11	3	0,5	0,6	0,4	3	0,2	7	17	10	29	74
05/04/2023	12	5	1	0,6	0,3	4	0,3	10	25	14	41	72
05/04/2023	13	5	0,5	0,7	0,4	4	0,4	15	25	12	48	73
05/04/2023	14	4	0,4	0,6	0,3	4	0,3	11	20	13	37	85
05/04/2023	15	1	0,4	0,6	0,3	3	0,3	7	17	8	27	82
05/04/2023	16	1	0,4	0,6	0,4	4	0,3	11	21	7	39	74
05/04/2023	17	1	0,4	0,6	0,4	3	0,3	11	26	7	42	72
05/04/2023	18	1	0,6	1	0,6	4	0,3	10	29	6	44	60
05/04/2023	19	1	0,8	1,4	0,6	3	0,5	10	36	6	50	46
05/04/2023	20	2	0,4	0,6	0,4	3	0,4	3	15	8	20	67
05/04/2023	21	2	0,4	0,6	0,3	3	0,4	1	8	6	10	78
05/04/2023	22	2	0,4	0,6	0,3	3	0,4	1	8	6	10	72
05/04/2023	23	2	0,4	0,6	0,3	3	0,3	2	8	6	11	63
06/04/2023	00	5	0,4	0,6	0,3	3	0,3	1	9	9	11	62
06/04/2023	01	3	0,4	0,6	0,3	3	0,3	2	8	7	12	53
06/04/2023	02	5	0,5	0,6	0,3	3	0,3	2	8	9	11	42
06/04/2023	03	6	0,8	0,7	0,3	3	0,3	2	11	10	13	40
06/04/2023	04	4	0,4	0,6	0,3	3	0,4	1	10	8	13	38
06/04/2023	05	7	0,4	0,6	0,3	3	0,4	5	23	11	31	19
06/04/2023	06	7	0,4	0,6	0,6	4	0,5	18	39	12	67	7
06/04/2023	07	7	1	1,4	0,7	5	0,6	38	38	13	96	8
06/04/2023	08	9	0,8	1,4	0,5	4	0,5	28	37	17	79	16
06/04/2023	09	8	0,6	1,8	0,4	4	0,4	18	33	15	61	35
06/04/2023	10	8	0,4	0,6	0,3	3	0,4	7	19	14	30	68
06/04/2023	11	6	0,5	0,7	0,3	4	0,4	11	23	13	40	68
06/04/2023	12	2	0,7	1	0,3	3	0,3	11	22	7	39	76
06/04/2023	13	2	0,4	0,6	0,4	3	0,3	10	22	6	37	80
06/04/2023	14	1	0,4	0,6	0,3	3	0,2	7	15	5	26	91
06/04/2023	15	1	0,4	0,6	0,3	3	0,3	5	12	7	19	96
06/04/2023	16	1	0,4	0,6	0,3	3	0,2	7	18	5	28	86
06/04/2023	17	1	0,4	0,6	0,4	4	0,3	13	23	4	44	78
06/04/2023	18	1	0,4	0,6	0,4	3	0,2	8	19	5	31	80
06/04/2023	19	1	0,4	0,6	0,4	3	0,3	5	25	5	32	74
06/04/2023	20	1	0,4	0,6	0,4	3	0,4	6	23	5	31	72
06/04/2023	21	1	0,4	0,6	0,3	3	0,3	2	13	5	16	80
06/04/2023	22	1	0,4	0,6	0,3	3	0,3	2	6	5	9	93
06/04/2023	23	2	0,3	0,6	0,3	3	0,3	1	7	6	9	83
07/04/2023	00	3	0,4	0,6	0,3	3	0,3	2	7	7	10	79
07/04/2023	01	3	0,4	0,6	0,3	3	0,3	2	8	7	11	68
07/04/2023	02	4	0,4	0,6	0,3	3	0,3	2	5	8	7	70
07/04/2023	03	6	0,4	0,6	0,3	3	0,2	1	4	10	7	68
07/04/2023	04	4	0,4	0,6	0,3	3	0,2	2	5	8	7	55
07/04/2023	05	2	0,4	0,6	0,3	3	0,2	2	5	6	8	58
07/04/2023	06	1	0,3	0,6	0,3	3	0,2	2	6	5	8	61
07/04/2023	07	2	0,4	0,6	0,3	3	0,2	1	7	13	10	57
07/04/2023	08	2	0,4	0,6	0,3	3	0,3	2	10	9	12	51
07/04/2023	09	5	0,4	0,6	0,3	3	0,3	2	8	10	12	72
07/04/2023	10	4	0,4	0,6	0,3	3	0,3	3	7	9	12	87
07/04/2023	11	3	0,3	0,6	0,3	3	0,3	3	6	10	9	92
07/04/2023	12	3	0,3	0,6	0,3	3	0,2	4	8	9	15	94
07/04/2023	13	1	0,4	0,6	0,3	3	0,3	4	7	7	13	98
07/04/2023	14	1	0,4	0,6	0,3	3	0,2	2	4	4	8	102
07/04/2023	15	1	0,4	0,6	0,3	3	0,2	3	7	5	11	98
07/04/2023	16	1	0,4	0,6	0,3	3	0,2	6	10	4	19	97
07/04/2023	17	1	0,4	0,6	0,3	3	0,2	3	11	6	15	89
07/04/2023	18	1	0,4	0,6	0,3	3	0,2	2	12	5	15	93
07/04/2023	19	1	0,4	0,6	0,3	3	0,2	2	12	6	15	91
07/04/2023	20	3	0,4	0,6	0,3	3	0,3	1	6	8	8	101
07/04/2023	21	3	0,4	0,6	0,3	3	0,3	1	7	7	9	92
07/04/2023	22	2	0,4	0,6	0,3	3	0,3	1	6	6	7	93
07/04/2023	23	2	0,3	0,6	0,3	3	0,3	2	7	6	10	93
08/04/2023	00	3	0,3	0,6	0,3	3	0,3	2	14	7	17	67
08/04/2023	01	4	0,4	0,6	0,3	3	0,3	1	11	9	13	51
08/04/2023	02	4	0,4	0,6	0,3	3	0,3	2	7	8	10	56
08/04/2023	03	4	0,4	0,6	0,3	3	0,2	2	9	9	11	47
08/04/2023	04	4	0,4	0,6	0,3	3	0,2	2	7	9	10	46
08/04/2023	05	5	0,4	0,6	0,3	3	0,3	2	18	10	22	32
08/04/2023	06	7	0,6	0,6	0,4	3	0,3	9	30	13	44	9
08/04/2023	07	6	0,6	0,8	0,5	3	0,3	3	15	11	20	44
08/04/2023	08	20	0,4	0,6	0,3	6	0,3	3	17	24	21	63
08/04/2023	09	3	0,4	0,6	0,4	3	0,3	2	7	7	10	84
08/04/2023	10	1	0,3	0,6	0,3	3	0,3	2	7	5	10	96
08/04/2023	11	1	0,3	0,6	0,3	3	0,3	2	4	6	7	105
08/04/2023	12	2	0,3	0,6	0,3	3	0,2	3	6	7	11	111
08/04/2023	13	3	0,3	0,6	0,3	3	0,3	2	5	9	8	107
08/04/2023	14	3	0,3	0,6	0,3	3	0,3	2	4	15	7	108
08/04/2023	15	3	0,3	0,6	0,3	3	0,3	1	3	13	4	113
08/04/2023	16	1	0,4	0,6	0,3	3	0,3	2	4	6	6	113
08/04/2023	17	1	0,4	0,6	0,3	3	0,2	2	4	7	7	115
08/04/2023	18	1	0,4	0,6	0,3	3	0,3	2	4	5	7	115
08/04/2023	19	1	0,3	0,6	0,4	3	0,3	2	3	4	6	112
08/04/2023	20	1	0,3	0,6	0,3	3	0,3	2	4	5	7	110
08/04/2023	21	1	0,3	0,6	0,3	3	0,3	1	4	5	6	106
08/04/2023	22	1	0,3	0,6	0,3	3	0,3	1	6	5	8	103
08/04/2023	23	1	0,3	0,6	0,3	3	0,4	2	18	4	21	80
09/04/2023	00	1	0,3	0,6	0,3	3	0,4	2	14	4	16	82
09/04/2023	01	1	0,3	0,6	0,3	3	0,3	1	8	4	10	94
09/04/2023	02	1	0,3	0,6	0,3	3	0,3	2	5	4	8	94
09/04/2023	03	1	0,3	0,6	0,3	3	0,3	1	3	4	5	92
09/04/2023	04	1	0,3	0,6	0,3	3	0,3	2	3	5	5	90
09/04/2023	05	4	0,4	0,6	0,3	3	0,3	1	5	8	6	78
09/04/2023	06	7	0,4	0,6	0,3	3	0,3	2	14	10	17	47
09/04/2023	07	10	0,4	0,6	0,3	3	0,3	2	14	14	17	33
09/04/2023	08	12	0,4	0,6	0,3	3	0,3	2	8	16	10	56
09/04/2023	09	9	0,4	0,6	0,3	3	0,4	2	5	13	8	84
09/04/2023	10	7	0,3	0,6	0,3	3	0,3	2	5	13	7	100
09/04/2023	11	3	0,3	0,6	0,3	3	0,3	3	7	8	11	97
09/04/2023	12	2	0,3	0,6	0,3	3	0,2	4	12	6	17	89
09/04/2023	13	2	0,3	0,6	0,3	3	0,3	2	9	7	12	92
09/04/2023	14	3	0,4	0,6	0,3	3	0,2	3	10	8	15	89
09/04/2023	15	4	0,4	0,6	0,3	3	0,2	2	6	9	10	96
09/04/2023	16	3	0,4	0,6	0,3	3	0,2	2	7	8	10	111
09/04/2023	17	4	0,4	0,6	0,3	3	0,3	4	8	8	14	112
09/04/2023	18	4	0,4	0,6	0,3	3	0,2	2	8	9	12	103
09/04/2023	19	3	0,3	0,6	0,3	3	0,3	1	5	7	8	104
09/04/2023	20	3	0,3	0,6	0,3	3	0,3	1	4	7	6	110
09/04/2023	21	4	0,3	0,6	0,3	3	0,4	2	4	8	7	105
09/04/2023	22	4	0,3	0,6	0,3	3	0,4	2	5	8	7	95
09/04/2023	23	5	0,3	0,6	0,3	3	0,4	1	7	9	9	79
10/04/2023	00	7	0,4	0,6	0,3	3	0,4	1	8	11	9	72
10/04/2023	01	10	0,4	0,6	0,3	3	0,4	1	8	13	10	62
10/04/2023	02	11	0,4	0,6	0,3	3	0,4	1	8	15	10	53
10/04/2023	03	13	0,4	0,6	0,3	3	0,4	1	7	16	10	55
10/04/2023	04	12	0,4	0,6	0,3	3	0,3	1	5	16	7	61
10/04/2023	05	17	0,4	0,6	0,3	3	0,4	9	7	20	20	55
10/04/2023	06	22	0,4	0,6	0,3	5	0,4	25	30	26	69	36
10/04/2023	07	15	0,4	0,6	0,3	3	0,4	5	19	19	27	21
10/04/2023	08	16	0,4	0,6	0,4	3	0,4	4	13	20	18	39
10/04/2023	09	13	0,4	0,6	0,3	3	0,4	3	9	17	14	77
10/04/2023	10	12	0,3	0,6	0,3	3	0,4	3	6	17	10	87
10/04/2023	11	12	0,4	0,6	0,3	4	0,4	10	23	17	38	64
10/04/2023	12	12	0,4	0,6	0,3	3	0,3	7	20	17	30	77
10/04/2023	13	10	0,4	0,6	0,3	3	0,3	4	11	15	17	94
10/04/2023	14	5	0,4	0,6	0,3	3	0,2	2	6	10	9	97
10/04/2023	15	4	0,4	0,6	0,3	3	0,2	2	4	9	6	98
10/04/2023	16	4	0,4	0,6	0,3	3	0,2	2	4	8	6	101
10/04/2023	17	6	0,4	0,6	0,3	3	0,2	3	7	11	12	97
10/04/2023	18	11	0,4	0,6	0,3	3	0,2	2	9	16	12	98
10/04/2023	19	11	0,4	0,6	0,3	3	0,2	1	5	16	7	107
10/04/2023	20	13	0,3	0,6	0,3	3	0,2	2	4	17	6	106
10/04/2023	21	19	0,3	0,6	0,3	3	0,3	2	5	22	8	101
10/04/2023	22	23	0,3	0,6	0,3	3	0,3	1	5	26	7	92
10/04/2023	23	23	0,3	0,6	0,3	3	0,3	1	6	27	8	87
11/04/2023	00	22	0,3	0,6	0,3	3	0,3	2	5	25	7	86
11/04/2023	01	19	0,4	0,6	0,3	3	0,3	1	4	23	6	91
11/04/2023	02	19	0,3	0,6	0,3	3	0,3	2	4	23	6	86
11/04/2023	03	23	0,4	3,7	0,3	3	0,3	1	6	26	8	66
11/04/2023	04	23	0,4	43,8	0,3	3	0,3	2	11	27	15	70
11/04/2023	05	23	0,4	0,8	0,3	3	0,3	2	17	27	21	64
11/04/2023	06	21	0,4	0,7	0,3	3	0,3	3	10	24	14	78
11/04/2023	07	20	0,3	0,6	0,3	3	0,4	3	17	24	22	66
11/04/2023	08	22	0,4	0,6	0,3	3	0,4	4	22	26	28	60
11/04/2023	09	19	0,4	0,7	0,3	3	0,4	5	13	24	21	77
11/04/2023	10	20	0,4	0,6	0,3	3	0,4	3	12	26	17	90
11/04/2023	11	19	0,4	0,6	0,3	3	0,3	6	17	25	26	90
11/04/2023	12	17	0,4	0,6	0,3	4	0,3	10	31	24	46	75
11/04/2023	13	16	0,4	0,6	0,3	4	0,3	15	38	22	61	67
11/04/2023	14	11	0,4	0,6	0,3	4	0,2	7	23	17	34	87
11/04/2023	15	5	0,4	0,6	0,3	4	0,2	10	23	10	39	86
11/04/2023	16	4	0,4	0,7	0,4	3	0,2	10	21	9	36	80
11/04/2023	17	4	0,4	0,6	0,4	4	0,3	9	31	9	45	65
11/04/2023	18	1	0,4	0,6	0,4	4	0,3	12	36	7	54	64
11/04/2023	19	3	0,4	0,6	0,4	3	0,3	6	26	7	36	78
11/04/2023	20	4	0,4	0,6	0,3	3	0,2	1	6	8	8	106
11/04/2023	21	4	0,4	0,6	0,3	3	0,2	1	4	8	6	104
11/04/2023	22	5	0,3	0,6	0,3	3	0,3	1	3	9	5	106
11/04/2023	23	6	0,3	0,6	0,3	3	0,3	2	4	10	6	100
12/04/2023	00	11	0,4	0,6	0,3	3	0,3	1	10	15	12	69
12/04/2023	01	18	0,4	0,7	0,3	3	0,3	1	15	22	16	44
12/04/2023	02	17	0,5	0,6	0,3	3	0,3	3	16	20	20	35
12/04/2023	03	16	0,5	0,6	0,3	3	0,3	1	10	20	12	42
12/04/2023	04	17	0,6	0,6	0,3	3	0,3	2	15	21	18	29
12/04/2023	05	10	0,9	3,6	0,4	3	0,3	3	23	16	28	19
12/04/2023	06	3	0,7	0,7	0,3	3	0,2	6	23	14	31	24
12/04/2023	07	4	0,4	0,6	0,3	3	0,2	6	20	26	30	38
12/04/2023	08	2	0,4	0,7	0,3	3	0,2	6	10	17	18	52
12/04/2023	09	4	0,4	0,6	0,3	3	0,2	2	7	33	11	61
12/04/2023	10	11	0,4	0,6	0,3	3	0,2	7	10	89	19	65
12/04/2023	11	10	0,4	0,6	0,3	3	0,2	3	6	93	11	72
12/04/2023	12	19	0,4	0,6	0,3	3	0,1	9	13	127	27	72
12/04/2023	13	25	0,4	0,6	0,3	3	0,2	3	7	163	10	77
12/04/2023	14	18	0,4	0,6	0,3	3	0,2	4	8	137	13	80
12/04/2023	15	23	0,4	0,6	0,3	3	0,2	4	6	144	12	89
12/04/2023	16	8	0,4	0,6	0,3	3	0,2	4	11	74	17	92
12/04/2023	17	6	0,4	0,6	0,3	3	0,2	5	11	51	19	87
12/04/2023	18	2	0,4	0,6	0,3	3	0,2	4	11	25	17	82
12/04/2023	19	3	0,4	0,6	0,4	3	0,4	5	21	14	29	84
12/04/2023	20	5	0,4	0,6	0,3	3	0,3	2	9	15	12	95
12/04/2023	21	4	0,4	0,6	0,3	3	0,3	2	15	13	18	73
12/04/2023	22	1	0,4	0,6	0,3	3	0,2	2	5	7	7	81
12/04/2023	23	1	0,4	0,6	0,3	3	0,3	1	3	6	5	83
13/04/2023	00	3	0,3	0,6	0,3	3	0,3	1	3	8	5	89
13/04/2023	01	2	0,3	0,6	0,3	3	0,3	1	8	7	10	67
13/04/2023	02	1	0,3	0,6	0,3	3	0,3	1	3	2	5	78
13/04/2023	03	1	0,3	0,6	0,3	3	0,3	1	4	2	6	79
13/04/2023	04	1	0,3	0,6	0,3	3	0,4	1	6	3	8	72
13/04/2023	05	1	0,3	0,6	0,3	3	0,4	2	8	4	12	62
13/04/2023	06	2	0,3	0,6	0,3	3	0,4	5	18	7	26	48
13/04/2023	07	4	1,2	2,3	0,6	4	0,5	10	31	18	47	29
13/04/2023	08	1	0,6	0,6	0,3	3	0,4	6	12	8	20	57
13/04/2023	09	1	0,4	0,6	0,3	3	0,4	4	10	8	16	60
13/04/2023	10	1	0,4	0,6	0,3	3	0,3	4	9	9	15	72
13/04/2023	11	1	0,3	0,6	0,3	3	0,3	5	7	8	16	79
13/04/2023	12	1	0,4	0,6	0,3	4	0,3	8	12	11	24	82
13/04/2023	13	1	0,4	0,6	0,3	3	0,3	7	14	10	25	78
13/04/2023	14	1	0,4	0,6	0,3	3	0,3	5	13	13	21	88
13/04/2023	15	1	0,4	0,7	0,3	4	0,3	8	19	12	31	83
13/04/2023	16	1	0,4	0,6	0,3	3	0,3	5	15	6	23	83
13/04/2023	17	1	0,5	0,7	0,4	4	0,3	8	24	6	37	74
13/04/2023	18	1	0,4	0,6	0,4	3	0,3	6	22	6	30	75
13/04/2023	19	1	0,4	0,6	0,3	3	0,3	6	19	5	28	69
13/04/2023	20	1	0,4	0,6	0,3	3	0,3	3	13	5	17	84
13/04/2023	21	2	0,4	0,6	0,3	3	0,4	3	15	6	19	76
13/04/2023	22	1	0,4	0,6	0,3	3	0,4	2	6	5	9	82
13/04/2023	23	2	0,4	6	0,3	3	0,3	1	10	6	11	66
14/04/2023	00	3	0,5	6,3	0,4	3	0,3	2	19	7	21	45
14/04/2023	01	3	0,6	5,8	0,3	3	0,3	2	15	8	17	44
14/04/2023	02	4	0,7	2,8	0,3	3	0,3	2	15	9	18	34
14/04/2023	03	2	0,7	1,2	0,3	3	0,3	1	10	7	12	40
14/04/2023	04	1	0,5	0,6	0,3	3	0,3	1	8	5	9	50
14/04/2023	05	1								4		
14/04/2023	06	1								9		
14/04/2023	07	3	0,5	0,6	0,4	4	0,4	9	30	14	44	29
14/04/2023	08	2	0,7	0,6	0,4	3	0,3	8	17	16	29	51
14/04/2023	09	2	0,4	0,6	0,3	3	0,2	4	7	13	12	71
14/04/2023	10	3	0,4	0,6	0,3	3	0,2	6	9	21	18	74
14/04/2023	11	1	0,4	0,6	0,3	3	0,2	3	6	10	11	82
14/04/2023	12	1	0,4	0,6	0,3	4	0,1	6	12	10	21	76
14/04/2023	13	3	0,4	0,6	0,3	3	0,1	5	9	26	16	72
14/04/2023	14	7	0,4	0,6	0,3	3	0,1	3	7	68	11	78
14/04/2023	15	1	0,4	0,6	0,3	3	0,1	3	7	15	12	72
14/04/2023	16	3	0,4	0,6	0,3	3	0,1	3	5	31	9	72
14/04/2023	17	5	0,4	0,6	0,3	3	0,1	2	5	46	9	70
14/04/2023	18	4	0,4	0,6	0,3	3	0,1	2	7	40	10	74
14/04/2023	19	2	0,4	0,6	0,3	3	0,1	3	7	24	11	74
14/04/2023	20	1	0,4	0,6	0,3	3	0,2	3	13	10	18	63
14/04/2023	21	1	0,4	0,6	0,3	3	0,1	3	11	5	15	61
14/04/2023	22	1	0,4	0,6	0,3	3	0,1	2	7	6	9	56
14/04/2023	23	1	0,4	0,6	0,3	3	0,2	1	3	5	5	68
15/04/2023	00	1	0,4	0,6	0,3	3	0,2	1	4	4	5	67
15/04/2023	01	1	0,4	0,6	0,3	3	0,2	2	3	7	6	73
15/04/2023	02	1	0,4	0,6	0,3	3	0,2	2	4	4	6	70
15/04/2023	03	1	0,4	0,6	0,3	3	0,2	2	4	4	6	61
15/04/2023	04	1	0,4	0,6	0,3	3	0,2	2	7	4	10	54
15/04/2023	05	1	0,4	0,6	0,3	3	0,2	2	8	4	11	54
15/04/2023	06	1	0,4	0,6	0,3	3	0,2	3	18	6	23	35
15/04/2023	07	1	0,4	0,6	0,3	3	0,2	2	11	6	14	54
15/04/2023	08	1	0,4	0,6	0,3	3	0,2	2	5	10	7	75
15/04/2023	09	1	0,3	0,6	0,3	3	0,2	2	4	10	7	82
15/04/2023	10	1	0,4	0,6	0,3	3	0,2	4	8	10	15	81
15/04/2023	11	1	0,4	0,6	0,3	3	0,1	2	5	8	8	84
15/04/2023	12	1	0,4	0,6	0,3	3	0,1	2	4	9	7	86
15/04/2023	13	1	0,4	0,6	0,3	3	0,2	2	6	12	9	83
15/04/2023	14	1	0,4	0,6	0,3	3	0,2	4	13	10	20	80
15/04/2023	15	1	0,4	0,6	0,3	3	0,2	3	11	8	16	87
15/04/2023	16	1	0,4	0,6	0,3	4	0,2	3	9	7	14	91
15/04/2023	17	8	0,4	0,6	0,3	3	0,2	2	8	69	12	81
15/04/2023	18	3	0,4	0,6	0,3	3	0,2	2	8	18	11	80
15/04/2023	19	2	0,4	0,6	0,3	3	0,2	3	6	28	10	82
15/04/2023	20	1	0,4	0,6	0,3	3	0,2	2	6	12	10	82
15/04/2023	21	1	0,4	0,6	0,3	3	0,2	2	3	14	7	89
15/04/2023	22	5	0,4	0,6	0,3	3	0,2	2	3	47	6	91
15/04/2023	23	2	0,3	0,6	0,3	3	0,3	1	3	18	5	91
16/04/2023	00	1	0,3	0,6	0,3	3	0,3	2	3	7	6	88
16/04/2023	01	1	0,3	0,6	0,3	3	0,2	1	3	3	5	88
16/04/2023	02	1	0,3	0,6	0,3	3	0,2	1	3	2	5	86
16/04/2023	03	1	0,3	0,6	0,3	3	0,2	1	3	2	5	86
16/04/2023	04	1	0,4	0,6	0,3	3	0,2	1	3	2	5	86
16/04/2023	05	1	0,3	0,6	0,3	3	0,3	1	5	3	7	80
16/04/2023	06	1	0,3	0,6	0,3	3	0,3	4	12	4	17	52
16/04/2023	07	1	0,4	0,6	0,3	3	0,3	2	11	5	14	53
16/04/2023	08	1	0,4	0,6	0,3	3	0,3	2	6	5	9	69
16/04/2023	09	1	0,4	0,6	0,3	3	0,3	2	5	4	8	90
16/04/2023	10	1	0,3	0,6	0,3	3	0,3	2	5	5	7	90
16/04/2023	11	1	0,3	0,6	0,3	4	0,4	4	7	6	13	88
16/04/2023	12	1	0,4	0,6	0,3	4	0,2	4	7	8	13	96
16/04/2023	13	1	0,4	0,6	0,3	3	0,2	3	4	7	9	102
16/04/2023	14	1	0,4	0,6	0,3	3	0,2	4	5	4	10	100
16/04/2023	15	1	0,4	0,6	0,3	3	0,1	5	6	5	14	97
16/04/2023	16	1	0,4	0,6	0,3	3	0,2	3	7	3	12	95
16/04/2023	17	1	0,4	0,6	0,3	3	0,2	3	9	3	13	93
16/04/2023	18	1	0,4	0,6	0,3	3	0,2	6	12	3	22	88
16/04/2023	19	1	0,4	0,6	0,3	3	0,2	4	11	3	17	90
16/04/2023	20	1	0,4	0,6	0,3	3	0,3	2	17	5	20	79
16/04/2023	21	1	0,4	0,6	0,3	3	0,3	2	13	6	16	73
16/04/2023	22	1	0,4	0,6	0,3	3	0,3	3	11	5	15	77
16/04/2023	23	1	0,4	0,6	0,3	3	0,3	2	18	6	20	58
17/04/2023	00	1	0,4	0,6	0,3	3	0,2	1	6	5	9	65
17/04/2023	01	1	0,4	0,6	0,3	3	0,2	1	6	4	8	64
17/04/2023	02	1	0,4	0,6	0,3	3	0,2	1	4	4	6	63
17/04/2023	03	1	0,4	0,6	0,3	3	0,2	1	4	4	6	63
17/04/2023	04	1	0,4	0,6	0,3	3	0,2	1	5	3	7	60
17/04/2023	05	1	0,4	0,6	0,3	3	0,2	2	17	4	19	44
17/04/2023	06	1	0,4	0,6	0,3	3	0,2	5	24	7	31	26
17/04/2023	07	1	0,4	0,6	0,3	3	0,3	9	25	8	38	26
17/04/2023	08	1	0,4	0,6	0,4	3	0,3	5	15	8	22	57
17/04/2023	09	1	0,4	0,6	0,3	3	0,2	2	5	6	8	88
17/04/2023	10	1	0,4	0,6	0,3	3	0,2	2	4	5	7	94
17/04/2023	11	1	0,4	0,6	0,3	3	0,2	1	4	6	6	96
17/04/2023	12	1	0,4	0,6	0,3	3	0,2	3	7	5	10	96
17/04/2023	13	1	0,4	0,6	0,3	3	0,2	3	5	4	10	102
17/04/2023	14	1	0,4	0,6	0,3	3	0,2	2	6	4	10	97
17/04/2023	15	1	0,4	0,6	0,3	3	0,2	2	5	6	8	107
17/04/2023	16	1	0,4	0,6	0,3	3	0,2	2	10	4	14	98
17/04/2023	17	1	1,6	3,7	0,7	3	0,2	3	14	4	18	89
17/04/2023	18	1	0,4	0,6	0,3	3	0,2	3	10	5	14	98
17/04/2023	19	1	0,4	0,6	0,3	3	0,2	2	7	4	10	102
17/04/2023	20	1	0,4	0,6	0,3	3	0,3	1	4	4	6	105
17/04/2023	21	1	0,4	0,6	0,3	3	0,3	2	5	4	8	101
17/04/2023	22	1	0,3	0,6	0,3	3	0,3	1	6	5	7	96
17/04/2023	23	2	0,4	0,6	0,3	3	0,3	1	4	6	6	93
18/04/2023	00	8	0,4	0,6	0,3	3	0,3	1	9	11	11	90
18/04/2023	01	3	0,3	0,6	0,3	3	0,3	1	9	7	11	97
18/04/2023	02	1	0,3	0,6	0,3	3	0,2	1	5	4	7	101
18/04/2023	03	1	0,3	0,6	0,3	3	0,2	1	4	4	6	108
18/04/2023	04	1	0,3	0,6	0,3	3	0,2	1	4	4	6	102
18/04/2023	05	1	0,4	0,6	0,3	3	0,3	3	14	5	19	87
18/04/2023	06	3	0,4	0,6	0,4	4	0,4	13	38	7	58	42
18/04/2023	07	5	0,4	0,6	0,5	5	0,6	35	46	9	99	23
18/04/2023	08	5	0,5	0,9	0,5	4	0,5	26	40	10	79	29
18/04/2023	09	2	0,5	0,6	0,4	3	0,3	7	20	7	30	70
18/04/2023	10	1	0,4	0,6	0,3	3	0,3	8	22	6	35	74
18/04/2023	11	1	0,4	1,2	0,3	3	0,3	7	20	8	29	78
18/04/2023	12	2	0,4	1,8	0,4	3	0,2	6	15	8	25	83
18/04/2023	13	1	0,5	2	0,4	3	0,3	5	13	6	20	90
18/04/2023	14	1	0,4	0,6	0,3	3	0,3	7	14	6	25	90
18/04/2023	15	1	0,4	1	0,4	4	0,3	13	18	7	38	88
18/04/2023	16	1	0,4	0,6	0,3	3	0,3	8	16	7	28	88
18/04/2023	17	1	0,4	0,6	0,3	4	0,2	9	19	6	33	82
18/04/2023	18	1	0,4	0,6	0,3	4	0,3	8	24	5	36	73
18/04/2023	19	1	0,8	1,5	0,6	3	0,4	7	17	5	27	83
18/04/2023	20	1	0,5	0,9	0,5	3	0,3	5	20	6	27	78
18/04/2023	21	1	0,4	0,6	0,3	3	0,3	3	13	6	17	88
18/04/2023	22	1	0,3	0,6	0,3	3	0,3	1	7	4	9	97
18/04/2023	23	1	0,3	0,6	0,3	3	0,3	1	4	4	6	103
19/04/2023	00	1	0,3	0,6	0,3	3	0,3	2	3	5	5	98
19/04/2023	01	1	0,4	0,6	0,3	3	0,2	2	4	5	6	94
19/04/2023	02	4	0,4	0,6	0,3	3	0,2	1	4	8	6	87
19/04/2023	03	4	0,4	1,1	0,3	3	0,2	2	4	8	8	85
19/04/2023	04	4	0,6	16,2	0,3	3	0,2	2	4	8	6	80
19/04/2023	05	5	0,4	1	0,3	3	0,3	4	18	9	24	44
19/04/2023	06	8	0,8	0,7	0,4	4	0,4	13	31	12	50	17
19/04/2023	07	9	1,6	2	0,7	5	0,5	28	39	14	82	15
19/04/2023	08	5	1,4	1,9	0,7	4	0,4	11	27	10	45	50
19/04/2023	09	3	0,5	0,7	0,4	3	0,4	5	14	8	21	84
19/04/2023	10	3	0,4	0,6	0,3	3	0,4	6	18	10	28	90
19/04/2023	11	2	0,6	1	0,4	4	0,4	11	20	7	37	81
19/04/2023	12	2	0,4	0,9	0,4	4	0,3	8	17	6	29	83
19/04/2023	13	1	0,4	0,8	0,4	4	0,3	13	24	6	43	78
19/04/2023	14	1	0,4	0,6	0,3	4	0,2	5	14	7	22	88
19/04/2023	15	1	0,4	0,7	0,3	4	0,2	7	17	7	28	84
